schema,generated_local
FASTENER_ANALYTIC_CHECKS_V1,2026-08-22T01:29:31+08:00
joint_id,case_id,case_variant,check_id,demand,capacity,demand_over_capacity,unit,basis,status,notes
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,NET_SECTION_PLATE_6061T6,0,310,0,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=50ms; F_peak=pi*J/(2tc)=21.3N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,HEAD_PULL_THROUGH,283.143,276,1.02588,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=50ms; F_peak=pi*J/(2tc)=21.3N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,THREAD_SHEAR_EXTERNAL_BOLT,191.476,377.935,0.506637,MPa,tau=F_b_max/(pi*d2*L_e*0.75) vs 0.577*S_proof A286; L_e candidate declared,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=50ms; F_peak=pi*J/(2tc)=21.3N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-014_CAPTURE_150KG,SHEAR_TORSION,THREAD_SHEAR_INTERNAL_MEMBER,170.733,377.935,0.451751,MPa,through-bolt + A286-class nut candidate; nut thread shear vs 0.577*S_proof A286 ASSUMPTION,DESIGN_ANALYSIS_NOT_QUALIFICATION,half-sine pulse ASSUMPTION tc=50ms; F_peak=pi*J/(2tc)=21.3N; DERIVED impulse is NOT_STRUCTURAL_DESIGN_AUTHORITY; BOUNDING scenario
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,SLIP_FRICTION,25,341.114,0.0732894,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,SEPARATION,215.192,1668.06,0.129007,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_ADDITIONAL_TENSION_PROOF,5549.53,5750.9,0.964984,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_TENSION_ULTIMATE,5549.53,8472.7,0.654989,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_SHEAR,1.98944,377.935,0.00526397,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BEARING_PLATE_6061T6,1.04167,310,0.00336022,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,NET_SECTION_PLATE_6061T6,0.603794,310,0.00194772,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,HEAD_PULL_THROUGH,253.803,276,0.919577,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,THREAD_SHEAR_EXTERNAL_BOLT,,,,MPa,engagement length as-built unknown,HOLD_AS_BUILT_ENGAGEMENT_UNKNOWN,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,THREAD_SHEAR_INTERNAL_MEMBER,,,,MPa,B601 vendor tapped holes; material and engagement unknown,HOLD_NO_B601_MATERIAL_OR_ENGAGEMENT_AUTHORITY,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,SLIP_FRICTION,12.5,574.55,0.0217562,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,SEPARATION,120.178,2660.6,0.0451697,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_ADDITIONAL_TENSION_PROOF,8892.91,9287.9,0.957473,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_TENSION_ULTIMATE,8892.91,13683.7,0.649891,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_SHEAR,0.63662,377.935,0.00168447,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BEARING_PLATE_6061T6,0.3125,310,0.00100806,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,NET_SECTION_PLATE_6061T6,0.344648,310,0.00111177,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,HEAD_PULL_THROUGH,269.591,276,0.976777,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,THREAD_SHEAR_EXTERNAL_BOLT,112.329,377.935,0.297219,MPa,tau=F_b_max/(pi*d2*L_e*0.75) vs 0.577*S_proof A286; L_e candidate declared,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_A_TO_B_8XM5_R62P5MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,THREAD_SHEAR_INTERNAL_MEMBER,100.647,159.252,0.631999,MPa,Stage A 6061-T6 candidate; wire-thread-insert candidate L_e=1.5d; tau_allow=0.577*Fty_typ ASSUMPTION on typical,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,SLIP_FRICTION,25,820.632,0.0304643,N,"Q_max vs mu_min*(Fp_min-(1-PHI)*N_max); mu candidate band [0.15,0.30] ASSUMPTION",DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,SEPARATION,110.874,3722.55,0.0297843,N,N_max vs Fp_min*(1-PHI); separation predicted when ratio>=1,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_ADDITIONAL_TENSION_PROOF,12587.6,13165.5,0.956102,N,"Fp_max+PHI*N_max vs S_proof*As (candidate material proof, A286 655MPa MIN distributor ref)",DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_TENSION_ULTIMATE,12587.6,19396.5,0.64896,N,Fp_max+PHI*N_max vs S_u*As (candidate A286 965MPa MIN distributor ref),DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BOLT_SHEAR,0.884194,377.935,0.00233954,MPa,Q_max/A_shank vs 0.577*S_proof; SHANK_IN_SHEAR_PLANE_ASSUMPTION; shear allowable ASSUMPTION_NO_SOURCE,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,BEARING_PLATE_6061T6,0.387597,310,0.00125031,MPa,p=Q/(d*t_plate) vs 6061-T6 Ftu TYPICAL 310MPa reference level; INDICATIVE_NOT_AN_ALLOWABLE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,NET_SECTION_PLATE_6061T6,0.162678,310,0.000524769,MPa,sigma_net=N_max/((tributary-hole)*t_plate) conservative tributary model vs Ftu typical; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,HEAD_PULL_THROUGH,283.965,276,1.02886,MPa,head bearing pressure vs 6061-T6 Fty TYPICAL 276MPa reference; INDICATIVE,INDICATIVE_REFERENCE_DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,THREAD_SHEAR_EXTERNAL_BOLT,192.032,377.935,0.508108,MPa,tau=F_b_max/(pi*d2*L_e*0.75) vs 0.577*S_proof A286; L_e candidate declared,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-016_GRIPPER_CLAMP,MODEL_LIMIT_BOUNDING,THREAD_SHEAR_INTERNAL_MEMBER,171.228,377.935,0.453063,MPa,through-bolt + A286-class nut candidate; nut thread shear vs 0.577*S_proof A286 ASSUMPTION,DESIGN_ANALYSIS_NOT_QUALIFICATION,URDF effort limit 100N = MODEL_LIMIT_NOT_DESIGN_LOAD; bounding transverse shear at gripper tip ASSUMPTION
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,SLIP_FRICTION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,SEPARATION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_ADDITIONAL_TENSION_PROOF,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_TENSION_ULTIMATE,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_SHEAR,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BEARING_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,NET_SECTION_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,HEAD_PULL_THROUGH,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,THREAD_SHEAR_EXTERNAL_BOLT,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,THREAD_SHEAR_INTERNAL_MEMBER,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,SLIP_FRICTION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,SEPARATION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_ADDITIONAL_TENSION_PROOF,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_TENSION_ULTIMATE,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_SHEAR,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BEARING_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,NET_SECTION_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,HEAD_PULL_THROUGH,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,THREAD_SHEAR_EXTERNAL_BOLT,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_A_TO_B_8XM5_R62P5MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,THREAD_SHEAR_INTERNAL_MEMBER,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,SLIP_FRICTION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,SEPARATION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_ADDITIONAL_TENSION_PROOF,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_TENSION_ULTIMATE,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BOLT_SHEAR,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,BEARING_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,NET_SECTION_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,HEAD_PULL_THROUGH,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,THREAD_SHEAR_EXTERNAL_BOLT,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
STAGE_B_TO_SPACECRAFT_4XM6_140MM,LC-008_SOLAR_ARRAY_DEPLOYMENT,NA,THREAD_SHEAR_INTERNAL_MEMBER,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_NO_HINGE_TORQUE_DAMPING_OR_STOP_IMPACT_AUTHORITY,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-009_PANEL_FAILURE_CASES,NA,SLIP_FRICTION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_CONFIGURATION_ENUM_ONLY_LOADS_UNKNOWN,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-009_PANEL_FAILURE_CASES,NA,SEPARATION,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_CONFIGURATION_ENUM_ONLY_LOADS_UNKNOWN,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-009_PANEL_FAILURE_CASES,NA,BOLT_ADDITIONAL_TENSION_PROOF,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_CONFIGURATION_ENUM_ONLY_LOADS_UNKNOWN,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-009_PANEL_FAILURE_CASES,NA,BOLT_TENSION_ULTIMATE,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_CONFIGURATION_ENUM_ONLY_LOADS_UNKNOWN,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-009_PANEL_FAILURE_CASES,NA,BOLT_SHEAR,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_CONFIGURATION_ENUM_ONLY_LOADS_UNKNOWN,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-009_PANEL_FAILURE_CASES,NA,BEARING_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_CONFIGURATION_ENUM_ONLY_LOADS_UNKNOWN,
B601_TO_STAGE_A_4XM4_HM4_75_64MM,LC-009_PANEL_FAILURE_CASES,NA,NET_SECTION_PLATE_6061T6,,,,,LOAD_AUTHORITY_ABSENT_FAIL_CLOSED_NULL,HOLD_CONFIGURATION_ENUM_ONLY_LOADS_UNKNOWN,
