t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
36.0800,88.681159,68.268083,-20.304785,44.914045,1.508762,-0.740990,1.813606,-0.341847,0.279161,-1.00728443e-04,1.73515893e-07,1.46940115e-08,8.25544677e-05,1.79990659e-07,1.25589958e-08,6.35969278e-01,9.54274134e-02,1.99998328e-02,2.99226333e+00,1.17793187e-05,1.402e-15,2.220e-15
36.1000,88.724884,68.298387,-20.343968,44.913669,1.508516,-0.741625,1.813555,-0.404673,0.331541,-1.19271334e-04,1.72130854e-07,1.47024384e-08,9.80180849e-05,1.84969218e-07,1.25587443e-08,6.35963479e-01,9.54319093e-02,2.00149025e-02,2.99224982e+00,1.17811520e-05,8.548e-16,1.443e-15
36.1200,88.768608,68.328698,-20.383155,44.913257,1.508266,-0.742260,1.813505,-0.460309,0.379245,-1.35676911e-04,1.86100013e-07,1.47091432e-08,1.12090647e-04,1.78919836e-07,1.25576127e-08,6.35957229e-01,9.54362953e-02,2.00325447e-02,2.99223449e+00,1.17826219e-05,1.131e-15,5.329e-15
36.1400,88.812331,68.359016,-20.422345,44.912811,1.508015,-0.742895,1.813456,-0.507859,0.421514,-1.49689044e-04,2.07163555e-07,1.47142357e-08,1.24551957e-04,1.65466062e-07,1.25557577e-08,6.35950580e-01,9.54405853e-02,2.00524525e-02,2.99221756e+00,1.17837293e-05,1.478e-15,8.882e-16
36.1600,88.856053,68.389342,-20.461539,44.912329,1.507762,-0.743530,1.813408,-0.546542,0.457663,-1.61089691e-04,2.22951269e-07,1.47178915e-08,1.35207490e-04,1.52541796e-07,1.25532775e-08,6.35943588e-01,9.54447939e-02,2.00742980e-02,2.99219927e+00,1.17844973e-05,7.195e-16,3.997e-15
36.1800,88.899773,68.419676,-20.500737,44.911812,1.507508,-0.744165,1.813361,-0.575730,0.487104,-1.69702288e-04,2.24273141e-07,1.47200679e-08,1.43891436e-04,1.47703568e-07,1.25502768e-08,6.35936309e-01,9.54489366e-02,2.00977413e-02,2.99217986e+00,1.17849706e-05,9.992e-16,1.332e-15
36.2000,88.943492,68.450017,-20.539937,44.911260,1.507252,-0.744799,1.813314,-0.594971,0.509372,-1.75394479e-04,2.10486401e-07,1.47207134e-08,1.50469276e-04,1.53700452e-07,1.25466931e-08,6.35928804e-01,9.54530292e-02,2.01224282e-02,2.99215957e+00,1.17852119e-05,1.769e-15,8.882e-16
36.2200,88.987210,68.480366,-20.579142,44.910672,1.506996,-0.745434,1.813268,-0.604001,0.524137,-1.78080148e-04,1.89804950e-07,1.47196784e-08,1.54839862e-04,1.66898619e-07,1.25423882e-08,6.35921136e-01,9.54570884e-02,2.01479826e-02,2.99213867e+00,1.17852983e-05,1.339e-15,1.332e-15
36.2400,89.030926,68.510722,-20.618350,44.910049,1.506739,-0.746068,1.813221,-0.602731,0.531200,-1.77720724e-04,1.74409563e-07,1.47167322e-08,1.56936972e-04,1.79462789e-07,1.25373385e-08,6.35913373e-01,9.54611322e-02,2.01739999e-02,2.99211744e+00,1.17853164e-05,9.671e-16,6.661e-16
36.2600,89.074642,68.541086,-20.657561,44.909391,1.506482,-0.746703,1.813175,-0.591223,0.530485,-1.74325729e-04,1.73269212e-07,1.47119156e-08,1.56730307e-04,1.83985851e-07,1.25315506e-08,6.35905587e-01,9.54651797e-02,2.02000498e-02,2.99209619e+00,1.17853565e-05,9.784e-16,1.776e-15
36.2800,89.118356,68.571458,-20.696776,44.908698,1.506225,-0.747336,1.813128,-0.569675,0.522020,-1.67952568e-04,1.86904020e-07,1.47053952e-08,1.54225927e-04,1.77831666e-07,1.25251654e-08,6.35897853e-01,9.54692504e-02,2.02256907e-02,2.99207522e+00,1.17855075e-05,1.131e-15,7.772e-16
36.3000,89.162068,68.601838,-20.735994,44.907969,1.505969,-0.747970,1.813080,-0.538411,0.505936,-1.58705566e-04,2.07147739e-07,1.46974052e-08,1.49466113e-04,1.64645272e-07,1.25184604e-08,6.35890243e-01,9.54733632e-02,2.02504898e-02,2.99205484e+00,1.17858507e-05,1.027e-15,2.665e-15
36.3200,89.205779,68.632226,-20.775216,44.907204,1.505713,-0.748603,1.813032,-0.497897,0.482471,-1.46734252e-04,2.22009026e-07,1.46883363e-08,1.42528651e-04,1.52166720e-07,1.25116113e-08,6.35882826e-01,9.54775361e-02,2.02740421e-02,2.99203532e+00,1.17864553e-05,7.355e-16,9.992e-16
36.3400,89.249489,68.662621,-20.814441,44.906405,1.505459,-0.749236,1.812983,-0.448757,0.451981,-1.32230945e-04,2.22739158e-07,1.46784000e-08,1.33525571e-04,1.47659267e-07,1.25047382e-08,6.35875665e-01,9.54817850e-02,2.02959803e-02,2.99201692e+00,1.17873735e-05,1.020e-15,1.443e-15
36.3600,89.293198,68.693025,-20.853669,44.905569,1.505207,-0.749868,1.812932,-0.391774,0.414944,-1.15427666e-04,2.08941380e-07,1.46676479e-08,1.22601334e-04,1.53652505e-07,1.24978903e-08,6.35868816e-01,9.54861244e-02,2.03159737e-02,2.99199988e+00,1.17886378e-05,9.159e-16,2.220e-15
36.3800,89.336905,68.723437,-20.892900,44.904699,1.504956,-0.750500,1.812881,-0.327884,0.371967,-9.65924204e-05,1.88738882e-07,1.46561559e-08,1.09930516e-04,1.66495636e-07,1.24909723e-08,6.35862332e-01,9.54905674e-02,2.03337197e-02,2.99198440e+00,1.17902587e-05,1.610e-15,6.661e-16
36.4000,89.380612,68.753857,-20.932135,44.903792,1.504708,-0.751131,1.812828,-0.258143,0.323758,-7.60249338e-05,1.73942475e-07,1.46438990e-08,9.57150142e-05,1.78547586e-07,1.24839711e-08,6.35856258e-01,9.54951263e-02,2.03489377e-02,2.99197068e+00,1.17922241e-05,1.145e-15,8.882e-16
36.4200,89.424317,68.784286,-20.971372,44.902850,1.504461,-0.751762,1.812773,-0.183687,0.271108,-5.40518813e-05,1.73092468e-07,1.46309880e-08,8.01808309e-05,1.82691358e-07,1.24769811e-08,6.35850641e-01,9.54998122e-02,2.03613699e-02,2.99195890e+00,1.17945003e-05,1.193e-15,3.109e-15
36.4400,89.468020,68.814723,-21.010613,44.901873,1.504217,-0.752392,1.812717,-0.105696,0.214860,-3.10217014e-05,1.86474969e-07,1.46177793e-08,6.35744803e-05,1.76505989e-07,1.24701336e-08,6.35845517e-01,9.55046347e-02,2.03707931e-02,2.99194921e+00,1.17970339e-05,1.174e-15,1.443e-15
36.4600,89.511723,68.845168,-21.049857,44.900860,1.503976,-0.753022,1.812658,-0.025381,0.155893,-7.29906992e-06,2.06020938e-07,1.46046137e-08,4.61590772e-05,1.63651326e-07,1.24636887e-08,6.35840918e-01,9.55096013e-02,2.03770353e-02,2.99194173e+00,1.17997554e-05,9.417e-16,1.443e-15
36.4800,89.555424,68.875622,-21.089103,44.899811,1.503737,-0.753651,1.812599,0.056028,0.095116,1.67408761e-05,2.20108833e-07,1.45918855e-08,2.82101701e-05,1.51674648e-07,1.24578624e-08,6.35836863e-01,9.55147166e-02,2.03799898e-02,2.99193655e+00,1.18025838e-05,1.062e-15,1.110e-15
36.5000,89.599124,68.906085,-21.128353,44.898727,1.503501,-0.754280,1.812537,0.137273,0.033465,4.07184734e-05,2.20413842e-07,1.45799303e-08,1.00113827e-05,1.47553431e-07,1.24527140e-08,6.35833360e-01,9.55199822e-02,2.03796200e-02,2.99193368e+00,1.18054310e-05,1.756e-15,1.887e-15
36.5200,89.642824,68.936557,-21.167605,44.897607,1.503268,-0.754908,1.812473,0.217072,-0.028094,6.42555291e-05,2.06768343e-07,1.45688087e-08,-8.15006835e-06,1.53606836e-07,1.24482618e-08,6.35830408e-01,9.55253967e-02,2.03759523e-02,2.99193312e+00,1.18082083e-05,1.298e-15,1.110e-15
36.5400,89.686522,68.967038,-21.206860,44.896451,1.503037,-0.755537,1.812408,0.294143,-0.088578,8.69812847e-05,1.87197505e-07,1.45585546e-08,-2.59879067e-05,1.66171405e-07,1.24444182e-08,6.35827995e-01,9.55309569e-02,2.03690630e-02,2.99193481e+00,1.18108313e-05,1.200e-15,9.992e-16
36.5600,89.730219,68.997528,-21.246118,44.895259,1.502809,-0.756164,1.812342,0.367234,-0.147012,1.08538254e-04,1.73146826e-07,1.45492059e-08,-4.32213106e-05,1.77796946e-07,1.24410790e-08,6.35826105e-01,9.55366577e-02,2.03590653e-02,2.99193867e+00,1.18132254e-05,1.063e-15,2.665e-15
36.5800,89.773915,69.028027,-21.285378,44.894031,1.502583,-0.756792,1.812273,0.435171,-0.202452,1.28587842e-04,1.72740602e-07,1.45407887e-08,-5.95793352e-05,1.81646773e-07,1.24382973e-08,6.35824713e-01,9.55424927e-02,2.03461051e-02,2.99194462e+00,1.18153303e-05,8.257e-16,2.331e-15
36.6000,89.817609,69.058535,-21.324641,44.892768,1.502359,-0.757419,1.812203,0.496890,-0.254023,1.46815666e-04,1.86042093e-07,1.45335616e-08,-7.48051720e-05,1.75504207e-07,1.24361672e-08,6.35823792e-01,9.55484540e-02,2.03303651e-02,2.99195252e+00,1.18171042e-05,9.368e-16,8.882e-16
36.6200,89.861303,69.089053,-21.363907,44.891469,1.502137,-0.758045,1.812132,0.551449,-0.300927,1.62936481e-04,2.05081468e-07,1.45278366e-08,-8.86601799e-05,1.63037459e-07,1.24348214e-08,6.35823305e-01,9.55545315e-02,2.03120750e-02,2.99196221e+00,1.18185259e-05,8.465e-16,1.332e-15
36.6400,89.904996,69.119581,-21.403175,44.890133,1.501917,-0.758672,1.812060,0.598035,-0.342455,1.76698647e-04,2.18596796e-07,1.45238229e-08,-1.00927623e-04,1.51602322e-07,1.24344165e-08,6.35823205e-01,9.55607127e-02,2.02915182e-02,2.99197352e+00,1.18195963e-05,8.119e-16,2.220e-15
36.6600,89.948688,69.150118,-21.442445,44.888762,1.501698,-0.759299,1.811987,0.635949,-0.377982,1.87888062e-04,2.18669304e-07,1.45217094e-08,-1.11416062e-04,1.47898218e-07,1.24349374e-08,6.35823440e-01,9.55669830e-02,2.02690296e-02,2.99198619e+00,1.18203381e-05,9.591e-16,3.553e-15
36.6800,89.992379,69.180664,-21.481718,44.887355,1.501480,-0.759925,1.811913,0.664604,-0.406961,1.96331487e-04,2.05344140e-07,1.45214581e-08,-1.19962337e-04,1.54042749e-07,1.24362679e-08,6.35823946e-01,9.55733259e-02,2.02449830e-02,2.99199998e+00,1.18207948e-05,9.229e-16,7.772e-16
36.7000,90.036069,69.211221,-21.520993,44.885912,1.501263,-0.760551,1.811838,0.683533,-0.428931,2.01899231e-04,1.86541218e-07,1.45228657e-08,-1.26434111e-04,1.66364539e-07,1.24382698e-08,6.35824659e-01,9.55797241e-02,2.02197726e-02,2.99201461e+00,1.18210273e-05,1.110e-15,4.885e-15
36.7200,90.079758,69.241787,-21.560271,44.884432,1.501046,-0.761178,1.811763,0.692415,-0.443532,2.04507138e-04,1.73345872e-07,1.45258136e-08,-1.30731920e-04,1.77601397e-07,1.24407514e-08,6.35825513e-01,9.55861600e-02,2.01937958e-02,2.99202981e+00,1.18211103e-05,1.742e-15,3.109e-15
36.7400,90.123446,69.272363,-21.599550,44.882917,1.500830,-0.761804,1.811688,0.691095,-0.450520,2.04117854e-04,1.73479034e-07,1.45301794e-08,-1.32790696e-04,1.81188206e-07,1.24436409e-08,6.35826441e-01,9.55926163e-02,2.01674447e-02,2.99204530e+00,1.18211278e-05,1.200e-15,1.998e-15
36.7600,90.167134,69.302949,-21.638833,44.881365,1.500613,-0.762431,1.811612,0.679609,-0.449788,2.00741357e-04,1.86792906e-07,1.45359503e-08,-1.32580759e-04,1.75102742e-07,1.24469855e-08,6.35827377e-01,9.55990759e-02,2.01411067e-02,2.99206080e+00,1.18211674e-05,1.450e-15,1.776e-15
36.7800,90.210820,69.333545,-21.678117,44.879778,1.500396,-0.763058,1.811537,0.658177,-0.441369,1.94434738e-04,2.05419600e-07,1.45432703e-08,-1.30108234e-04,1.63016429e-07,1.24508128e-08,6.35828255e-01,9.56055215e-02,2.01151707e-02,2.99207606e+00,1.18213151e-05,1.096e-15,2.220e-15
36.8000,90.254505,69.364151,-21.717403,44.878154,1.500177,-0.763684,1.811463,0.627184,-0.425429,1.85301245e-04,2.18448193e-07,1.45521548e-08,-1.25414912e-04,1.52095990e-07,1.24551682e-08,6.35829009e-01,9.56119355e-02,2.00900319e-02,2.99209077e+00,1.18216497e-05,9.090e-16,3.109e-15
36.8200,90.298189,69.394768,-21.756692,44.876493,1.499958,-0.764312,1.811389,0.587159,-0.402250,1.73488595e-04,2.18350330e-07,1.45625206e-08,-1.18577544e-04,1.48771342e-07,1.24600014e-08,6.35829570e-01,9.56183004e-02,2.00660871e-02,2.99210468e+00,1.18222380e-05,9.526e-16,1.776e-15
36.8400,90.341873,69.425394,-21.795983,44.874797,1.499736,-0.764939,1.811316,0.538742,-0.372213,1.59186592e-04,2.05369956e-07,1.45741871e-08,-1.09706593e-04,1.54968355e-07,1.24651021e-08,6.35829872e-01,9.56245989e-02,2.00437224e-02,2.99211750e+00,1.18231305e-05,1.200e-15,1.221e-15
36.8600,90.385555,69.456030,-21.835276,44.873064,1.499513,-0.765567,1.811244,0.482683,-0.335787,1.42624072e-04,1.87317481e-07,1.45867649e-08,-9.89444447e-05,1.67013048e-07,1.24702656e-08,6.35829854e-01,9.56308151e-02,2.00232946e-02,2.99212898e+00,1.18243585e-05,1.200e-15,5.551e-16
36.8800,90.429236,69.486677,-21.874571,44.871295,1.499287,-0.766195,1.811173,0.419840,-0.293532,1.24065248e-04,1.74925525e-07,1.45999156e-08,-8.64631308e-05,1.77829501e-07,1.24752951e-08,6.35829461e-01,9.56369352e-02,2.00051162e-02,2.99213890e+00,1.18259319e-05,1.478e-15,2.220e-15
36.9000,90.472916,69.517334,-21.913869,44.869490,1.499059,-0.766823,1.811104,0.351190,-0.246100,1.03805487e-04,1.75526554e-07,1.46134245e-08,-7.24615782e-05,1.81116649e-07,1.24800476e-08,6.35828645e-01,9.56429474e-02,1.99894484e-02,2.99214706e+00,1.18278388e-05,1.152e-15,1.332e-15
36.9200,90.516595,69.548000,-21.953169,44.867648,1.498829,-0.767452,1.811036,0.277824,-0.194240,8.21666136e-05,1.88775604e-07,1.46271132e-08,-5.71624407e-05,1.75038282e-07,1.24845440e-08,6.35827370e-01,9.56488423e-02,1.99765040e-02,2.99215332e+00,1.18300463e-05,1.145e-15,7.772e-16
36.9400,90.560273,69.578677,-21.992471,44.865769,1.498595,-0.768081,1.810970,0.200931,-0.138787,5.94917984e-05,2.06911777e-07,1.46409644e-08,-4.08085580e-05,1.63265190e-07,1.24888216e-08,6.35825603e-01,9.56546121e-02,1.99664565e-02,2.99215755e+00,1.18325027e-05,1.742e-15,1.665e-15
36.9600,90.603950,69.609365,-22.031775,44.863855,1.498359,-0.768711,1.810905,0.121764,-0.080642,3.61401200e-05,2.19369175e-07,1.46549477e-08,-2.36591006e-05,1.52778498e-07,1.24928757e-08,6.35823319e-01,9.56602507e-02,1.99594470e-02,2.99215965e+00,1.18351405e-05,8.624e-16,3.997e-15
36.9800,90.647626,69.640062,-22.071081,44.861904,1.498120,-0.769340,1.810841,0.041598,-0.020746,1.24808806e-05,2.18997324e-07,1.46688559e-08,-5.98546254e-06,1.49747868e-07,1.24966736e-08,6.35820498e-01,9.56657533e-02,1.99555848e-02,2.99215954e+00,1.18378809e-05,7.882e-16,3.109e-15
37.0000,90.691300,69.670770,-22.110390,44.859916,1.497878,-0.769970,1.810780,-0.038302,0.039948,-1.11122322e-05,2.06228260e-07,1.46824400e-08,1.19330327e-05,1.55917603e-07,1.25000426e-08,6.35817128e-01,9.56711169e-02,1.99549382e-02,2.99215717e+00,1.18406389e-05,2.200e-15,1.998e-15
37.0200,90.734973,69.701487,-22.149701,44.857892,1.497633,-0.770601,1.810720,-0.116700,0.100495,-3.42670473e-05,1.88761362e-07,1.46953416e-08,2.98135445e-05,1.67616912e-07,1.25027713e-08,6.35813203e-01,9.56763410e-02,1.99575224e-02,2.99215253e+00,1.18433284e-05,1.714e-15,8.882e-16
37.0400,90.778645,69.732215,-22.189014,44.855831,1.497384,-0.771231,1.810661,-0.192397,0.159962,-5.66187829e-05,1.76986367e-07,1.47071743e-08,4.73741780e-05,1.77954789e-07,1.25047330e-08,6.35808731e-01,9.56814279e-02,1.99632894e-02,2.99214566e+00,1.18458675e-05,9.871e-16,1.776e-15
37.0600,90.822316,69.762953,-22.228329,44.853734,1.497133,-0.771862,1.810605,-0.264224,0.217434,-7.78157936e-05,1.77863995e-07,1.47177577e-08,6.43384260e-05,1.80887239e-07,1.25058448e-08,6.35803729e-01,9.56863828e-02,1.99721268e-02,2.99213662e+00,1.18481843e-05,9.407e-16,3.553e-15
37.0800,90.865985,69.793701,-22.267647,44.851600,1.496880,-0.772493,1.810549,-0.331051,0.272012,-9.75251034e-05,1.90867206e-07,1.47270051e-08,8.04395223e-05,1.74756310e-07,1.25061511e-08,6.35798224e-01,9.56912134e-02,1.99838661e-02,2.99212554e+00,1.18502205e-05,8.058e-16,2.220e-15
37.1000,90.909653,69.824459,-22.306967,44.849429,1.496623,-0.773124,1.810495,-0.391805,0.322826,-1.15437633e-04,2.08348404e-07,1.47349109e-08,9.54246367e-05,1.63228733e-07,1.25057855e-08,6.35792250e-01,9.56959291e-02,1.99982973e-02,2.99211257e+00,1.18519357e-05,1.006e-15,1.221e-15
37.1200,90.953320,69.855227,-22.346289,44.847222,1.496365,-0.773755,1.810442,-0.445502,0.369059,-1.31273046e-04,2.20082151e-07,1.47415585e-08,1.09058846e-04,1.53103545e-07,1.25048072e-08,6.35785848e-01,9.57005408e-02,2.00151811e-02,2.99209787e+00,1.18533096e-05,2.102e-15,8.882e-16
37.1400,90.996985,69.886006,-22.385614,44.844978,1.496104,-0.774387,1.810390,-0.491280,0.409966,-1.44784130e-04,2.19284750e-07,1.47468799e-08,1.21128815e-04,1.50299069e-07,1.25032345e-08,6.35779061e-01,9.57050604e-02,2.00342548e-02,2.99208164e+00,1.18543432e-05,7.492e-16,2.665e-15
37.1600,91.040649,69.916795,-22.424940,44.842698,1.495842,-0.775018,1.810339,-0.528430,0.444905,-1.55760655e-04,2.06566837e-07,1.47507079e-08,1.31446137e-04,1.56387616e-07,1.25010160e-08,6.35771938e-01,9.57095007e-02,2.00552290e-02,2.99206407e+00,1.18550590e-05,8.674e-16,4.885e-15
37.1800,91.084312,69.947594,-22.464269,44.840381,1.495578,-0.775649,1.810289,-0.556401,0.473343,-1.64032646e-04,1.89516000e-07,1.47528820e-08,1.39850271e-04,1.67706687e-07,1.24980167e-08,6.35764533e-01,9.57138763e-02,2.00777811e-02,2.99204539e+00,1.18554990e-05,1.043e-15,1.221e-15
37.2000,91.127973,69.978403,-22.503600,44.838027,1.495313,-0.776280,1.810239,-0.574797,0.494863,-1.69473012e-04,1.78188936e-07,1.47532018e-08,1.46211034e-04,1.77548246e-07,1.24941895e-08,6.35756906e-01,9.57182031e-02,2.01015507e-02,2.99202586e+00,1.18557225e-05,1.207e-15,1.665e-15
37.2200,91.171632,70.009222,-22.542934,44.835636,1.495047,-0.776911,1.810189,-0.583361,0.509152,-1.71999503e-04,1.79190615e-07,1.47516265e-08,1.50430623e-04,1.80117944e-07,1.24895804e-08,6.35749124e-01,9.57224986e-02,2.01261436e-02,2.99200575e+00,1.18558020e-05,9.298e-16,1.665e-15
37.2400,91.215290,70.040052,-22.582269,44.833208,1.494781,-0.777542,1.810140,-0.581969,0.515998,-1.71575948e-04,1.91825970e-07,1.47483105e-08,1.52445107e-04,1.73927820e-07,1.24842996e-08,6.35741254e-01,9.57267812e-02,2.01511447e-02,2.99198536e+00,1.18558189e-05,8.561e-16,1.332e-15
37.2600,91.258947,70.070892,-22.621607,44.830744,1.494515,-0.778172,1.810090,-0.570629,0.515292,-1.68212766e-04,2.08565718e-07,1.47434341e-08,1.52225407e-04,1.62636524e-07,1.24785602e-08,6.35733369e-01,9.57310691e-02,2.01761358e-02,2.99196496e+00,1.18558581e-05,9.506e-16,3.553e-15
37.2800,91.302602,70.101742,-22.660947,44.828243,1.494249,-0.778802,1.810040,-0.549503,0.507032,-1.61966742e-04,2.19519015e-07,1.47372406e-08,1.49777699e-04,1.52863676e-07,1.24725314e-08,6.35725535e-01,9.57353802e-02,2.02007117e-02,2.99194485e+00,1.18560029e-05,1.492e-15,3.997e-15
37.3000,91.346256,70.132603,-22.700289,44.825705,1.493983,-0.779432,1.809990,-0.518912,0.491337,-1.52940070e-04,2.18256597e-07,1.47299115e-08,1.45143288e-04,1.50284063e-07,1.24662781e-08,6.35717819e-01,9.57397314e-02,2.02244876e-02,2.99192529e+00,1.18563296e-05,1.173e-15,1.110e-15
37.3200,91.389908,70.163475,-22.739633,44.823130,1.493719,-0.780061,1.809938,-0.479356,0.468461,-1.41278681e-04,2.05556981e-07,1.47214538e-08,1.38397903e-04,1.56306190e-07,1.24598292e-08,6.35710282e-01,9.57441385e-02,2.02470993e-02,2.99190655e+00,1.18569027e-05,1.853e-15,2.331e-15
37.3400,91.433559,70.194357,-22.778979,44.820518,1.493455,-0.780690,1.809886,-0.431493,0.438783,-1.27169886e-04,1.88893506e-07,1.47118839e-08,1.29650464e-04,1.67279602e-07,1.24531420e-08,6.35702983e-01,9.57486166e-02,2.02681972e-02,2.99188885e+00,1.18577711e-05,1.756e-15,1.332e-15
37.3600,91.477208,70.225250,-22.818327,44.817869,1.493193,-0.781319,1.809832,-0.376122,0.402804,-1.10839370e-04,1.77997478e-07,1.47012409e-08,1.19041324e-04,1.76676097e-07,1.24461997e-08,6.35695978e-01,9.57531805e-02,2.02874433e-02,2.99187243e+00,1.18589647e-05,1.568e-15,4.441e-15
37.3800,91.520856,70.256154,-22.857676,44.815183,1.492933,-0.781947,1.809778,-0.314146,0.361114,-9.25475859e-05,1.79131357e-07,1.46896239e-08,1.06740013e-04,1.78942582e-07,1.24391159e-08,6.35689323e-01,9.57578441e-02,2.03045153e-02,2.99185752e+00,1.18604931e-05,1.043e-15,1.332e-15
37.4000,91.564503,70.287069,-22.897028,44.812460,1.492675,-0.782575,1.809722,-0.246548,0.314384,-7.25856008e-05,1.91442955e-07,1.46773407e-08,9.29425340e-05,1.72752120e-07,1.24320511e-08,6.35683068e-01,9.57626200e-02,2.03191185e-02,2.99184433e+00,1.18623445e-05,1.200e-15,1.221e-15
37.4200,91.608148,70.317994,-22.936382,44.809700,1.492419,-0.783202,1.809664,-0.174378,0.263343,-5.12704638e-05,2.07523356e-07,1.46647492e-08,7.78682351e-05,1.61750470e-07,1.24252122e-08,6.35677255e-01,9.57675192e-02,2.03310017e-02,2.99183302e+00,1.18644869e-05,9.272e-16,2.331e-15
37.4400,91.651792,70.348931,-22.975737,44.806902,1.492166,-0.783829,1.809605,-0.098749,0.208781,-2.89401689e-05,2.17807790e-07,1.46521629e-08,6.17563291e-05,1.52379604e-07,1.24188036e-08,6.35671918e-01,9.57725500e-02,2.03399697e-02,2.99182373e+00,1.18668699e-05,6.835e-16,1.443e-15
37.4600,91.695435,70.379879,-23.015094,44.804068,1.491915,-0.784455,1.809544,-0.020838,0.151544,-5.94829388e-06,2.16206924e-07,1.46398691e-08,4.48620959e-05,1.50077372e-07,1.24128951e-08,6.35667083e-01,9.57777181e-02,2.03458882e-02,2.99181656e+00,1.18694279e-05,8.327e-16,1.665e-15
37.4800,91.739076,70.410839,-23.054452,44.801196,1.491666,-0.785080,1.809481,0.058120,0.092534,1.73415987e-05,2.03654109e-07,1.46279811e-08,2.74528381e-05,1.56095656e-07,1.24074843e-08,6.35662764e-01,9.57830270e-02,2.03486788e-02,2.99181156e+00,1.18720847e-05,9.714e-16,1.332e-15
37.5000,91.782716,70.441810,-23.093812,44.798287,1.491420,-0.785706,1.809417,0.136854,0.032696,4.05617091e-05,1.87503896e-07,1.46165255e-08,9.80365117e-06,1.66798712e-07,1.24025427e-08,6.35658969e-01,9.57884779e-02,2.03483094e-02,2.99180877e+00,1.18747578e-05,1.499e-15,1.443e-15
37.5200,91.826354,70.472792,-23.133174,44.795341,1.491177,-0.786331,1.809351,0.214090,-0.027007,6.33458068e-05,1.77167300e-07,1.46055995e-08,-7.80692540e-06,1.75834369e-07,1.23980219e-08,6.35655698e-01,9.57940704e-02,2.03447860e-02,2.99180816e+00,1.18773636e-05,1.346e-15,2.220e-15
37.5400,91.869992,70.503786,-23.172537,44.792358,1.490936,-0.786955,1.809283,0.288594,-0.085614,8.53350042e-05,1.78574861e-07,1.45953254e-08,-2.51013044e-05,1.77882095e-07,1.23939810e-08,6.35652945e-01,9.57998027e-02,2.03381517e-02,2.99180973e+00,1.18798230e-05,6.909e-16,2.665e-15
37.5600,91.913628,70.534792,-23.211902,44.789337,1.490697,-0.787579,1.809214,0.359195,-0.142200,1.06183409e-04,1.90725747e-07,1.45859447e-08,-4.18072265e-05,1.71766799e-07,1.23905597e-08,6.35650698e-01,9.58056711e-02,2.03284921e-02,2.99181341e+00,1.18820664e-05,1.298e-15,2.220e-15
37.5800,91.957263,70.565810,-23.251267,44.786279,1.490461,-0.788203,1.809143,0.424810,-0.195886,1.25563565e-04,2.06331160e-07,1.45777980e-08,-5.76620449e-05,1.61116632e-07,1.23878869e-08,6.35648936e-01,9.58116694e-02,2.03159449e-02,2.99181911e+00,1.18840374e-05,1.160e-15,1.887e-15
37.6000,92.000897,70.596840,-23.290634,44.783183,1.490227,-0.788826,1.809071,0.484440,-0.245851,1.43171600e-04,2.16142414e-07,1.45711223e-08,-7.24168540e-05,1.52197532e-07,1.23860870e-08,6.35647629e-01,9.58177893e-02,2.03007056e-02,2.99182670e+00,1.18856971e-05,9.784e-16,1.776e-15
37.6200,92.044529,70.627882,-23.330003,44.780050,1.489994,-0.789450,1.808997,0.537171,-0.291329,1.58731987e-04,2.14394425e-07,1.45660697e-08,-8.58403955e-05,1.50217020e-07,1.23851802e-08,6.35646737e-01,9.58240199e-02,2.02830251e-02,2.99183600e+00,1.18870259e-05,1.214e-15,2.665e-15
37.6400,92.088161,70.658936,-23.369372,44.776880,1.489764,-0.790073,1.808922,0.582176,-0.331611,1.72001860e-04,2.02162091e-07,1.45626776e-08,-9.77226832e-05,1.56277189e-07,1.23850631e-08,6.35646212e-01,9.58303481e-02,2.02631990e-02,2.99184683e+00,1.18880250e-05,9.298e-16,4.441e-16
37.6600,92.131791,70.690003,-23.408742,44.773671,1.489534,-0.790696,1.808847,0.618732,-0.366058,1.82774801e-04,1.86676087e-07,1.45608279e-08,-1.07878289e-04,1.66759806e-07,1.23856264e-08,6.35646001e-01,9.58367600e-02,2.02415520e-02,2.99185894e+00,1.18887164e-05,1.721e-15,1.110e-15
37.6800,92.175421,70.721082,-23.448114,44.770426,1.489306,-0.791319,1.808770,0.646242,-0.394113,1.90884049e-04,1.77031935e-07,1.45604459e-08,-1.16149238e-04,1.75485271e-07,1.23867605e-08,6.35646049e-01,9.58432405e-02,2.02184246e-02,2.99187211e+00,1.18891410e-05,1.693e-15,2.331e-15
37.7000,92.219049,70.752173,-23.487487,44.767142,1.489078,-0.791941,1.808694,0.664265,-0.415325,1.96205077e-04,1.78838456e-07,1.45615312e-08,-1.22407464e-04,1.77357569e-07,1.23884119e-08,6.35646298e-01,9.58497744e-02,2.01941667e-02,2.99188610e+00,1.18893562e-05,1.200e-15,1.554e-15
