root,path,size_bytes,mtime,ext,ephemeral,sha256
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/viz_gate0_acceptance_report.md,6185,1784559001,.md,False,F59FDFA69E238555FB044F796882D3D37B5758955B0BC5AB077BBFA9B6F2205A
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/viz_gate0_file_offline_chrome_20260714.png,132401,1784559001,.png,False,A380DC364524EE748B68D9AFD8A4B38B6BD66B5147B1720334E9DBDAFEA6034A
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/VIZ_GATE0_FREEZE_20260714.md,2224,1784559000,.md,False,060055B219B47E0DB4F1643A0CF21AF263B2085C23890AF827C5A54395990D68
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/viz_gate0_freeze_manifest_20260714.csv,4146,1784559001,.csv,False,D01A0699EC2BD954F2E9E0DBCD9D764F218AA5600D5069E1FDEDA78AE944934C
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/VIZ_GATE0_PORTABILITY_VERIFICATION_20260715.md,1904,1784559000,.md,False,C9F9B1E39E0155C59201F6C8242246B9B5926A7DCD1666CC258811DEB08D54B8
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/viz_gate0_python_environment_20260714.txt,1446,1784559001,.txt,False,2648A26C817439BD4C92816F86BE541F5E2AD2B957C16A8B66ED63D4958827D9
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/docs__90_competition__sim_09_gate_e15_report.md,3747,1784559000,.md,False,41B76BAF5E08B5B2A4000D4066D12F5FBB8CEA050057E49AC1B3BE9C1075EFED
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/figures__sim_09_grasp_evaluator__fig_e15_geometry_roll_phase.png,68863,1784559000,.png,False,29004C3EC1FD11074C1EBB6155F33A101FD330CEFAE486B391E4C8F75D8F2EC3
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/figures__sim_09_grasp_evaluator__fig_e15_geometry_vs_stability.png,75460,1784559000,.png,False,B1B030D565C308601093648F32FA7D0BA161A593BC0A0247C5B34C8C977D9D80
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/figures__sim_09_grasp_evaluator__fig_e15_pareto_knee.png,57453,1784559000,.png,False,AEFFC5091288E4454B6A4014E812B95ACF56EDBB234164C7CE1331227E491C35
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/figures__sim_09_grasp_evaluator__fig_e15_threshold_sensitivity.png,103277,1784559000,.png,False,841F655EB90E3E863A6EE17E5A9D6AA21CF6E78F016124A9BF713D5F778E1413
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__anchor_report_e15.md,1364,1784559000,.md,False,2CB2D6477D54E32AFB2980566DC8304E8299291020ECD981330C2C5CBFDA4188
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_ancf_attempts.csv,10635,1784559000,.csv,False,87B6C63661A477980DDAAA3133245BF0F653A65E81C52A494930940C623C4B77
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_ancf_crosschecks.csv,186,1784559000,.csv,False,D4C2B01D49741F0F523ECB5A64027272E5219FAFC6D4EFB5836B85F046F88CEF
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_ancf_legacy_attempts.csv,19673,1784559000,.csv,False,CB6553E1BD81DE105395F5A529CEDEBDC71A5B2ECED6C270D8FC94A643BFB0F8
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_ancf_legacy_retry_forensics.csv,36415,1784559000,.csv,False,AEC46A7495A09C59E0FAA0F617C9487F7F090291DD782B39963B78C55B93365C
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_gate_check.json,17838,1784559000,.json,False,14791C2937EEAD5A93406C02EEB66B20D96F4FBB149DF0E5F367B26C94436E2A
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_geometry_manifest.json,10461,1784559000,.json,False,D09F973D7D77EF3E056C633511A16D20A8BF6835A9A7B5D722927C32D403886F
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_geometry_roll_details.csv,48211,1784559000,.csv,False,8580332F252A564D8E0BE05B4D1B3CD5E2B25E11CB1EB816781AB66B693479CC
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_legacy_hash_check.json,6216,1784559000,.json,False,69EFA348DDD9904D6817C09EFD4F20AD357B043CDDD6E6F625FC42AF088629C1
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_results_72cases.csv,177489,1784559000,.csv,False,876F72274C0E0F9DB8418F3DF9A72298A72278459A751885793A2BCE23ECEE54
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_run_manifest.json,1182,1784559000,.json,False,B634EE4D6758AEEEE9AD107544266616A71141FB13DF0BBCE559B06BA0B9CEFD
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_top3_bdf_attempts.csv,408,1784559000,.csv,False,9BD7271A1A4AC69F8E33D4FC0C8FE423EC9AC14336BD4B47471D133AE4CE9ED6
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/results__sim_09_grasp_evaluator__e15_top3_bdf_crosschecks.csv,462,1784559000,.csv,False,E85A7D4EC921C433E2749966728B4A9681B7E6B3FAD6F195D225BA50CF31F945
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/tables__sim_09_grasp_evaluator__e15_mpcs__e15_bottleneck_summary.csv,114707,1784559000,.csv,False,1D9404795B51680EEC30445BD468817B427F9753D0BF94832A314E6481665043
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/tables__sim_09_grasp_evaluator__e15_mpcs__e15_mpcs_manifest.json,7506,1784559000,.json,False,DBD1B74F1DBB9B6403E829CD28ADF4B3F2A16BC6DBA4BB0A4431E1D0B21F1C48
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/tables__sim_09_grasp_evaluator__e15_mpcs__e15_pareto_layers.csv,446,1784559000,.csv,False,D73EC27F5E9D9CD999FABA2222F74735AF2AC13093AE08D4816ED442017B7254
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/artifacts/visualization/e15_gate_evidence_snapshot_20260714/tables__sim_09_grasp_evaluator__e15_summary_metrics.csv,376,1784559000,.csv,False,A34FDF5A3393379C4B580C6A409BA4D455B994432F923B86AA47EFB86B68F8F7
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/agents,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/AGENTS.md,3497,1784559000,.md,False,895CC0DE7390D5CE1FD9959CC70E096C84E8BC701252463695836AE62DB6B8C2
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/skills,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/skills/README.md,4365,1784559000,.md,False,929C4E1C9B2F12BD72347F463D7DDF10F88767C86DDDCABBEF608A6069F692C8
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/agents/ground-experiment-agent.md,860,1784559000,.md,False,2D5C6C0F27AF3081287A540D97413EED0691E5378CDD50C0C783427D8F05DF54
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/agents/panel-param-qualification-agent.md,1651,1784559000,.md,False,B2530C523EBF20FBD733AF09D0EC1CD1D03DA948EB3AFA6EBEF5A2A0A6718A40
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/agents/paper-review-agent.md,1399,1784559000,.md,False,0E7BFECCEFC72B76CE5250E3790B3D48BD6CD7895A8D0B1E44F6A9711B330C57
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/agents/physics-agent-architect.md,1319,1784559000,.md,False,4DCBCB2C1ACA457AB0E29C4A6C8D6B786F3DF7C82F4E6D52F21E063D8A4C82EB
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/agents/sim11-independent-audit-agent.md,1345,1784559000,.md,False,CB803F943407D57E84E3779B7E11C0DA34CB2670D5A4271DC75E671E0580B9C9
CODEX_WORKTREES,future-flight-convergence-20260720/agent-h/.codex/agents/sim12-strategy-agent.md,2728,1784559000,.md,False,AB6E87B13F8830AEAA56A9C23F957A2691A21BEAD126E786E2138EF9E2DABBAD
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/.codex,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/.git,94,1784558995,,False,34ADA63D905D3026BAA661DE15114560ACA6FD7C8938893FB278DFC219EC1692
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/.gitattributes,1860,1784558995,,False,A3BD2F31E3F8EA8B786A9624560B29D932BC3065C7752E6C3236A4CE8AB61DA8
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/.gitignore,224,1784558995,,False,F1E2A6B63F980F7BF661981C3F57A8D277D401FCFCE67C6473B051945DF70167
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/.ruff_cache,-1,,(dir),True,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/artifacts,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/cad,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/CLAUDE.md,6526,1784558995,.md,False,D04894D976FCCB4159A24866D9AD4FBC9E8A5D8D3884581854AA4E2EE9D49D7A
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/config,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/docs,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/e15_ancf_certification,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/e15_core_coverage,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/e16_sync_capture,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/external,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/figures,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/research,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/research_integration,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/results,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/sim,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/建议.docx,16404,1784558997,.docx,False,C8039392C8B7B1E3CE538B102232E1B2ABD2ABBB9B48DB00079753F17188EA73
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos/visualization,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos/visualization/anim_v01_target_tumble.mp4,1259546,1784558997,.mp4,False,AF78FE47C6A24993842D25B5A9FB63C306C9F594168766306FC32F7FAE55CC59
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos/visualization/anim_v02_b601_approach.mp4,346585,1784558997,.mp4,False,64C420374D9099B8F95954C2739F4482F3A4FE00B031DE0D84051162DCE017DD
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos/visualization/anim_v03_base_reaction.mp4,675724,1784558997,.mp4,False,A2311C0D20E60824105FC78D0BFD71BC0E9346F95A8551B3F064EDA5D9C43EEE
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos/visualization/anim_v04_capture_impulse.mp4,623553,1784558997,.mp4,False,E8EE0B8BFFBD183C2630639FED80AE06DE151A27C5DAB7AB09D0DA8C7D3A3F2B
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos/visualization/anim_v05_flex_diagnostic.mp4,472971,1784558997,.mp4,False,106248432BD0CB1AC708DB67C2C897EC129DF9DAA3AC6B96D2228EF940E21B17
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/videos/visualization/anim_v06_gate_explanation.mp4,428965,1784558997,.mp4,False,1F635F7BDB4467E1D1D5FA8F7D27EE70F55CC7FF43041AB3C025C4B5BDF0035C
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/run_all.py,3153,1784558997,.py,False,90A4E991220BB6C070BCD008219CB3933ECF0BDBA1B0DE79A199B8489141B830
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/test_asset_units.py,4700,1784558997,.py,False,38387AE20A1ADD04EE6C5688415952E2A651A508E7686E45D460906008F665FD
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/test_dashboard_contract.py,8305,1784558997,.py,False,498B17A425F31BC88C90995B2107A53548A72C527D38E9616F159C3CE59BD8FA
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/test_fk_render_alignment.py,1915,1784558997,.py,False,DB4F45BA737E4DA81464B610ED10A20D4D1C4FDF96921EBF49D78A4181A0DE04
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/test_replay_numeric_consistency.py,2431,1784558997,.py,False,9B7F26400D742D1727AED48F9A246BCA0DD0CE44AA92FA0E2E334E1CA95DC580
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/test_scene_transforms.py,4400,1784558997,.py,False,2A26167BBDD83AC7747E29C3DA261BD3E60703D5698306D9578EE102AC7DFDB7
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/test_status_semantics.py,6282,1784558997,.py,False,AFA857BCD30365F557E28D1318D6140754EB0E24A0D3C9B4CAA849A1F1F9C69F
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/visualization/viz_gate0_test_report.md,2650,1784558997,.md,False,5E283654E7A031250B2304B36924B6AE435B73E401396DA1BD3084D668700A42
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/run_all.py,3715,1784558997,.py,False,92357B29B8387BDF80D6A67B562A614A9C41F2192498D6185C4359F46658C4B0
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t1_impulse_anchor.py,3918,1784558997,.py,False,780A073F18475288E78004B50A85CF5EF101AA5D1F8353FEDC1C5630052886E0
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t2_ik_roundtrip.py,3993,1784558997,.py,False,F9B46390287172F1B402CFF771F9D4005ED147919684133E7FF49D7014D18BA3
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t3_momentum.py,2649,1784558997,.py,False,EB5BEBD5A4538A7C733B6E96AE2ACAA408397B7E23E65956DC9E24758128658E
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t4_ancf_anchor.py,2875,1784558997,.py,False,ED6E152260C54EE317D66AC14AF5E7540D0DDB2CBCF4B2E3FBC90DD0DE6F08FF
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t5_propagation.py,3338,1784558997,.py,False,4D25D9F8B1A44C47FE931B57069D6F7FDBD273AE80BE4EDD810963FC3C8E4FD8
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t6_actuator_anchor.py,4303,1784558997,.py,False,C0069D086F3F31438947874DC3860482A126A94113F1CEA606BA0A6E67B6972E
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t7_determinism.py,3248,1784558997,.py,False,B90B84696D1C4F4403A140B3684D5FA8A40EB3CEA442C9500AF6A34D1CBB3EEA
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/t8_e1_regression.py,5644,1784558997,.py,False,7DF884D95A27E45BE5C67288DB8BA3A27A9EA9314E8996FEE9F95FB49D3A965A
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tests/sim_09_grasp_evaluator/_helpers.py,2782,1784558997,.py,False,F2FFAA58853130A9FA905C2F8EF56082ABD2BB08319A2239E240F600C65F8E22
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/competition_claim_evidence_matrix.csv,2360,1784558997,.csv,False,AB5CD1777D54C5E45DC564A3727035D863BBD805DA695D57FE07FDA398F68638
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/embodied_grasping_gap_matrix.csv,3471,1784558997,.csv,False,ED7ABB762AF9AFC6EFF9E1774CC253C82842D2AC9A7E9A7E6B9DA69A956CB877
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/existing_grasping_assets_audit.csv,4286,1784558997,.csv,False,3F256847137A690ADEC3EF6B406EF8D44A92497101CFF262276FD6DD1B2BB801
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/five_figure_readiness.csv,1017,1784558997,.csv,False,2127B58CFF69C3FF224A38C810AC3E90B4A26588A96F3E6202C7BF370DB17B7D
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/gate_status_20260711.csv,1320,1784558997,.csv,False,A427D78EB167A4BFCDD9A639AADED58C3A607F77D41C2F527A1208A4FD08805E
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/grasping_experiment_plan.csv,2077,1784558997,.csv,False,061959F04000C909E63CC0DC17CE4A05A2BB99D3254AEC568B5AA4C4006C42E2
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/paper01_literature_scan.csv,41655,1784558997,.csv,False,AB488C4ACD4130F7941C5FE5B9D5236629C2A8CBBDFBD9746C38649A4AAB410F
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/paper_claim_evidence_matrix.csv,6117,1784558997,.csv,False,AA879E723D34D3B284CD58A133C9ED8A508217A913B925B873F5A14753A17851
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/report_section_evidence_map.csv,1617,1784558997,.csv,False,9DD032FDA3DCB1F75DD18AD0F89007EB3C76D384462D187E592415101EC69A16
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/sim_09_grasp_evaluator,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/visualization,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/visualization/asset_audit.csv,16171,1784558997,.csv,False,72CB31FDCAD3987A4B963013204776AC28A497CFCE6C63E5AD0BE26EC3C62544
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/visualization/evidence_recount.csv,53039,1784558997,.csv,False,97C4349E5BE6B986B302E2A738D50BB42D4BE2F1A6AA748CF62CACD5A8DED533
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/visualization/frame_registry_v1.csv,2796,1784558997,.csv,False,7FCCB79256F805DA80A6394D031E5F542CBAD4F07EC68DA158FFA0A9B5BE67F6
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/visualization/gate_artifact_protection_manifest.csv,7121,1784558997,.csv,False,0D5B3B1C730AB36D687ACDE0C48437D217D9AA9E91142131BAADEA4AEDBC5778
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/visualization/replay_keyframe_check.csv,6146,1784558997,.csv,False,AA0E5E5BA5A0493BFF5C8B7B2B4EF0C50049CA934C5EAFAAC2938FAD0DA2DF2F
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/visualization/viz_material_index.csv,5854,1784558997,.csv,False,A4B89360F57E69030FF88C0B2199B0EBD3BB2C4822B9EFF6D0AE47B7DBEA5C85
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/sim_09_grasp_evaluator/g0_g1_g2_comparison.csv,1904,1784558997,.csv,False,FEBB3D6CB4B1F2C840A8BFF6816D922ECDDE67F9EC0D05634F331461E4E4271E
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/sim_09_grasp_evaluator/infeasible_cases.csv,1314,1784558997,.csv,False,24B89083682E50CBC0096CB37A40CA9F6D4D008E82CA6B21A098FC4C4A50BC7C
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/tables/sim_09_grasp_evaluator/pareto_front.csv,3736,1784558997,.csv,False,F9E70902CCB2F63CA5DEBEB5E6277F94C8395397186945DC643FBEC986274E67
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/sim_09_grasp_evaluator,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization,-1,,(dir),False,
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/asset_audit.py,14502,1784558997,.py,False,FCDE8811B85F3DE6EA3E4AB11BFDCB726DADC3679486D4163F8F39E672EAE2FA
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/b601_renderer.py,9775,1784558997,.py,False,1D33DD838EE9C5AA714C0BCFA543152E4E537DD20E81A0FD62F419FD969F2560
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/build_visual_dashboard.py,45226,1784558997,.py,False,9ED9CFEDF4C42FFC81C589C401C50BA8AAD655FC26AA871404A1478A806985A3
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/evidence_figures.py,19546,1784558997,.py,False,DC8CD711F015A61196522425618DCC66093F94837168F820BE6FD8A524CBC860
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/evidence_recount.py,7784,1784558997,.py,False,59AC1E3167391706E7993C1F64CADAE01D17C0C55443984DD5C04DA50BB1856C
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/frame_registry.py,6612,1784558997,.py,False,CF599BB4EAFE67DC3DA9D18BCB976831894C7EA43DEC998F30F3CA43BEC08607
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/frame_renderer.py,4200,1784558997,.py,False,63B0C650768E7840F4DDAC45C2B4BD371F70DDACCB157BDE2F5AB79384138797
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/gate_explanation_replay.py,13770,1784558997,.py,False,4BB30045132785D414D9D99DFCC759BBBF83561B0155676F3C55BA7DE58BB147
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/grasp_candidate_renderer.py,12432,1784558997,.py,False,CF786AB3B35D9D18DCBCFB00626EC930B2F9B188381C5EA3D4B5E35FF29E4F48
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/grasp_explorer_builder.py,21656,1784558997,.py,False,12E20F5E1071C7AD33F2D4B6802E2F32229DE9FA47F2C2FFBC0727F74780CE38
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/make_figures.py,25415,1784558997,.py,False,23856644EF00E39FB95CC82F5CC4BD4AF896671CF5381F533E32174B0730B974
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/make_replay_videos.py,1318,1784558997,.py,False,379A4D7412D606374D80BA9B45731A4E17322E349B18C28137E9F10C12BBF32C
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/mesh_utils.py,5572,1784558997,.py,False,A02B6A96C14455A48AC91F0E839B860089C93E424D479F956FF4117D69079F33
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/scene_assembly.py,8785,1784558997,.py,False,C8FC03869FAB8999ABB2DE465D28A70EA07680811136B57CB8E7F795C9AF578D
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/sim05_replay.py,10998,1784558997,.py,False,94748B60D21FE59F6D0D5D99A01F161F27AA107858E1CD0DAC5B25ECD5BEB7DD
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/sim06_replay.py,14662,1784558997,.py,False,E7CF0DD678D8BA9774A71E460E816CF960F8A32DD109B895A0928C6E3E78E5A7
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/sim07_flex_replay.py,9242,1784558997,.py,False,6252A7A0268E7207FB214BB4E5C0985DA2045CF37B21D7588D86ECB50FDE1E31
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/sim09_candidate_replay.py,11184,1784558997,.py,False,DB3CBA5F0FE5BC71A0C5BAA95FE95B89B7EB685A648FCCCB593E004DDE788E2E
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/target_tumble_replay.py,12814,1784558997,.py,False,3CAE5ACA15B09164DECA8631B768D2BA1EF4E38AC5FDA953C2BF4304BE7FD0AB
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/video_utils.py,9266,1784558997,.py,False,62B8951CDF0793DEC9ECD82423E80217E322C4CF8AD27C96089503F98A65BD61
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/visualization/_viz_bootstrap.py,3000,1784558997,.py,False,346171B5487D1E383FD96D66E341DF4DED72F2A27FF0D274F6E652F48DC197F5
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/sim_09_grasp_evaluator/adapters.py,15386,1784558997,.py,False,0AB6BE4BE5CE3D5DC20F9445066EDDAA5E32361CB961007F5C8AB678C1D1EB19
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/sim_09_grasp_evaluator/collision.py,6170,1784558997,.py,False,4B6AB3DB4E7935D5ADA6485185DBDE9BD0D98C8BF4EAC4DCBBC4D6405EC0913B
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/sim_09_grasp_evaluator/contract.py,9802,1784558997,.py,False,27DD5F032086D83C91EE226BCD082CA7B62F195A584F090B88322C0BD6935964
CODEX_WORKTREES,future-flight-convergence-20260720/agent-c/src/sim_09_grasp_evaluator/e1_analysis.py,20743,1784558997,.py,False,EB1E283D21F429F56C869919C2C09CE30C3657D62264C496CBACF76C9575F950
