source,quarantine_dest,bytes,sha256,canonical_path
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C01_ARM_REST_BASE/20260827T100733025802Z_2f2aca06_17b3392c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C01_ARM_REST_BASE\20260827T100733025802Z_2f2aca06_17b3392c\CONTROLLER_TIMESERIES.parquet,8228,1713B9863F7ACABAB9E564650091061144090AD4D51C492BE031E3D60AECEAA6,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D02/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D03/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D03\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T110356887073Z_212a639b_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T110356887073Z_212a639b_2083ff5c\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T105229549845Z_212a639b_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T105229549845Z_212a639b_183a461e\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T101013579961Z_212a639b_17b3392c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T101013579961Z_212a639b_17b3392c\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T110259545052Z_fb8685eb_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T110259545052Z_fb8685eb_2083ff5c\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T105132160655Z_fb8685eb_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T105132160655Z_fb8685eb_183a461e\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T100852726467Z_fb8685eb_17b3392c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T100852726467Z_fb8685eb_17b3392c\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C01_ARM_REST_BASE/20260827T110204105358Z_8f2573e6_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C01_ARM_REST_BASE\20260827T110204105358Z_8f2573e6_2083ff5c\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C01_ARM_REST_BASE/20260827T105035001304Z_8f2573e6_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C01_ARM_REST_BASE\20260827T105035001304Z_8f2573e6_183a461e\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C01_ARM_REST_BASE/20260827T100733025802Z_8f2573e6_17b3392c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C01_ARM_REST_BASE\20260827T100733025802Z_8f2573e6_17b3392c\CONTROLLER_TIMESERIES.parquet,8228,CC41E97A74DA69A8C50D3C11FD38CD508A4594F0B9A6072022D2C84AE0C58277,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D03/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN6_LIFECYCLE_CLOSED_THRESHOLD_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN5_PREOPENED_LIFECYCLE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C03-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C02-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C02-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C01-D01/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\runs\R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827\episodes\R5-S02-C01-D01\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T110356887073Z_4239fcff_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T110356887073Z_4239fcff_2083ff5c\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T105229549845Z_4239fcff_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T105229549845Z_4239fcff_183a461e\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE/20260827T101013579961Z_4239fcff_17b3392c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C03_SERVICER_ARM_TSM_TUMBLING_BASE\20260827T101013579961Z_4239fcff_17b3392c\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T110259545052Z_7b1bcbb0_2083ff5c/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T110259545052Z_7b1bcbb0_2083ff5c\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
30_simulation/current_r2_digital_host_capture_data_v1/12_results/R5/S02_FREE_FLOAT_CONSERVATION/S02_C02_ARM_TUMBLING_BASE/20260827T105132160655Z_7b1bcbb0_183a461e/CONTROLLER_TIMESERIES.parquet,F:\_SEI_RETIREMENT_QUARANTINE_20260828\30_simulation\current_r2_digital_host_capture_data_v1\12_results\R5\S02_FREE_FLOAT_CONSERVATION\S02_C02_ARM_TUMBLING_BASE\20260827T105132160655Z_7b1bcbb0_183a461e\CONTROLLER_TIMESERIES.parquet,8474,D39373F9A732E8D1748596352414DB83F8CBF52EE7025F567B0C152CC1268859,30_simulation/current_r2_digital_host_capture_data_v1/12_results/runs/R5_RUN4_ATOMIC_PACKAGE_AND_AUTHORITY_HOLD_20260827/episodes/R5-S02-C03-D01/TORQUE_TIMESERIES.parquet
