native_path,native_sha256,quantity,instance_ids,representation_role,purchasing_ready
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\release_power_data_route_1_0_6fcc8bcd_service_solid.SLDPRT,1843b6b82d56b80e6f67f0703c9557a15139c0c5e2c993f9d7ebe478125df518,1,release_power_data_route_1_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\release_power_data_route_1_1_72be328d_service_solid.SLDPRT,dc64d367527f09531733d24a3e67d73e952ec7fdd2b0d03a6b04fd75c7a8788f,1,release_power_data_route_1_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\arm_service_loop_root_service_loop_a66432ca_service_solid.SLDPRT,ce8a8066c90e710da74f7c7dc1976944431ae30f861077e7fff8ff9eb3026a90,1,arm_service_loop_root_service_loop,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\arm_service_loop_joint2_loop_6e93289d_service_solid.SLDPRT,05eaec0acf713ca2dea0a185ecd9c81ed3e5e18225fff863393ac58d02c9ca3b,1,arm_service_loop_joint2_loop,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\radiator_spreader_75fe4b30_service_solid.SLDPRT,b38d21c7c9b8e600dfaa832e9fa0b691206f26ae39fb4b6f38bc66587fafdce2,1,radiator_spreader,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\battery_thermal_link_6ac8909d_service_solid.SLDPRT,c00255879c65ffe19c1828680907d9c15d971baffa50ad16e03d6587bfb27f31,1,battery_thermal_link,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\navigation_camera_bracket_28d53f23_service_solid.SLDPRT,b01d7f1cea55c3c506bdf24024861228f997aec48146c872275518738579f9d4,1,navigation_camera_bracket,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\navigation_camera_652dee3c_service_solid.SLDPRT,d32acd711cbdab05ac5923d895a62f0e8a990721a87a733ee191364a5c6a37fa,1,navigation_camera,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\camera_lens_3c2f1912_service_solid.SLDPRT,851f6028d9cf5b6271ba1e297d629e2201334c6c83411f6e115c652266fcf044,1,camera_lens,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\antenna_mount_26264f36_service_solid.SLDPRT,f6b6031ccdce06786b86efeffb7aed921067ca12df8cc31bcb1d91693f539d42,1,antenna_mount,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\communications_antenna_3159b495_service_solid.SLDPRT,73dda90329ff9490656c3f318d3efe2d027a8b24de45ce3ae227d189991abeed,1,communications_antenna,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_crossbeam_0_97a26103_service_solid.SLDPRT,5004c68f39be4a09bbe6c53782aa955861ea8972327394c6d18959fbdbfe268c,2,hold_crossbeam_0;hold_crossbeam_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_roof_lug_0_-94_15_1a927dfd_service_solid.SLDPRT,3ee04079a1c1972d27cd79b9dd5087668fa1e757de20b475088f08f3abe2bc18,1,hold_roof_lug_0_-94.15,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_roof_lug_0_94_15_b6550e90_service_solid.SLDPRT,36acba7d203169214e45883acec611690f06f0f27efb79c103df94dcee0251c3,1,hold_roof_lug_0_94.15,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_pivot_clevis_0_00943b85_service_solid.SLDPRT,c56feda130014e188d0b4eff385383bdf10d1226424e2d15ea9cb430cb451ab4,2,hold_pivot_clevis_0;hold_pivot_clevis_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_pivot_pin_0_5eaf2012_service_solid.SLDPRT,0c9cf5efbf475ba739b8e91a31d16f8320efb6bccf2aa55ce12a2b7da00c1739,2,hold_pivot_pin_0;hold_pivot_pin_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_fold_mast_0_cac7bddb_service_solid.SLDPRT,3b2a5fed472afef34979ee91d8a94bc97c2baef5d4d46904f8ab22eae96790db,1,hold_fold_mast_0,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_saddle_0_cdd5b5f4_service_solid.SLDPRT,cc41ce7064428c5ae0b1b745ce7474cd9cc4e62947220452e3fda1af4540f9cf,1,hold_saddle_0,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_contact_pad_0_0_70992096_service_solid.SLDPRT,7dc7454ea341dc8e63c93b3d4c413483b03697bef6d1d6b419fa233cfadd3119,1,hold_contact_pad_0_0,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_contact_pad_0_1_bd2baf67_service_solid.SLDPRT,0f9731ff0081048253e6a2e9a744ccb9e3f7a1d4c9862e959c3e4c25687fedc1,1,hold_contact_pad_0_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_open_cap_0_941daa03_service_solid.SLDPRT,fe742ababa94b677909095dc1a7387cb48c547139e1434ed4ede549a03e1ff90,2,hold_open_cap_0;hold_open_cap_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_upper_pad_0_29bac548_service_solid.SLDPRT,2b1e796d0a6ea66a81242a070fafe01941bbc14877ccd9f345f2f52e2eb562d6,2,hold_upper_pad_0;hold_upper_pad_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_cap_pin_0_3b094847_service_solid.SLDPRT,be7bbd8959f2edf32743be3a3257c3765c9f2ba3b750600e3128decef8e26600,2,hold_cap_pin_0;hold_cap_pin_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_cap_tie_0_8557e045_service_solid.SLDPRT,0b2929270092372f28566455c408274fa759c604732eaa0050d4aafc744cdc75,1,hold_cap_tie_0,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_latch_clevis_0_7ebc4e9e_service_solid.SLDPRT,3ff10c5c661dfc1a377b5589734c86bc1a2e42b929f7d7dd0be85410430deb4d,1,hold_latch_clevis_0,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_latch_pin_0_86a162ce_service_solid.SLDPRT,8618281c49ee4edef44e6c481e8e3fc13d2dd1c21e5932b0efe1095dfe6cdba9,1,hold_latch_pin_0,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_latch_puller_0_32495d4e_service_solid.SLDPRT,b2ef344b32a56f56318aab4ce8e1b2ee73e0cb38fe494b2dbb948bb91ed6ca50,1,hold_latch_puller_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_shoe_guide_0_-10_ce7135c1_service_solid.SLDPRT,2e61e1ab1595d48bbdfdebb73d6e139ee43d5e5aadebcf75ad00bfd4ec8af339,1,hold_shoe_guide_0_-10,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_shoe_guide_0_10_bb7af805_service_solid.SLDPRT,eb58180f68379a78f5125c760bbe92b5594c83d99c50e864ac577ff48fdad3e5,1,hold_shoe_guide_0_10,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_shoe_spring_release_0_1e15d789_service_solid.SLDPRT,c8876a68cc81e7295d0d5b9e1d1e19b8b35fbfb2a7150bc897548e102b24829e,1,hold_shoe_spring_release_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_electric_release_0_29dfd6f9_service_solid.SLDPRT,b153d9203ae6c5040da9ade248debfd0bf905ab7b303da7e3c1e1c972db815e4,2,hold_electric_release_0;hold_electric_release_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_torsion_spring_0_b8a22a85_service_solid.SLDPRT,5ae3971e31a029646bb08b49e74f8d73861517041c9ff3f7a8d725b7cf404006,2,hold_torsion_spring_0;hold_torsion_spring_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_position_sensor_0_8669741b_service_solid.SLDPRT,7848f1f12c3481bad367f3a4d410d41fc4552be25dd48f7b8743e623c1902013,2,hold_position_sensor_0;hold_position_sensor_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_confirm_latch_0_b83cbd7e_service_solid.SLDPRT,5f0067733dfc0c647e72cb36e378402df9704d4d67b2dfe02fa2796cb23ee2fd,1,hold_confirm_latch_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_confirm_cap_0_0063741a_service_solid.SLDPRT,921cff04af990c7c57d0b4a6e97a1da5cf85f7bb2ff19f937af0c3272382209c,1,hold_confirm_cap_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_confirm_shoe_0_0da1e34b_service_solid.SLDPRT,efb1d144bc97b73188adce212992e7a07081464c16cf08f633bf99ca9a945b5e,1,hold_confirm_shoe_0,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_roof_lug_1_-94_15_8bc782af_service_solid.SLDPRT,e513d4cfc810cfa6f5a2b32e53e6ad654b312395f6d761889afd853cc42aaca7,1,hold_roof_lug_1_-94.15,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_roof_lug_1_94_15_28d9d363_service_solid.SLDPRT,978ab13539c7dacdc1f796b2aa6261b2768e760d2cae180329d02e2692352e45,1,hold_roof_lug_1_94.15,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_fold_mast_1_f08145a7_service_solid.SLDPRT,ab13fe7f07261eb3d07f6d81af7fa946ec82660066f947e4c271edd352c45773,1,hold_fold_mast_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_saddle_1_728d0b38_service_solid.SLDPRT,581b6ee97134efa88d58cccc5ed32d96543876e5e355f9351763ff133f54134f,1,hold_saddle_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_contact_pad_1_0_628c4d0b_service_solid.SLDPRT,38659bafdd294fe3f410a87388f373e725a0db5e5e89c9dd71a50d9974a0bcc0,1,hold_contact_pad_1_0,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_contact_pad_1_1_154c913e_service_solid.SLDPRT,78e2a13ce72f857796bc812ff0b7a071b58e3d1e10c2cd6ea7651d359c71f0dd,1,hold_contact_pad_1_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_cap_tie_1_8d567eef_service_solid.SLDPRT,6d73f265c7994a12df8726227bea5e46b09862935ac2e3846dd789373573db36,1,hold_cap_tie_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_latch_clevis_1_f400843d_service_solid.SLDPRT,b0b42d91ed0d312e8666f1c35b1372fb9fe5e8713dc43154d98624f7d15758f6,1,hold_latch_clevis_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_latch_pin_1_b1de19a9_service_solid.SLDPRT,f0457dc88230726e28549d6716f3cb52a4a6683d4f1a382a365e488f6f9833f5,1,hold_latch_pin_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_latch_puller_1_69123f4e_service_solid.SLDPRT,8bbd55f13047a8057a207c3c60c7b2c565c86382a5a30806d573cad626a4199a,1,hold_latch_puller_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_shoe_guide_1_-10_ff456a50_service_solid.SLDPRT,e641caf1fd293628e773e1568e7b9d5c4cf46be1105f08cb8440fbe8670c500e,1,hold_shoe_guide_1_-10,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_shoe_guide_1_10_7da3dbc4_service_solid.SLDPRT,40f8ba422f8a1424fe83ee14a2c5d82f8656ffc5f89823bfcebc4330eb37ef62,1,hold_shoe_guide_1_10,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_shoe_spring_release_1_8c925efa_service_solid.SLDPRT,17f61d43baca4ab74c371d118fabc8b1144d889cda9c245753a9edf3eff0081b,1,hold_shoe_spring_release_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_confirm_latch_1_85a4b4d7_service_solid.SLDPRT,e28c2f141de031b32434e155c3397d594ed195a89f78ed3ad8eae0c4141787de,1,hold_confirm_latch_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_confirm_cap_1_5b439266_service_solid.SLDPRT,e0d7c52ef6aa941f9de237f33196b1e19f42a7b54684e82b2b2c6ddd708f8918,1,hold_confirm_cap_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\hold_confirm_shoe_1_eb4e453a_service_solid.SLDPRT,806244cfd2d4c3ada0e432389a604aa7fc62db0de91efdd6f9dc9b416452f0f4,1,hold_confirm_shoe_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_-1_leaf_1_b1368782_service_solid.SLDPRT,b96b5d5ad803000b9927ed2853c0d22402e5c99ff2bc077ae0af2658a97be453,6,wing_-1_leaf_1;wing_-1_leaf_2;wing_-1_leaf_3;wing_1_leaf_1;wing_1_leaf_2;wing_1_leaf_3,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_root_fork_-1_-1_ed8084d7_service_solid.SLDPRT,7f6995f2a0e47fd55f420a7980f10765e9f02b5c782459f8c600ed95bdeb4fc4,1,wing_root_fork_-1_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_hinge_pin_-1_1_-1_cdb457a3_service_solid.SLDPRT,bb0e493917e51cc426f8d82f1dba777106d3663da5c063a90816a5f65bdfe229,6,wing_hinge_pin_-1_1_-1;wing_hinge_pin_-1_2_-1;wing_hinge_pin_-1_3_-1;wing_hinge_pin_1_1_-1;wing_hinge_pin_1_2_-1;wing_hinge_pin_1_3_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_root_fork_-1_1_d2aa71fd_service_solid.SLDPRT,357b96ae6156611de5ee9390d057d532d02c9754eba3323a040c6c0ba957eba8,1,wing_root_fork_-1_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_hinge_pin_-1_1_1_b57f9338_service_solid.SLDPRT,af462ee53a00524f2709e7befd850353cfc1b00a9604c0a22de1bcf68696e462,6,wing_hinge_pin_-1_1_1;wing_hinge_pin_-1_2_1;wing_hinge_pin_-1_3_1;wing_hinge_pin_1_1_1;wing_hinge_pin_1_2_1;wing_hinge_pin_1_3_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_-1_1_-1_e96eb1c8_service_solid.SLDPRT,7c373c0e71c485f642de9f2a61acf78299b2aad628874ba78a48e4998578785a,1,wing_edge_frame_-1_1_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_-1_1_1_efdd0228_service_solid.SLDPRT,cedd2efcc8e8e319aa476b2494e0ff3f91ac858f7ec36c0e41f3e06b30ae70b7,1,wing_edge_frame_-1_1_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_-1_2_-1_9011b93c_service_solid.SLDPRT,d4b9f2553657680f72ebf331337faedd8a5ca7951a2b7657af76775ac5d22a34,1,wing_edge_frame_-1_2_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_-1_2_1_1fc5ca49_service_solid.SLDPRT,ec1416129d8d693928e7800cad507bef46d0c47e1eec074479bf8fcf8e13f647,1,wing_edge_frame_-1_2_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_-1_3_-1_4f36252d_service_solid.SLDPRT,ab92034783e54f2b4f3b522bfdb041a9bf4bda782b11f4b7c2468bddeb60d48d,2,wing_edge_frame_-1_3_-1;wing_edge_frame_1_3_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_-1_3_1_90dde3c9_service_solid.SLDPRT,4c9d29d6c2b555844d47dfa217ec47d41d9384396b060e994b95dd210c6d3d19,2,wing_edge_frame_-1_3_1;wing_edge_frame_1_3_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_release_budget_-1_3d631d7d_service_solid.SLDPRT,93df97275a55b38d0ce403c09e8afd6beccc41b6c2b34f3d7e235477cb8b0ca3,2,wing_release_budget_-1;wing_release_budget_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_harness_budget_-1_3ff22dda_service_solid.SLDPRT,57864e84a7c5af005bb2d2d8ac6e5add78b61efce674aa308ae584462981d6dd,2,wing_harness_budget_-1;wing_harness_budget_1,FUNCTIONAL_ENVELOPE,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_root_fork_1_-1_285b1e21_service_solid.SLDPRT,87f46965161846ec2ebbaa93a904a48639fa4fcdfca040ad38100eba251355ec,1,wing_root_fork_1_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_root_fork_1_1_6c27ab83_service_solid.SLDPRT,b75b914760ac0ca00f3c1cd4b3035db6ee4ab64f20a251778d2487f57ab4c3c2,1,wing_root_fork_1_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_1_1_-1_f2beb6e6_service_solid.SLDPRT,9fdb8bf95952521dd42d424c4644276bb963f7de643be6efb14e21ee37721590,1,wing_edge_frame_1_1_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_1_1_1_e98b44d4_service_solid.SLDPRT,94d0023820fd487d8d3f5e85b07f6462c49fd067fefc9498d40cb965e780ae0c,1,wing_edge_frame_1_1_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_1_2_-1_72d834e3_service_solid.SLDPRT,d701e00c366db88f150bb94f42ce97c6f733a73d2751a2bddc6124d721c50e78,1,wing_edge_frame_1_2_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\wing_edge_frame_1_2_1_14681a45_service_solid.SLDPRT,809b4d2a08b119c0ed455ce8e6891916293b030adb4f59a39fc2c317d037f1a3,1,wing_edge_frame_1_2_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_upper_cap_20_-1_6af5de19_service_solid.SLDPRT,cf87d085270f5b457474094c382282e8bed13a043e6198412d5cb646eff6c288,1,R07_upper_cap_20_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_upper_cap_20_1_1b8e76e3_service_solid.SLDPRT,338563e0bcfc317fae31522a20c94df4962ca1afb9314016439b7656b2842a64,1,R07_upper_cap_20_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_upper_cap_160_-1_e8c17ca7_service_solid.SLDPRT,77d12f22d65eaf6daaeb6586b03e18172f565830380a52d153c0fcac3eb8e8a7,1,R07_upper_cap_160_-1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_upper_cap_160_1_d54ca148_service_solid.SLDPRT,111471f3992b673bbe4ca14811eb981e525368bef3b19e14be1a6e8bee1086e1,1,R07_upper_cap_160_1,PHYSICAL_GEOMETRY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_15_screw_55e3b78a_service_solid.SLDPRT,273fdde3af03906c5e4ce64612d2b3a978d686d9860004ec479e51d61666c1c8,1,R07_RAIL_-1_-1_15_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_15_washer_head_63c2b559_service_solid.SLDPRT,ab7025d67b4df24c5d05d4b5d3ce9d65bf8b8f41f51d99f69b1d386cb701b1ba,1,R07_RAIL_-1_-1_15_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_15_washer_nut_2b44994b_service_solid.SLDPRT,0b30067c320bd4a1f9530dc4d531c380a999dd849e581b3fc3c35fe0164db261,1,R07_RAIL_-1_-1_15_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_15_nut_d184c13e_service_solid.SLDPRT,cadb9b0f831933ddf7952504d1171cdfaa0290c9bc630e56acb184fde932cefe,1,R07_RAIL_-1_-1_15_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_15_sleeve_8a31dfbe_service_solid.SLDPRT,a0051fadf332d46b2e7990fece73e988770ff758c8456c4e4eb360200f8bde56,1,R07_RAIL_-1_-1_15_sleeve,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_164_screw_bd03edec_service_solid.SLDPRT,d0b2b06296ce2eac666d123d84fd3b9a825b97b2069b59919a8ac8b366014e09,1,R07_RAIL_-1_-1_164_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_164_washer_head_e585c49d_service_solid.SLDPRT,b9e0885dc44e39a2a848d019c5acfcf9379cc49686e7d0c33dba68b332268ab2,1,R07_RAIL_-1_-1_164_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_164_washer_nut_5384309c_service_solid.SLDPRT,221b4f36c6dd05745639cc30b0b409089a69734f89b264bd6af32632feca4865,1,R07_RAIL_-1_-1_164_washer_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_164_nut_c7aa9c16_service_solid.SLDPRT,3070ef93a4b9e65d6379a4c3c4dd0fe7593cb65b9e95569b7992fcace760d928,1,R07_RAIL_-1_-1_164_nut,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_-164_screw_5feeaaea_service_solid.SLDPRT,de968218f8a3771da225d8f7b1c972fd096d1f2d627020674302a23f87133aec,1,R07_RAIL_-1_-1_-164_screw,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_-164_washer_head_a5d47355_service_solid.SLDPRT,c86333b289d2b0b08d0863c2886832c70dc78e1ecb7605c3d1b82128ee6dfc9f,1,R07_RAIL_-1_-1_-164_washer_head,SIMPLIFIED_PROXY,False
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\parts\R07_RAIL_-1_-1_-164_washer_nut_ae51ddde_service_solid.SLDPRT,d9f3db0dcad293949ed04f8e883552053a09ef95098c705cf40edfc6b67fa50c,1,R07_RAIL_-1_-1_-164_washer_nut,SIMPLIFIED_PROXY,False
