sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
343,3.43,0.01951899889106331,0.0011542066167171668,-0.0036371214296616852,0.9566178347679363,0.18673354392076896,-0.09196127606288908,0.20385295063741646,19.295664036759614,-14.600390957825237,21.564175400519446,33.877076871498105,0.006309175191564326,-0.0038609124464002486,-0.00286262600264664,0.14842671405145322,0.04409491110668118,0.08820378893152393,9.523616084160805e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
344,3.44,0.019594556069928378,0.0011551989265433076,-0.0036595967458107996,0.956410829270066,0.18735383455349816,-0.09168229842272463,0.20438009318172765,19.365675210699795,-14.593209947994513,21.621658882752623,33.958401150505026,0.006226072071964061,-0.003830627672500666,-0.0028211386300707798,0.1465256366820302,0.04383278463781203,0.08673193386772957,9.860876872774531e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
345,3.45,0.01966917969030181,0.001156111511916245,-0.0036818445897145017,0.9562062437746636,0.18796582348723764,-0.09140511007591413,0.2048989370863674,19.43482042994569,-14.585962941561583,21.678277211042534,34.0385894106165,0.006142809007801412,-0.003799470002959556,-0.0027796519615120624,0.14461887965476325,0.04355596957901835,0.08526975421453725,8.461557203929106e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
346,3.46,0.0197428654500028,0.0011569465114559074,-0.003703861659266965,0.956004096802767,0.18856949911354778,-0.09112979744259682,0.20540952002880158,19.5030957245985,-14.578656783659426,21.734033145755046,34.117642230661886,0.006059405089491422,-0.0037674568503758468,-0.002738178869040414,0.14270689991839897,0.04326482005441632,0.08381740730930463,5.3923119588855485e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
347,3.47,0.01981560928636949,0.0011577060741947045,-0.003725644746573197,0.955804406065947,0.1891648516428733,-0.0908564449292812,0.2059118808195986,19.570497347280565,-14.571298201003069,21.78892956975334,34.195560386777785,0.005975879288744742,-0.0037346060096915797,-0.0026967319487563083,0.14079015284522625,0.04295969150985024,0.0823750431717062,6.641975066847219e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
348,3.48,0.01988740737654996,0.0011583923574950683,-0.003747190738959239,0.9556071884652447,0.18975187309194094,-0.09058513491565151,0.20640605936833287,19.637021773431712,-14.56389380064076,21.842969485910267,34.272344850969425,0.0058922504586022256,-0.0037009356456941533,-0.002655323520063369,0.13886909221506125,0.04264094055884188,0.08094280466313367,4.9530836152241027e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
349,3.49,0.019958256137764058,0.0011590075249843686,-0.0037684966199362227,0.9554124600903542,0.19033055727128015,-0.09031594774228807,0.20689209665019465,19.702665701572624,-14.556450068764043,21.89615601467961,34.347996789690306,0.005808537333736104,-0.003666464280556033,-0.002613965625386845,0.13694417020459734,0.04230892483282565,0.07952082765102705,6.437203310421897e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
350,3.5,0.02002815222753796,0.0011595537445093253,-0.0037895594701186875,0.955220236219041,0.19090089977289187,-0.09004896169928428,0.2073700346733364,19.767426053537324,-14.54897336957685,21.94849239172834,34.42251756244182,0.005724758531012974,-0.0036312107814239596,-0.002572670030329828,0.135015837382028,0.0419640028356754,0.07810924117794828,3.447694719013702e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
351,3.5100000000000002,0.02009709254391383,0.0011600331861120435,-0.0038103764680975814,0.9550305313167758,0.19146289795809232,-0.08978425301574122,0.2078399164469885,19.83129997467762,-14.541469944223525,21.9999819656327,34.49590872039946,0.005640932550312954,-0.0035951943480681866,-0.0025314482242583263,0.1330845427068357,0.041606533802513494,0.07670816763520202,8.310846362636978e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
352,3.52,0.02016507422563658,0.0011604480200301957,-0.003830944891268433,0.9548433590365785,0.19201655094555736,-0.08952189585012073,0.2083017859503756,19.894284834041613,-14.533945909775506,22.05062819564046,34.56817200506598,0.005557077775599896,-0.0035584345006027408,-0.002490311421306272,0.13115073353464968,0.04123687756279794,0.07531772294081285,5.104923070917894e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
353,3.5300000000000002,0.020232094652322372,0.0011608004147461543,-0.0038512621166245766,0.9546587322191273,0.19256185959944636,-0.08926196228127808,0.20875568810230638,19.956378224516975,-14.526407258252227,22.10043464948774,34.63930934692757,0.005473212476237418,-0.0035209510672867335,-0.0024492705617912207,0.12921485562706903,0.04085539440767138,0.07393801672167634,4.3919690457986394e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
354,3.54,0.020298151444596475,0.0011610925350175256,-0.0038713256215051526,0.9544766628930637,0.19309882651775942,-0.08900452230052201,0.20920166873149204,20.01757796294953,-14.518859855720596,22.14940500126848,34.70932286414025,0.005389354808543652,-0.0034827641724159216,-0.0024083363140303235,0.12727735316631603,0.040462444961547016,0.07256915249966761,3.3153193478047806e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
355,3.5500000000000003,0.020363242464229974,0.0011613265399628627,-0.0038911329842955355,0.9542971622753197,0.19362745602125375,-0.08874964380440852,0.20963977454815289,20.077882090272258,-14.511309441459945,22.197543029421304,34.778214861308925,0.005305522817580163,-0.003443894224313754,-0.0023675190765471807,0.12533866877462957,0.04005839005790657,0.0712112278815436,6.692189056717428e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
356,3.56,0.02042736581425536,0.0011615045811838097,-0.00391068188509383,0.9541202407717317,0.19414775414238533,-0.08849739258823405,0.21007005311620353,20.137288871592634,-14.50376162716265,22.2448526147574,34.845987828257485,0.005221734439168027,-0.0034043619034303907,-0.002326828980658649,0.12339924353826347,0.03964359061927832,0.06986433475242983,3.9021639666743354e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
357,3.5700000000000003,0.020490519839065375,0.001161628800907101,-0.003929970106336112,0.9539459079778111,0.19465972861453837,-0.08824783234034517,0.21049255282630364,20.19579679626265,-14.496221896196898,22.2913377385565,34.91264443883672,0.005138007502124622,-0.0033641881505573285,-0.002286275893430965,0.12145951703596089,0.039218407541353376,0.06852855947269985,5.643186383329613e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
358,3.58,0.02055270312450179,0.0011617013301626507,-0.0039489955333830455,0.9537741726796477,0.195163388861582,-0.08800102463717441,0.21090732286984237,20.253404577936582,-14.48869560292393,22.337002480739383,34.97818754977809,0.00505435973071506,-0.0033233941551653865,-0.002245869420994176,0.11951992737178928,0.03878320158120091,0.06720398307806391,5.540941404898344e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
359,3.59,0.020613914497935613,0.0011617242869988314,-0.003967756155068871,0.9536050428549413,0.19565874598776828,-0.08775702893898442,0.21131441321386957,20.310111154618017,-14.481187972069952,22.38185101811726,35.04262019959332,0.004970808747311297,-0.0032820013438726978,-0.00220561891220373,0.11758091121219699,0.038338333249529025,0.06589068148267134,7.99715048305193e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
360,3.6,0.020674153028340296,0.0011616997747360262,-0.003986250064213745,0.953438525674148,0.19614581276798312,-0.0875159025863031,0.21171387457698443,20.365915688697665,-14.473704098151911,22.425887622718957,35.10594560752244,0.004887372075252123,-0.003240031369049351,-0.0021655334626374785,0.11564290382715704,0.03788416270694445,0.06458872568503309,2.059869998016411e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
361,3.61,0.020733418026359446,0.0011616298802595564,-0.004004475458100422,0.9532746275017361,0.19662460363836373,-0.087277700797032,0.2121057584061931,20.42081756698337,-14.466248944956844,22.46911666019631,35.16816717253078,0.004804067141897151,-0.003197506097564282,-0.002125621918916549,0.11370633913526317,0.037421049664146964,0.06329818197658157,5.3783422153145714e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
362,3.62,0.020791709044370627,0.001161516672353071,-0.004022430638916258,0.9531133538975384,0.1970951346872951,-0.08704247666421026,0.21249011685474595,20.474816400724112,-14.458827345074239,22.5115425883086,35.22928847235773,0.004720911281867526,-0.003154447599680209,-0.0020858928833380388,0.11177164975263558,0.03694935328600083,0.06201911215266905,6.338865679090208e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
363,3.63,0.020849025876546728,0.0011613622000734946,-0.004040114014161526,0.9529547096181927,0.1975574236467976,-0.08681028115441672,0.21286700276096615,20.5279120256294,-14.45144399948119,22.553169955486794,35.289313262618684,0.004637921740466441,-0.0031108781381012324,-0.0020463547188074964,0.10983926704549586,0.03646943209941659,0.06075157372582338,4.252726876253798e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
364,3.64,0.020905368558916507,0.001161168491168625,-0.004057524097025027,0.952798698618664,0.19801148988431963,-0.08658116310679234,0.21323646962808088,20.580104501885717,-14.444103477179643,22.59400339947818,35.34824547596061,0.004555115677271979,-0.0030668201571779643,-0.002007015554058961,0.10790962118626805,0.03598164390497246,0.059495620141070626,2.539163526713095e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
365,3.65,0.020960737369425768,0.001160937550538474,-0.004074659506727975,0.9526453240538327,0.19845735439494655,-0.08635516923266554,0.21359857160506562,20.631394114171663,-14.4368102148855,22.634047646072442,35.406089221274875,0.0044725101698949625,-0.0030222962722739606,-0.0019678832891500244,0.10598314121305595,0.035486345692204324,0.058251300993136405,5.73312330583884e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
366,3.66,0.021015132828000806,0.001160671358741446,-0.004091518968837161,0.9524945882801444,0.19889503979403952,-0.08613234411576233,0.21395336346851337,20.681781371673505,-14.42956851676916,22.673307507909858,35.46284878296827,0.0043901222178939076,-0.0029773292592971687,-0.001928965601219283,0.10406025509234292,0.034983893558485094,0.05701866224533246,5.2738161454430684e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
367,3.67,0.02106855569661555,0.0011603718705464421,-0.004108101315548355,0.9523464928573075,0.19932457031031642,-0.08591273021298437,0.21430090060553947,20.731267008102776,-14.422382554246777,22.7117878833726,35.51852862029389,0.004307968746840315,-0.0029319420443997537,-0.0018902699504939294,0.10214138978477885,0.034474642631416676,0.05579774644995976,5.363634825776671e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
368,3.68,0.02112100697936404,0.0011600410135319914,-0.00412440548594095,0.9522010385500325,0.19974597177938772,-0.0856963678557364,0.21464123899773316,20.77985198171762,-14.415256365822236,22.749493755559982,35.57313336674384,0.004226066612525961,-0.002886157693849116,-0.0018518035865342365,0.10022697131388987,0.03395894699465269,0.05458859297002444,5.997980452456139e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
369,3.69,0.021172487922539708,0.0011596806867334927,-0.0041404305262048285,0.9520582253297994,0.20015927163775962,-0.08548329525178618,0.21497443520616757,20.827537475349637,-14.408193856979175,22.786430191348657,35.626667829505806,0.00414443260530456,-0.002839999404072363,-0.0018135735547023298,0.09831742483755762,0.03343715961706503,0.05339123820209001,2.4532694666933986e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
370,3.7,0.021223000014723055,0.0011592927593396679,-0.004156175589840441,0.9519180523766443,0.20056449891731695,-0.08527354848763846,0.21530054635747767,20.874324896438026,-14.401198800122497,22.822602340538822,35.67913698898625,0.004063083454560301,-0.0027934904918764667,-0.00177558670284235,0.09641317472212182,0.032909632285168654,0.05220571580008435,6.293604503407232e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
371,3.71,0.02127254498687919,0.0011588790694393137,-0.004171639937833061,0.9517805180809568,0.20096168424029892,-0.0850671615314064,0.21561963013101926,20.920215877072657,-14.394274834569368,22.858015435087324,35.73054599839998,0.0039820358332952905,-0.0027466543848460824,-0.0017378496881590142,0.09451464461894643,0.03237671553871905,0.05103205689987374,3.50074762071373e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
372,3.72,0.021321124812466865,0.001158441422819449,-0.004186822938802239,0.9516456200452749,0.20135085981477965,-0.08486416623616126,0.21593174474711832,20.965212274048092,-14.38742546658861,22.892674788428884,35.78090018343078,0.003901306362827952,-0.002699514611920017,-0.0017003689842815001,0.09262225754329288,0.03183875860938751,0.049870290344423446,3.903127820947816e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
373,3.73,0.021368741707560455,0.0011579815918159504,-0.004201724069127402,0.9515133550860689,0.20173205943066602,-0.08466459234374425,0.21623694895642243,21.009316168930102,-14.380654069488784,22.926585794886446,35.830205041963474,0.0038209116175944896,-0.002652094794147826,-0.0016631508884997113,0.09073643595534424,0.03129610936242531,0.048720442909362345,4.7021886968971056e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
374,3.74,0.021415398130986474,0.0011575013142177638,-0.004216342913050619,0.9513837192355049,0.20210531845622626,-0.08446846748902173,0.2165353020303656,21.052529868136723,-14.37396388375384,22.959753929171885,35.87846624388974,0.0037408681300453864,-0.0026044186356271115,-0.0016262015291597359,0.08885760184321995,0.030749114241222737,0.047582539528768675,3.2033725173538966e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
375,3.75,0.021461096784475414,0.0011570022922270744,-0.004230679162757543,0.9512567077431812,0.20247067383514253,-0.08427581720456755,0.21682686375274135,21.09485590303373,-14.367358017225701,22.992184745976576,35.92568963098786,0.003661192395629854,-0.0025565099146227514,-0.001589526873205933,0.0869861768078474,0.030198118214676058,0.04645660352100866,1.9278078066964415e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
376,3.7600000000000002,0.021505840612808753,0.0011564861914773706,-0.004244732618435349,0.9511323150779966,0.2028281640837312,-0.08408666492583625,0.21711169441198713,21.136297030007178,-14.360839445324672,23.023883879608782,35.97188121681631,0.003581900877858601,-0.002508392474867279,-0.0015531327338558123,0.08512258214949024,0.029643464727255937,0.04534265681442568,5.85388856361063e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
377,3.77,0.021549632803997236,0.0011559546400688406,-0.004258503188310667,0.9510105349298323,0.203177829289077,-0.08390103199674477,0.2173898547948693,21.176856230592794,-14.354411011331614,23.05485704374982,36.017047186737585,0.003503010013438467,-0.002460090217043625,-0.0015170247783954207,0.08326723895581674,0.029085495651695832,0.04424072017272069,4.687767228864097e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
378,3.7800000000000002,0.021592476789495125,0.0011554092277061801,-0.0042719908886761915,0.9508913602111079,0.20351971110783057,-0.0837189376755138,0.21766140618156835,21.216536711635623,-14.34807542671097,23.08511003133496,36.061193898048046,0.0034245362174705786,-0.002411627090449749,-0.001481208536082049,0.08142056819133957,0.02852455124420192,0.043150813419840194,4.0885780002555397e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
379,3.79,0.021634376244410322,0.0011548515048707426,-0.00428519584389171,0.9507747830584328,0.2038538527652496,-0.08354039914099462,0.2179264103414669,21.255341905436755,-14.34183527147523,23.114648714478694,36.10432788012945,0.003346495888703345,-0.002363027084844544,-0.0014456894061410945,0.07958299078805572,0.027960970102086688,0.04207295566418369,5.0614477853753073e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
380,3.8000000000000003,0.02167533508773442,0.0011542829820434463,-0.004298118286367401,0.9506607948341933,0.2041802990548104,-0.0833654314993654,0.21818492953004978,21.293275469922186,-14.335692994595606,23.143479044490032,36.14645583468107,0.003268905414833402,-0.002314314222475297,-0.0014104726658445818,0.07775492773715606,0.027395089123741247,0.041007165521966225,2.6550338082614114e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
381,3.81,0.021715357482593796,0.0011537051289847776,-0.004310758556531134,0.9505493861280754,0.20449909633837657,-0.08319404779117505,0.21843702648691707,21.330341288832773,-14.329650914457028,23.171607051978384,36.18758463602987,0.0031917811778461092,-0.002265512550285754,-0.001375563478658432,0.07593680018163781,0.02682724347084985,0.03995346133955293,4.3696441318803733e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
382,3.8200000000000003,0.021754447836522098,0.0011531193740714966,-0.004323117102780436,0.9504405467585186,0.2048102925469209,-0.08302625899872454,0.21868276443489879,21.366543471935536,-14.32371121935678,23.199038847048953,36.22772133151922,0.0031151395593875682,-0.002216646132304249,-0.00134096690244561,0.07412902950966505,0.026257766532756882,0.038911861414583596,2.5861346945660983e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
383,3.83,0.021792610801754268,0.001152527103689643,-0.00433519448141974,0.9503342657740997,0.20511393718179588,-0.08286207405377594,0.218922207080259,21.40188635525653,-14.317875968046428,23.22578061958652,36.26687314197539,0.003038996946160648,-0.0021677390422111128,-0.0013066878977127587,0.07233203744853064,0.025686989892896837,0.037882384215718976,3.238408621575746e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
384,3.84,0.021829851275542413,0.0011519296616834412,-0.004346991356583594,0.950230531454842,0.2054100813165499,-0.08270149984557912,0.2191554186139791,21.43637450133546,-14.312147090316346,23.251838639626587,36.30504746225132,0.002963369735337239,-0.0021188153560848908,-0.001272731335887727,0.07054624615907189,0.025115243297203518,0.03686504860082682,2.7496871939347852e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
385,3.85,0.021866174400493727,0.0011513283488597118,-0.004358508500146452,0.9501293313134521,0.20569877759928507,-0.08254454122920674,0.21938246371410863,21.47001269950234,-14.306526387622103,23.27721925781292,36.3422518618461,0.0028882743399784843,-0.0020698991453259596,-0.001239102007615399,0.06877207833037649,0.024542854624406914,0.0358598740334281,4.240325646713671e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
386,3.86,0.02190158556493071,0.0011507244225473833,-0.004369746791619699,0.9500306520964747,0.2059800802555518,-0.08239120103418687,0.21960340754917163,21.50280596617633,-14.301015533752462,23.301928905940407,36.37849408560176,0.0028137271944565783,-0.0020210144697577087,-0.0012058046310600608,0.06700995727466312,0.023970149858146425,0.03486688079724118,2.5213237493917618e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
387,3.87,0.021936090403273937,0.00115011909621171,-0.0043807072180365725,0.9499344797853714,0.20625404509177842,-0.08224148007342433,0.21981831578261854,21.534759545187068,-14.295616075538105,23.32597409758236,36.41378205447425,0.0027397447598682583,-0.001972185370902954,-0.0011728438602011352,0.06526030702213681,0.023397453060803527,0.03388609020861773,3.410397528848513e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
388,3.88,0.021969694796447593,0.0011495135391227944,-0.004391390873825593,0.949840799597513,0.20652072949922903,-0.08209537715239992,0.22002725457831088,21.565878908118812,-14.29032943360042,23.349361428801313,36.4481238663805,0.0026663435294356163,-0.001923435865436707,-0.0011402242931116855,0.06352355241575061,0.022825086348999,0.03291752482673621,2.8822653722603806e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
389,3.89,0.022002404872308045,0.0011489088760780154,-0.0044017989606731905,0.9497495959870887,0.2067801924584888,-0.0819528890786385,0.2202302906070286,21.596169754677494,-14.285156903139935,23.372097578942483,36.48152779711971,0.0025935400338835766,-0.00187478993881274,-0.0011079504802063201,0.06180011920565651,0.02225336987066046,0.03196120866133218,1.8748862116669823e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
390,3.9,0.022034227006095655,0.0011483061871779652,-0.004411932787376135,0.9496608526459286,0.2070324945444703,-0.08181401067143557,0.22042749105398798,21.625638013081048,-14.28009965476359,23.394189311508814,36.51400230136825,0.002521350846789017,-0.0018262715390646334,-0.0010760269324478296,0.06009043414326263,0.0216826217836058,0.031017167377819038,3.038862224593259e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
391,3.91,0.02206516782091013,0.0011477065076554915,-0.004421793769684445,0.9495745525042327,0.207277697931939,-0.08167873477183264,0.22061892362735938,21.654289840473435,-14.27515873535011,23.41564347511718,36.545556013749504,0.0024497925898930998,-0.0017779045707799735,-0.0010444581295004822,0.05839492507473165,0.02111315823556762,0.030085428499608956,2.0327561934502882e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
392,3.92,0.022095234188209557,0.0011471108277574514,-0.004431383430135398,0.9494906777312114,0.20751586640155215,-0.0815470522528315,0.22080465656777276,21.682131623362295,-14.270335068953056,23.436467004534403,36.576197749976,0.0023788819383698716,-0.0017297128892475465,-0.0010132485278186196,0.056714021033792826,0.020545293345600353,0.02916602160745591,3.3866005495338385e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
393,3.93,0.022124433228333473,0.0011465200926787723,-0.004440703397879315,0.949409209735628,0.2077470653464091,-0.08141895202983758,0.22098475865880032,21.70916997808097,-14.265629457740541,23.45666692179284,36.605936508065206,0.002308635626044337,-0.0016817202947773428,-0.0009824025686594772,0.0550481523337425,0.019979339186813785,0.028258978535647655,3.2552075626682285e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
394,3.94,0.022152772311050124,0.0011459352025484267,-0.004449755408497733,0.9493301291662454,0.2079713617791073,-0.08129442107132236,0.2211592992384047,21.735411751274732,-14.26104258297126,23.47625033738436,36.63478146962777,0.0022390704505526986,-0.0016339505271929647,-0.0009519246860089792,0.05339775065849575,0.01941560577037769,0.027364333564863806,2.736660301893342e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
395,3.95,0.022180259056128197,0.0011453570124669147,-0.004458541303814638,0.9492534159121708,0.20818882433930183,-0.0811734444096952,0.2213283482113412,21.76086402041201,-14.256575006005864,23.495224451532263,36.66274200122843,0.002170203278438257,-0.0015864272604967946,-0.0009218193144098177,0.051763249152572674,0.018854401030752716,0.02648212361152389,1.717288626685379e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
396,3.96,0.02220690133393325,0.0011447863325948627,-0.004467063031701398,0.9491790491030995,0.20839952330176298,-0.08105600515237446,0.22149197606250276,21.78553409432046,-14.252227169353118,23.513596555540268,36.68982765581881,0.0021020510501758827,-0.0015391740977078567,-0.000892090896680966,0.05014508250988629,0.018296030812102033,0.02561238841344138,2.8444969178362576e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
397,3.97,0.022232707266049083,0.001144223928292333,-0.0044753226458760275,0.9491070071094498,0.20860353058492864,-0.08094208449304809,0.22165025387119588,21.809429513748558,-14.24799939775006,23.531374033217947,36.71604817424263,0.0020346307851188176,-0.0014922145658731744,-0.0008627438915182863,0.048543687061222834,0.017740798855850302,0.02475517071160728,3.238408621575746e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
398,3.98,0.0222576852259243,0.0011436705203084485,-0.004483322305697447,0.9490372675423933,0.20880091975994822,-0.08083166172311398,0.22180325332633766,21.832558051952827,-14.2438918992756,23.548564362382024,36.74141348681191,0.001967959586361223,-0.0014455721112531278,-0.0008337827809659393,0.046959500860293546,0.01718900678935639,0.023910516427920747,2.903719318318853e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
399,3.99,0.022281843839541758,0.0011431267850206181,-0.004491064275953792,0.9489698072537804,0.20899176606018183,-0.08072471424330872,0.22195104674253086,21.85492771530763,-14.239904766497286,23.56517511642942,36.76593371495138,0.0019020546455101423,-0.0013992700946819057,-0.00080521207774851,0.04539296376824579,0.016640954115675795,0.023078474838683857,2.347892311758825e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
400,4.0,0.02230519198608088,0.0011425933547026704,-0.00449855092663044,0.9489046023361731,0.20917614639075122,-0.08062121757560797,0.2220937070764744,21.87654674389637,-14.236037977639569,23.581213965922554,36.78961917283459,0.0018369332473605554,-0.0013533317871041656,-0.0007770363324539661,0.04384451753652094,0.016096938204392015,0.022259098743675616,3.5256414258025724e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
401,4.01,0.02232773879864783,0.001142070817840086,-0.004505784732703025,0.9488416281225494,0.20935413933910635,-0.08052114537498135,0.2222313079447469,21.897423612191325,-14.232291397773952,23.59668868030374,36.812480369167204,0.0017726127744681624,-0.001307780365289865,-0.0007492601405581241,0.04231460588796832,0.015557254283509594,0.02145244463063102,1.0428649832939931e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
402,4.0200000000000005,0.022349493665014392,0.0011415597195202714,-0.004512768273909289,0.9487808591858493,0.2095258251859292,-0.08042446944168151,0.22236392364262092,21.917567029734457,-14.228664780083975,23.61160712969665,36.834528009055255,0.001709110711613233,-0.0012626389077286075,-0.0007218881492808942,0.04080367459609468,0.015022195432396305,0.020658572834929282,3.6612658164953057e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
403,4.03,0.022370466228370113,0.0011410605618421324,-0.004519504234517968,0.9487222693385806,0.20969128591626834,-0.0803311597334922,0.22249162916322915,21.936985941828134,-14.22515776712347,23.625977286726595,36.855772995877956,0.001646444650150212,-0.00121793039070603,-0.0006949250642653478,0.03931217156236085,0.014492052575779662,0.019877547694310112,1.5479430495713178e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
404,4.04,0.022390666388100004,0.0011405738043671705,-0.004525995403097188,0.9486658316323168,0.2098506052311272,-0.0802411843780761,0.22261450021752455,21.955689530253125,-14.221769892100122,23.639807228406834,36.876226433223735,0.0015846322922374915,-0.001173677684564641,-0.0006683756560706672,0.03784054689143036,0.013967114478804207,0.01910943769843257,2.534437083581541e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
405,4.05,0.02241010430058384,0.0011400998646127532,-0.004532244672279925,0.9486115183570908,0.21000386855945566,-0.08015450968546299,0.22273261325499868,21.97368721400844,-14.218500580187259,23.653105138087408,36.89589962688797,0.0015236914549423893,-0.0011299035501523128,-0.000642244766470529,0.03638925296428887,0.013447667743168999,0.01835431563309287,3.1146620648902143e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
406,4.0600000000000005,0.02242879038001648,0.0011396391185857539,-0.004538255038526955,0.9485593010406912,0.21015116307053186,-0.08007110016066493,0.22284604548512635,21.9909886500725,-14.215349149862634,23.665879307463786,36.91480408692799,0.001463640074215294,-0.0010866306354611623,-0.0006165373145481467,0.03495874450912948,0.012933996804361459,0.017612258718901385,1.5407882368841902e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
407,4.07,0.022446735299248705,0.001139191901354748,-0.004544029601887741,0.9485091504478623,0.21029257768671686,-0.07999091851640569,0.22295487489950136,22.00760373418496,-14.212314814271764,23.678138138642254,36.932951529773554,0.00140449620872871,-0.0010438814724608714,-0.000591258302580135,0.033549478669939264,0.012426383930023384,0.01688334874424039,1.0419628507866606e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
