id,responsibility_owner,representation_role,physical_mass_applicable,mass_kg,mass_identity,COM_local_m,inertia_COM_local_kg_m2,source_step_service,source_step_sha256_service,native_service,native_sha256_service
camera_lens,NAVIGATION_CAMERA_ASSEMBLY,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\camera_lens_3c2f1912_service_solid.step,2a4c241ed0eaeb0c5a050f9a60e99938abc624004850ce2dfa1dbef67f09e600,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_851f6028d9cf5b6271ba.SLDPRT,851f6028d9cf5b6271ba1e297d629e2201334c6c83411f6e115c652266fcf044
communications_antenna,COMMUNICATIONS_ANTENNA,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\communications_antenna_3159b495_service_solid.step,591e690cc7faab00b85e8fd9182420e4b8b4a739e4ef47cd178b14abce5ce349,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_73dda90329ff9490656c.SLDPRT,73dda90329ff9490656c3f318d3efe2d027a8b24de45ce3ae227d189991abeed
connector_adcs_propulsion_allocation,EQUIPMENT_ADCS_PROPULSION_ALLOCATION,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\connector_battery_7ab90c7f_service_solid.step,b9c648b62ff6df325d91cc0ed4dd0f0c5e6897f5327b073b9862d88144267f23,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c3e369a0286b9e7c6642.SLDPRT,c3e369a0286b9e7c6642f0be24a6656edf1902e10f1de7dd9fcb1867bbacf4d8
connector_arm_drive,EQUIPMENT_ARM_DRIVE,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\connector_battery_7ab90c7f_service_solid.step,b9c648b62ff6df325d91cc0ed4dd0f0c5e6897f5327b073b9862d88144267f23,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c3e369a0286b9e7c6642.SLDPRT,c3e369a0286b9e7c6642f0be24a6656edf1902e10f1de7dd9fcb1867bbacf4d8
connector_battery,EQUIPMENT_BATTERY,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\connector_battery_7ab90c7f_service_solid.step,b9c648b62ff6df325d91cc0ed4dd0f0c5e6897f5327b073b9862d88144267f23,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c3e369a0286b9e7c6642.SLDPRT,c3e369a0286b9e7c6642f0be24a6656edf1902e10f1de7dd9fcb1867bbacf4d8
connector_compute_communications,EQUIPMENT_COMPUTE_COMMUNICATIONS,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\connector_battery_7ab90c7f_service_solid.step,b9c648b62ff6df325d91cc0ed4dd0f0c5e6897f5327b073b9862d88144267f23,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c3e369a0286b9e7c6642.SLDPRT,c3e369a0286b9e7c6642f0be24a6656edf1902e10f1de7dd9fcb1867bbacf4d8
connector_navigation_electronics,EQUIPMENT_NAVIGATION_ELECTRONICS,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\connector_battery_7ab90c7f_service_solid.step,b9c648b62ff6df325d91cc0ed4dd0f0c5e6897f5327b073b9862d88144267f23,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_c3e369a0286b9e7c6642.SLDPRT,c3e369a0286b9e7c6642f0be24a6656edf1902e10f1de7dd9fcb1867bbacf4d8
cover_mount_-1_-150_-75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_-1_-150_75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_-1_0_-75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_-1_0_75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_-1_150_-75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_-1_150_75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_1_-150_-75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_1_-150_75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_1_0_-75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_1_0_75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_1_150_-75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
cover_mount_1_150_75,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.0031921444509376744,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\cover_mount_-1_-150_-75_6e535d57_service_solid.step,8a63125c7af2603d34e796a1ea91491b6025043f29ee1141ec4c6827425832d0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_edf3553d7d9f9b90dfcd.SLDPRT,edf3553d7d9f9b90dfcd7aeaf298744ddc0a3dc39c7c8e5ae7460f96b155c315
equipment_adcs_propulsion_allocation,EQUIPMENT_ADCS_PROPULSION_ALLOCATION,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\equipment_adcs_propulsion_allocation_559090b6_service_solid.step,fc0ded8be2866afac42bbedaf4e093774988b19a6428139bfc19c04b33cbfdf0,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_26884fd08afadd4c2b34.SLDPRT,26884fd08afadd4c2b34f78093e8970f2b2dc4ac901ee771a91dad65033a2123
equipment_arm_drive,EQUIPMENT_ARM_DRIVE,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\equipment_arm_drive_98ab1b08_service_solid.step,6e068a8c85cc53628ec7df0cd1a53a77d6d7f8f9666466cbe01e3e23ae5cd8bf,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_bfd172545b24700b5fd8.SLDPRT,bfd172545b24700b5fd83ff75c3bcb0868d7f229bd5fea3faa7198494ed70235
equipment_battery,EQUIPMENT_BATTERY,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\equipment_battery_960e69d0_service_solid.step,500300354e802dee036a4a337ad7d8686cabe79241a4c8e1241d03277aaed7a4,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_25470e3e3dcbf79026e0.SLDPRT,25470e3e3dcbf79026e0d2cc5ded69f56c76881cacf8de1a08e416b6f0a45b6d
equipment_compute_communications,EQUIPMENT_COMPUTE_COMMUNICATIONS,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\equipment_compute_communications_689ae9cd_service_solid.step,eafde8dd343768f558efcdb7882753633f5b6a4691d336a592e8582e785a34e5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_242aa56ec9cc4507ecd2.SLDPRT,242aa56ec9cc4507ecd2056b7c637de210b04ddc09f19a35068fec017a059a7c
equipment_navigation_electronics,EQUIPMENT_NAVIGATION_ELECTRONICS,SIMPLIFIED_PROXY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\equipment_navigation_electronics_d3e28f49_service_solid.step,4cdd08c0a74078fe14eebd9c9d5920866c944dd2ea27f3864c06f4f506b19703,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_10918662240fce261429.SLDPRT,10918662240fce26142985cf0a98cf763fd1a7342717d93a9176bb3b79aa5290
forward_roof_access,COVERS_AND_GSE_FRONT_PANEL,PHYSICAL_GEOMETRY,True,0.16589556,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\forward_roof_access_5ae8298f_service_solid.step,762f5c7d3376be67eb27c999d78db830fe551c16c532dbdc145feab9141ad487,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_7f39a1bc0dc468d99c9d.SLDPRT,7f39a1bc0dc468d99c9d9b261ef11c3813f04145841407641c8e63c88ec95952
hold_cap_pin_0,RETENTION_ORIGINAL_METAL,PHYSICAL_GEOMETRY,True,0.00799032675514028,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_cap_pin_0_3b094847_service_solid.step,b66bfadbbbe8fbbc36a981ffca2c17af173fd6f52b999a6ce6a0562081a8af5b,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_be7bbd8959f2edf32743.SLDPRT,be7bbd8959f2edf32743be3a3257c3765c9f2ba3b750600e3128decef8e26600
hold_cap_pin_1,RETENTION_ORIGINAL_METAL,PHYSICAL_GEOMETRY,True,0.00799032675514028,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_cap_pin_0_3b094847_service_solid.step,b66bfadbbbe8fbbc36a981ffca2c17af173fd6f52b999a6ce6a0562081a8af5b,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_be7bbd8959f2edf32743.SLDPRT,be7bbd8959f2edf32743be3a3257c3765c9f2ba3b750600e3128decef8e26600
hold_cap_tie_0,RETENTION_ORIGINAL_METAL,PHYSICAL_GEOMETRY,True,0.017856624619732614,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_cap_tie_0_8557e045_service_solid.step,7f75f16b8c10c3d24b3c0ea235ca41f703adafaf5c6dd89145f8108bc1dd3e50,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_0b2929270092372f2856.SLDPRT,0b2929270092372f28566455c408274fa759c604732eaa0050d4aafc744cdc75
hold_cap_tie_1,RETENTION_ORIGINAL_METAL,PHYSICAL_GEOMETRY,True,0.027900503015987968,CANDIDATE_GEOMETRY_MATERIAL_MODEL,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_cap_tie_1_8d567eef_service_solid.step,8067095d4672dc3d47c2a2e5ee72733f259df1d0fe1d84f8d610e45de668e4de,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_6d73f265c7994a12df87.SLDPRT,6d73f265c7994a12df8726227bea5e46b09862935ac2e3846dd789373573db36
hold_confirm_cap_0,RETENTION_ACTUATION_AND_SENSORS_0,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_confirm_cap_0_0063741a_service_solid.step,525ac28e30d7374f8e873cf027f58a01690188d99e9691d77da241634d8faddf,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_921cff04af990c7c57d0.SLDPRT,921cff04af990c7c57d0b4a6e97a1da5cf85f7bb2ff19f937af0c3272382209c
hold_confirm_cap_1,RETENTION_ACTUATION_AND_SENSORS_1,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_confirm_cap_1_5b439266_service_solid.step,eb2a6ee2a544e156eb9c9785c279a7cdbda648867e7a74b43cb324594b1418e9,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_e0d7c52ef6aa941f9de2.SLDPRT,e0d7c52ef6aa941f9de237f33196b1e19f42a7b54684e82b2b2c6ddd708f8918
hold_confirm_latch_0,RETENTION_ACTUATION_AND_SENSORS_0,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_confirm_latch_0_b83cbd7e_service_solid.step,52c9cda7ba9c73cb7832080184b2a29264f9c80d63f74eca18f106bdbb5ccc52,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_5f0067733dfc0c647e72.SLDPRT,5f0067733dfc0c647e72cb36e378402df9704d4d67b2dfe02fa2796cb23ee2fd
hold_confirm_latch_1,RETENTION_ACTUATION_AND_SENSORS_1,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_confirm_latch_1_85a4b4d7_service_solid.step,f45b5db735a625a021219d73d778f58f8feefbbb8fc81f3a716a603d8d0f3c9c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_e28c2f141de031b32434.SLDPRT,e28c2f141de031b32434e155c3397d594ed195a89f78ed3ad8eae0c4141787de
hold_confirm_shoe_0,RETENTION_ACTUATION_AND_SENSORS_0,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_confirm_shoe_0_0da1e34b_service_solid.step,7e71c69237bac1b0aa111bfdb64585b3f62e9c9bb1b28b222f17ab17c65a8bd7,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_efb1d144bc97b73188ad.SLDPRT,efb1d144bc97b73188adce212992e7a07081464c16cf08f633bf99ca9a945b5e
hold_confirm_shoe_1,RETENTION_ACTUATION_AND_SENSORS_1,FUNCTIONAL_ENVELOPE,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_confirm_shoe_1_eb4e453a_service_solid.step,48ebc8265ed561fcac9907b0ecb2461e881febf2daca0a508e9a48a8a7e41506,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_806244cfd2d4c3ada0e4.SLDPRT,806244cfd2d4c3ada0e432389a604aa7fc62db0de91efdd6f9dc9b416452f0f4
hold_contact_pad_0_0,RETENTION_CONTACT_PADS,PHYSICAL_GEOMETRY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_contact_pad_0_0_70992096_service_solid.step,81498da5c72ddbc4062623d135851d1648a070b8261a787ebae3aa766c631878,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_7dc7454ea341dc8e63c9.SLDPRT,7dc7454ea341dc8e63c93b3d4c413483b03697bef6d1d6b419fa233cfadd3119
hold_contact_pad_0_1,RETENTION_CONTACT_PADS,PHYSICAL_GEOMETRY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_contact_pad_0_1_bd2baf67_service_solid.step,8fbf69938d012305bc09deef9ef2a78a4d8af521d66d08a416d5bc0b991bacc5,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_0f9731ff0081048253e6.SLDPRT,0f9731ff0081048253e6a2e9a744ccb9e3f7a1d4c9862e959c3e4c25687fedc1
hold_contact_pad_1_0,RETENTION_CONTACT_PADS,PHYSICAL_GEOMETRY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_contact_pad_1_0_628c4d0b_service_solid.step,b8e3a8a20a6e1109fc4e447a4829d1e89ffabdc7cd673f6095129f94641d8008,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_38659bafdd294fe3f410.SLDPRT,38659bafdd294fe3f410a87388f373e725a0db5e5e89c9dd71a50d9974a0bcc0
hold_contact_pad_1_1,RETENTION_CONTACT_PADS,PHYSICAL_GEOMETRY,True,,UNKNOWN,null,null,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\hold_contact_pad_1_1_154c913e_service_solid.step,8d0fba99f7001a2362d855370e554c4bf895ec15eea2ee19f711c54d305d177c,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\cad\P_78e2a13ce72f857796bc.SLDPRT,78e2a13ce72f857796bc812ff0b7a071b58e3d1e10c2cd6ea7651d359c71f0dd
