t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
5.1600,45.42099,-30.28066,0.019031,13.712929,-0.001214,13.712942,0.0003660,0.0000068,0.0007883,0.044081,0.043428,1.31439549e-05,1.45492471e-07,1.08016842e-08,1.29499458e-05,1.43943626e-07,1.06979147e-08,5.01180386e-03,2.25707695e-10,5.031e-14,9.405e-15
5.1800,45.65617,-30.43745,0.019167,13.799589,-0.001188,13.799602,0.0004192,0.0000068,0.0007902,0.045536,0.044877,1.35766504e-05,1.49049201e-07,1.12426154e-08,1.33806856e-05,1.47467789e-07,1.11360285e-08,4.96518763e-03,2.26880614e-10,3.887e-14,7.081e-15
5.2000,45.88984,-30.59322,0.019303,13.885775,-0.001162,13.885788,0.0004727,0.0000068,0.0007922,0.046834,0.046169,1.39634514e-05,1.53393583e-07,1.16811728e-08,1.37656544e-05,1.51773001e-07,1.15718771e-08,4.91771143e-03,2.27818282e-10,3.854e-14,6.988e-15
5.2200,46.12197,-30.74798,0.019438,13.971476,-0.001136,13.971490,0.0005264,0.0000069,0.0007942,0.047971,0.047300,1.43047651e-05,1.59348265e-07,1.20916028e-08,1.41052130e-05,1.57681249e-07,1.19797273e-08,4.86939200e-03,2.28549112e-10,9.255e-16,2.917e-16
5.2400,46.35255,-30.90170,0.019572,14.056683,-0.001110,14.056697,0.0005803,0.0000069,0.0007962,0.048954,0.048277,1.46017241e-05,1.66789439e-07,1.25392788e-08,1.44004473e-05,1.65072712e-07,1.24247037e-08,4.82024673e-03,2.29103282e-10,1.468e-13,2.399e-14
5.2600,46.58155,-31.05436,0.019706,14.141384,-0.001083,14.141398,0.0006344,0.0000069,0.0007983,0.049791,0.049108,1.48561641e-05,1.74725190e-07,1.29720643e-08,1.46531477e-05,1.72961745e-07,1.28549445e-08,4.77029373e-03,2.29510748e-10,1.685e-13,2.686e-14
5.2800,46.80895,-31.20597,0.019839,14.225571,-0.001057,14.225585,0.0006888,0.0000070,0.0008005,0.050494,0.049806,1.50705993e-05,1.81886719e-07,1.33881005e-08,1.48657840e-05,1.80084393e-07,1.32685066e-08,4.71955194e-03,2.29800122e-10,3.104e-13,4.815e-14
5.3000,47.03474,-31.35649,0.019972,14.309232,-0.001030,14.309246,0.0007433,0.0000070,0.0008027,0.051079,0.050384,1.52481867e-05,1.87477589e-07,1.38416254e-08,1.50414712e-05,1.85644799e-07,1.37194582e-08,4.66804103e-03,2.29998111e-10,1.890e-13,2.885e-14
5.3200,47.25889,-31.50593,0.020103,14.392358,-0.001003,14.392373,0.0007979,0.0000070,0.0008049,0.051556,0.050854,1.53926762e-05,1.91637742e-07,1.42709773e-08,1.51839204e-05,1.89778944e-07,1.41464291e-08,4.61578136e-03,2.30128683e-10,1.980e-14,3.000e-15
5.3400,47.48139,-31.65426,0.020234,14.474940,-0.000976,14.474954,0.0008528,0.0000071,0.0008072,0.051936,0.051227,1.55083470e-05,1.95351900e-07,1.46946345e-08,1.52973753e-05,1.93465462e-07,1.45677390e-08,4.56279395e-03,2.30212102e-10,3.405e-14,4.876e-15
5.3600,47.70221,-31.80148,0.020364,14.556968,-0.000948,14.556982,0.0009077,0.0000071,0.0008095,0.052233,0.051516,1.55999285e-05,1.99859557e-07,1.51489190e-08,1.53865344e-05,1.97939279e-07,1.50196346e-08,4.50910031e-03,2.30264505e-10,1.578e-13,2.199e-14
5.3800,47.92135,-31.94757,0.020493,14.638432,-0.000921,14.638447,0.0009628,0.0000071,0.0008119,0.052460,0.051734,1.56725118e-05,2.05918790e-07,1.55704095e-08,1.54564630e-05,2.03958144e-07,1.54389562e-08,4.45472254e-03,2.30298032e-10,4.165e-14,5.755e-15
5.4000,48.13877,-32.09252,0.020622,14.719324,-0.000893,14.719338,0.0010179,0.0000072,0.0008143,0.052636,0.051900,1.57314608e-05,2.13360944e-07,1.59962500e-08,1.55125048e-05,2.11357494e-07,1.58626194e-08,4.39968337e-03,2.30321076e-10,6.189e-14,8.262e-15
5.4200,48.35447,-32.23631,0.020750,14.799633,-0.000866,14.799648,0.0010731,0.0000072,0.0008167,0.052783,0.052037,1.57823234e-05,2.21194855e-07,1.64440776e-08,1.55601934e-05,2.19152222e-07,1.63082693e-08,4.34400614e-03,2.30338794e-10,8.496e-16,1.761e-16
5.4400,48.56842,-32.37895,0.020876,14.879352,-0.000838,14.879367,0.0011284,0.0000072,0.0008192,0.052925,0.052167,1.58307457e-05,2.28195699e-07,1.68572438e-08,1.56051662e-05,2.26121930e-07,1.67194607e-08,4.28771492e-03,2.30354464e-10,1.624e-13,2.001e-14
5.4600,48.78061,-32.52041,0.021002,14.958471,-0.000810,14.958486,0.0011838,0.0000073,0.0008218,0.053083,0.052313,1.58823875e-05,2.33627886e-07,1.72858767e-08,1.56530806e-05,2.31531212e-07,1.71460665e-08,4.23083444e-03,2.30371263e-10,7.922e-14,9.571e-15
5.4800,48.99102,-32.66068,0.021127,15.036981,-0.000782,15.036996,0.0012392,0.0000073,0.0008243,0.053275,0.052492,1.59428321e-05,2.37672423e-07,1.77264253e-08,1.57095235e-05,2.35556954e-07,1.75846387e-08,4.17339002e-03,2.30393488e-10,6.616e-15,8.242e-16
5.5000,49.19964,-32.79976,0.021251,15.114875,-0.000754,15.114890,0.0012945,0.0000073,0.0008269,0.053518,0.052719,1.60174927e-05,2.41310386e-07,1.81327887e-08,1.57799177e-05,2.39174275e-07,1.79892142e-08,4.11540749e-03,2.30427257e-10,5.907e-14,6.911e-15
5.5200,49.40644,-32.93763,0.021375,15.192143,-0.000726,15.192158,0.0013499,0.0000074,0.0008296,0.053823,0.053009,1.61115169e-05,2.45735655e-07,1.85603288e-08,1.58694263e-05,2.43572813e-07,1.84149044e-08,4.05691313e-03,2.30481251e-10,5.971e-14,6.808e-15
5.5400,49.61141,-33.07427,0.021497,15.268778,-0.000698,15.268793,0.0014053,0.0000074,0.0008323,0.054204,0.053375,1.62296922e-05,2.51645617e-07,1.89863870e-08,1.59828583e-05,2.49449922e-07,1.88392178e-08,3.99793366e-03,2.30567322e-10,7.853e-14,8.407e-15
5.5600,49.81454,-33.20969,0.021618,15.344771,-0.000670,15.344786,0.0014606,0.0000074,0.0008350,0.054678,0.053832,1.63763622e-05,2.58831450e-07,1.93815879e-08,1.61245843e-05,2.56600927e-07,1.92328227e-08,3.93849630e-03,2.30700562e-10,7.151e-14,7.672e-15
5.5800,50.01581,-33.34387,0.021739,15.420115,-0.000642,15.420130,0.0015158,0.0000075,0.0008377,0.055261,0.054398,1.65553569e-05,2.66306523e-07,1.98020581e-08,1.62984659e-05,2.64045017e-07,1.96516156e-08,3.87862881e-03,2.30899057e-10,9.498e-14,9.687e-15
5.6000,50.21520,-33.47680,0.021858,15.494801,-0.000614,15.494816,0.0015710,0.0000075,0.0008405,0.055967,0.055086,1.67699339e-05,2.72892101e-07,2.02109927e-08,1.65077968e-05,2.70607472e-07,2.00590005e-08,3.81835947e-03,2.31183869e-10,1.725e-13,1.725e-14
5.6200,50.41270,-33.60847,0.021977,15.568823,-0.000586,15.568838,0.0016261,0.0000075,0.0008433,0.056808,0.055909,1.70227329e-05,2.77912814e-07,2.05975899e-08,1.67552558e-05,2.75612737e-07,2.04441387e-08,3.75771711e-03,2.31578922e-10,1.331e-13,1.300e-14
5.6400,50.60830,-33.73887,0.022094,15.642172,-0.000558,15.642188,0.0016811,0.0000076,0.0008462,0.057790,0.056872,1.73157351e-05,2.81589433e-07,2.10106747e-08,1.70428668e-05,2.79277331e-07,2.08556878e-08,3.69673099e-03,2.32110041e-10,1.203e-13,1.154e-14
5.6600,50.80198,-33.86799,0.022211,15.714843,-0.000530,15.714858,0.0017360,0.0000076,0.0008490,0.058913,0.057978,1.76502274e-05,2.84899054e-07,2.14022776e-08,1.73719605e-05,2.82572559e-07,2.12459140e-08,3.63543071e-03,2.32803289e-10,1.695e-13,1.583e-14
5.6800,50.99373,-33.99582,0.022326,15.786827,-0.000502,15.786843,0.0017907,0.0000076,0.0008519,0.060177,0.059223,1.80267730e-05,2.88991125e-07,2.17790059e-08,1.77431464e-05,2.86643960e-07,2.16213154e-08,3.57384619e-03,2.33683355e-10,9.840e-14,8.886e-15
5.7000,51.18353,-34.12235,0.022441,15.858118,-0.000474,15.858133,0.0018453,0.0000076,0.0008549,0.061577,0.060606,1.84451935e-05,2.94506057e-07,2.21777402e-08,1.81562924e-05,2.92132205e-07,2.20186708e-08,3.51200760e-03,2.34771953e-10,2.185e-13,1.922e-14
5.7200,51.37137,-34.24758,0.022554,15.928709,-0.000446,15.928725,0.0018997,0.0000077,0.0008578,0.063112,0.062123,1.89045640e-05,3.01199265e-07,2.25471323e-08,1.86105204e-05,2.98796922e-07,2.23868489e-08,3.44994546e-03,2.36085972e-10,7.595e-14,6.690e-15
5.7400,51.55724,-34.37150,0.022667,15.998593,-0.000418,15.998609,0.0019540,0.0000077,0.0008608,0.064780,0.063774,1.94032290e-05,3.08091639e-07,2.29113190e-08,1.91042202e-05,3.05664605e-07,2.27498118e-08,3.38769063e-03,2.37635876e-10,1.800e-13,1.509e-14
5.7600,51.74113,-34.49409,0.022778,16.067765,-0.000390,16.067781,0.0020080,0.0000077,0.0008638,0.066576,0.065554,1.99388329e-05,3.14051744e-07,2.32929590e-08,1.96350802e-05,3.11607469e-07,2.31301907e-08,3.32527431e-03,2.39424897e-10,2.597e-14,2.011e-15
5.7800,51.92302,-34.61535,0.022888,16.136218,-0.000362,16.136234,0.0020618,0.0000077,0.0008668,0.068492,0.067455,2.05083632e-05,3.18463239e-07,2.36428847e-08,2.02001290e-05,3.16008684e-07,2.34790051e-08,3.26272802e-03,2.41448714e-10,2.996e-15,2.256e-16
5.8000,52.10291,-34.73527,0.022997,16.203946,-0.000335,16.203963,0.0021154,0.0000078,0.0008698,0.070515,0.069464,2.11082017e-05,3.21584112e-07,2.39971826e-08,2.07957857e-05,3.19121924e-07,2.38321421e-08,3.20008351e-03,2.43695019e-10,8.585e-15,7.845e-16
5.8200,52.28077,-34.85385,0.023105,16.270944,-0.000307,16.270961,0.0021687,0.0000078,0.0008729,0.072628,0.071564,2.17341775e-05,3.24386090e-07,2.43607164e-08,2.14179134e-05,3.21913340e-07,2.41945208e-08,3.13737267e-03,2.46143094e-10,2.350e-14,1.930e-15
5.8400,52.45661,-34.97107,0.023212,16.337206,-0.000279,16.337222,0.0022218,0.0000078,0.0008760,0.074810,0.073735,2.23816258e-05,3.27974554e-07,2.46907529e-08,2.20618764e-05,3.25484783e-07,2.45235446e-08,3.07462746e-03,2.48764047e-10,1.745e-13,1.304e-14
5.8600,52.63040,-35.08694,0.023318,16.402726,-0.000252,16.402743,0.0022745,0.0000078,0.0008790,0.077044,0.075958,2.30454535e-05,3.32934839e-07,2.50309712e-08,2.27226062e-05,3.30422159e-07,2.48626800e-08,3.01187993e-03,2.51521595e-10,3.509e-14,2.465e-15
5.8800,52.80215,-35.20143,0.023423,16.467500,-0.000225,16.467516,0.0023270,0.0000079,0.0008821,0.079311,0.078216,2.37202140e-05,3.38989558e-07,2.53706864e-08,2.33946753e-05,3.36452375e-07,2.52013532e-08,2.94916217e-03,2.54373022e-10,7.966e-14,5.771e-15
5.9000,52.97184,-35.31456,0.023526,16.531522,-0.000198,16.531538,0.0023792,0.0000079,0.0008853,0.081595,0.080492,2.44001948e-05,3.45168689e-07,2.56798896e-08,2.40723847e-05,3.42610841e-07,2.55096190e-08,2.88650641e-03,2.57270618e-10,6.438e-14,4.487e-15
5.9200,53.13945,-35.42630,0.023628,16.594787,-0.000171,16.594804,0.0024311,0.0000079,0.0008884,0.083880,0.082772,2.50795135e-05,3.50387223e-07,2.60054367e-08,2.47498594e-05,3.47815874e-07,2.58341355e-08,2.82394497e-03,2.60163967e-10,1.221e-16,5.607e-17
5.9400,53.30499,-35.53666,0.023730,16.657291,-0.000144,16.657308,0.0024826,0.0000079,0.0008915,0.086148,0.085035,2.57522160e-05,3.54085289e-07,2.63228104e-08,2.54211465e-05,3.51506877e-07,2.61505480e-08,2.76151019e-03,2.63002493e-10,1.830e-13,1.260e-14
5.9600,53.46845,-35.64563,0.023830,16.719030,-0.000117,16.719046,0.0025338,0.0000080,0.0008947,0.088378,0.087261,2.64123735e-05,3.56554219e-07,2.66155603e-08,2.60803125e-05,3.53970861e-07,2.64424107e-08,2.69923441e-03,2.65737576e-10,7.648e-15,4.921e-16
5.9800,53.62981,-35.75320,0.023929,16.779998,-0.000091,16.780015,0.0025846,0.0000080,0.0008978,0.090546,0.089427,2.70541734e-05,3.58757360e-07,2.69263691e-08,2.67215337e-05,3.56165854e-07,2.67522534e-08,2.63714980e-03,2.68324292e-10,3.076e-14,1.881e-15
6.0000,53.78906,-35.85938,0.024026,16.840193,-0.000064,16.840210,0.0026350,0.0000080,0.0009010,0.092630,0.091511,2.76720020e-05,3.61755265e-07,2.72195276e-08,2.73391797e-05,3.59149264e-07,2.70445572e-08,2.57528835e-03,2.70723174e-10,9.213e-14,5.979e-15
6.0200,53.94621,-35.96414,0.024123,16.899610,-0.000038,16.899627,0.0026850,0.0000080,0.0009042,0.094611,0.093492,2.82605252e-05,3.66078746e-07,2.74935931e-08,2.79278946e-05,3.63452790e-07,2.73178151e-08,2.51368187e-03,2.72901841e-10,3.139e-15,2.823e-16
6.0400,54.10124,-36.06749,0.024218,16.958246,-0.000012,16.958263,0.0027347,0.0000081,0.0009074,0.096472,0.095355,2.88147680e-05,3.71419103e-07,2.77842090e-08,2.84826763e-05,3.68772101e-07,2.76075626e-08,2.45236192e-03,2.74836039e-10,2.688e-14,1.503e-15
6.0600,54.25415,-36.16943,0.024312,17.016096,0.000013,17.016113,0.0027839,0.0000081,0.0009105,0.098201,0.097087,2.93301922e-05,3.76815921e-07,2.80510139e-08,2.89989553e-05,3.74152033e-07,2.78736237e-08,2.39135991e-03,2.76510378e-10,3.897e-14,2.521e-15
6.0800,54.40493,-36.26995,0.024405,17.073159,0.000039,17.073176,0.0028327,0.0000081,0.0009137,0.099788,0.098678,2.98027732e-05,3.81228698e-07,2.83076609e-08,2.94726712e-05,3.78555115e-07,2.81295332e-08,2.33070702e-03,2.77919098e-10,3.473e-13,2.189e-14
6.1000,54.55358,-36.36905,0.024496,17.129430,0.000064,17.129447,0.0028810,0.0000081,0.0009169,0.101223,0.100118,3.02290680e-05,3.84150456e-07,2.85786590e-08,2.99003420e-05,3.81473414e-07,2.83997589e-08,2.27043417e-03,2.79066391e-10,1.598e-15,2.735e-16
6.1200,54.70008,-36.46672,0.024587,17.184907,0.000089,17.184924,0.0029289,0.0000081,0.0009201,0.102496,0.101396,3.06062698e-05,3.85901782e-07,2.88221304e-08,3.02791189e-05,3.83223208e-07,2.86425976e-08,2.21057193e-03,2.79965743e-10,3.159e-15,3.242e-16
6.1400,54.84445,-36.56296,0.024676,17.239587,0.000114,17.239604,0.0029763,0.0000082,0.0009233,0.103597,0.102502,3.09322479e-05,3.87434256e-07,2.90625027e-08,3.06068271e-05,3.84751006e-07,2.88823297e-08,2.15115047e-03,2.80638610e-10,4.733e-15,1.809e-16
6.1600,54.98666,-36.65777,0.024764,17.293467,0.000139,17.293485,0.0030232,0.0000082,0.0009264,0.104516,0.103428,3.12055715e-05,3.89762601e-07,2.93102106e-08,3.08819909e-05,3.87068746e-07,2.91294124e-08,2.09219942e-03,2.81112968e-10,7.380e-15,5.517e-16
6.1800,55.12672,-36.75115,0.024850,17.346546,0.000163,17.346564,0.0030697,0.0000082,0.0009296,0.105250,0.104168,3.14255221e-05,3.93363945e-07,2.95272007e-08,3.11038464e-05,3.90654708e-07,2.93459243e-08,2.03374795e-03,2.81421661e-10,8.207e-15,6.477e-16
6.2000,55.26463,-36.84309,0.024936,17.398821,0.000187,17.398839,0.0031156,0.0000082,0.0009327,0.105799,0.104724,3.15920992e-05,3.97899560e-07,2.97468633e-08,3.12723479e-05,3.95174562e-07,2.95650838e-08,1.97582470e-03,2.81600361e-10,1.244e-13,8.226e-15
6.2200,55.40038,-36.93359,0.025020,17.450291,0.000211,17.450309,0.0031610,0.0000082,0.0009359,0.106171,0.105102,3.17060180e-05,4.02419416e-07,2.99670370e-08,3.13881671e-05,3.99683314e-07,2.97848014e-08,1.91845784e-03,2.81685520e-10,1.826e-14,1.173e-15
6.2400,55.53397,-37.02265,0.025102,17.500953,0.000235,17.500971,0.0032059,0.0000083,0.0009390,0.106372,0.105310,3.17687009e-05,4.05926209e-07,3.01583121e-08,3.14526844e-05,4.03186364e-07,2.99757481e-08,1.86167499e-03,2.81712767e-10,1.399e-13,9.471e-15
6.2600,55.66540,-37.11027,0.025184,17.550806,0.000258,17.550824,0.0032503,0.0000083,0.0009421,0.106412,0.105355,3.17822582e-05,4.07962938e-07,3.03581224e-08,3.14679708e-05,4.05225521e-07,3.01751944e-08,1.80550323e-03,2.81715457e-10,1.704e-14,1.203e-15
6.2800,55.79467,-37.19644,0.025264,17.599849,0.000281,17.599867,0.0032941,0.0000083,0.0009452,0.106298,0.105247,3.17494531e-05,4.08876333e-07,3.05511083e-08,3.14367532e-05,4.06143190e-07,3.03679046e-08,1.74996898e-03,2.81722994e-10,3.970e-14,3.001e-15
6.3000,55.92177,-37.28118,0.025343,17.648081,0.000304,17.648099,0.0033374,0.0000083,0.0009483,0.106039,0.104993,3.16736514e-05,4.09604087e-07,3.07175051e-08,3.13623653e-05,4.06872212e-07,3.05341442e-08,1.69509795e-03,2.81759351e-10,2.025e-14,1.616e-15
6.3200,56.04670,-37.36447,0.025420,17.695501,0.000326,17.695519,0.0033801,0.0000083,0.0009514,0.105645,0.104603,3.15587586e-05,4.11115162e-07,3.08935179e-08,3.12486848e-05,4.08379066e-07,3.07099784e-08,1.64091509e-03,2.81842256e-10,5.406e-15,6.110e-16
6.3400,56.16947,-37.44631,0.025497,17.742108,0.000349,17.742126,0.0034223,0.0000083,0.0009545,0.105130,0.104091,3.14091461e-05,4.13835322e-07,3.10537605e-08,3.11000606e-05,4.11090872e-07,3.08701665e-08,1.58744456e-03,2.81982852e-10,7.723e-14,6.361e-15
6.3600,56.29008,-37.52672,0.025572,17.787901,0.000371,17.787919,0.0034638,0.0000084,0.0009575,0.104510,0.103474,3.12295764e-05,4.17398362e-07,3.11913130e-08,3.09212380e-05,4.14645793e-07,3.10077545e-08,1.53470976e-03,2.82185556e-10,4.064e-14,3.511e-15
6.3800,56.40852,-37.60568,0.025645,17.832881,0.000392,17.832900,0.0035048,0.0000084,0.0009605,0.103806,0.102771,3.10251253e-05,4.20866574e-07,3.13388377e-08,3.07172816e-05,4.18110895e-07,3.11552959e-08,1.48273332e-03,2.82448353e-10,4.731e-14,4.400e-15
6.4000,56.52480,-37.68320,0.025718,17.877048,0.000413,17.877066,0.0035452,0.0000084,0.0009635,0.103039,0.102005,3.08011042e-05,4.23286177e-07,3.14651395e-08,3.04934969e-05,4.20534755e-07,3.12817486e-08,1.43153709e-03,2.82763800e-10,7.812e-14,7.504e-15
6.4200,56.63892,-37.75928,0.025789,17.920401,0.000434,17.920419,0.0035849,0.0000084,0.0009664,0.102229,0.101195,3.05629780e-05,4.24248646e-07,3.15754403e-08,3.02553492e-05,4.21507406e-07,3.13922570e-08,1.38114209e-03,2.83120300e-10,1.217e-13,1.230e-14
6.4400,56.75088,-37.83392,0.025859,17.962941,0.000455,17.962960,0.0036241,0.0000084,0.0009694,0.101394,0.100359,3.03162782e-05,4.24125229e-07,3.16938171e-08,3.00083757e-05,4.21395746e-07,3.15108432e-08,1.33156845e-03,2.83503225e-10,4.079e-14,4.461e-15
6.4600,56.86069,-37.90713,0.025927,18.004669,0.000475,18.004688,0.0036626,0.0000084,0.0009723,0.100549,0.099513,3.00665079e-05,4.23839505e-07,3.17854671e-08,2.97580914e-05,4.21118694e-07,3.16028537e-08,1.28283537e-03,2.83896095e-10,3.972e-14,4.587e-15
6.4800,56.96835,-37.97890,0.025994,18.045586,0.000495,18.045604,0.0037005,0.0000084,0.0009751,0.099709,0.098670,2.98190459e-05,4.24316132e-07,3.18656848e-08,2.95098927e-05,4.21598696e-07,3.16834686e-08,1.23496104e-03,2.84282113e-10,1.402e-13,1.727e-14
6.5000,57.07386,-38.04924,0.026060,18.085691,0.000515,18.085710,0.0037378,0.0000085,0.0009780,0.098891,0.097849,2.95790521e-05,4.25933102e-07,3.19484372e-08,2.92689622e-05,4.23215264e-07,3.17666451e-08,1.18796270e-03,2.84645654e-10,9.703e-14,1.296e-14
6.5200,57.17723,-38.11815,0.026125,18.124988,0.000534,18.125007,0.0037745,0.0000085,0.0009808,0.098111,0.097066,2.93513796e-05,4.28300669e-07,3.20010628e-08,2.90401808e-05,4.25582960e-07,3.18198373e-08,1.14185660e-03,2.84973331e-10,3.224e-14,4.780e-15
6.5400,57.27846,-38.18564,0.026188,18.163477,0.000553,18.163496,0.0038105,0.0000085,0.0009835,0.097390,0.096340,2.91404986e-05,4.30496227e-07,3.20481357e-08,2.88280512e-05,4.27783684e-07,3.18674782e-08,1.09665803e-03,2.85254844e-10,5.443e-15,7.911e-16
6.5600,57.37756,-38.25171,0.026250,18.201160,0.000572,18.201179,0.0038458,0.0000085,0.0009863,0.096742,0.095687,2.89504287e-05,4.31610775e-07,3.20932573e-08,2.86366290e-05,4.28910450e-07,3.19132067e-08,1.05238129e-03,2.85483825e-10,3.675e-14,6.332e-15
6.5800,57.47453,-38.31636,0.026310,18.238039,0.000590,18.238058,0.0038805,0.0000085,0.0009890,0.096182,0.095122,2.87846791e-05,4.31283705e-07,3.21087386e-08,2.84694623e-05,4.28600984e-07,3.19294174e-08,1.00903970e-03,2.85658321e-10,2.224e-14,4.035e-15
6.6000,57.56939,-38.37959,0.026370,18.274116,0.000608,18.274135,0.0039145,0.0000085,0.0009916,0.095717,0.094652,2.86461935e-05,4.29909968e-07,3.21235028e-08,2.83295364e-05,4.27245888e-07,3.19448957e-08,9.66645503e-04,2.85780608e-10,2.031e-14,4.058e-15
6.6200,57.66213,-38.44142,0.026428,18.309393,0.000626,18.309412,0.0039479,0.0000085,0.0009942,0.095353,0.094284,2.85372987e-05,4.28399373e-07,3.21294727e-08,2.82192216e-05,4.25750518e-07,3.19516477e-08,9.25209869e-04,2.85856686e-10,1.289e-14,3.031e-15
6.6400,57.75277,-38.50185,0.026484,18.343874,0.000643,18.343893,0.0039806,0.0000085,0.0009968,0.095093,0.094019,2.84596602e-05,4.27634330e-07,3.21060901e-08,2.81402279e-05,4.24995349e-07,3.19291537e-08,8.84742849e-04,2.85895794e-10,4.431e-14,1.088e-14
6.6600,57.84132,-38.56088,0.026540,18.377561,0.000660,18.377580,0.0040127,0.0000086,0.0009994,0.094938,0.093859,2.84142495e-05,4.27948368e-07,3.20837727e-08,2.80935715e-05,4.25315595e-07,3.19077011e-08,8.45253386e-04,2.85909676e-10,3.682e-14,1.012e-14
6.6800,57.92778,-38.61852,0.026594,18.410457,0.000677,18.410476,0.0040440,0.0000086,0.0010018,0.094890,0.093808,2.84013243e-05,4.28932358e-07,3.20459985e-08,2.80795549e-05,4.26306390e-07,3.18708721e-08,8.06749330e-04,2.85911410e-10,2.079e-15,8.075e-16
6.7000,58.01216,-38.67477,0.026647,18.442565,0.000693,18.442584,0.0040747,0.0000086,0.0010043,0.094952,0.093867,2.84204279e-05,4.29681163e-07,3.19826961e-08,2.80977645e-05,4.27066859e-07,3.18085833e-08,7.69237457e-04,2.85914149e-10,4.056e-14,1.412e-14
6.7200,58.09448,-38.72965,0.026699,18.473889,0.000709,18.473908,0.0041047,0.0000086,0.0010067,0.095123,0.094035,2.84704015e-05,4.29331096e-07,3.19228547e-08,2.81470825e-05,4.26735040e-07,3.17497197e-08,7.32723464e-04,2.85930128e-10,1.455e-15,6.386e-16
6.7400,58.17473,-38.78316,0.026749,18.504433,0.000724,18.504452,0.0041341,0.0000086,0.0010090,0.095396,0.094307,2.85494074e-05,4.27568575e-07,3.18431789e-08,2.82257099e-05,4.24995512e-07,3.16711105e-08,6.97211949e-04,2.85969707e-10,2.184e-14,1.007e-14
6.7600,58.25295,-38.83530,0.026798,18.534201,0.000739,18.534220,0.0041627,0.0000086,0.0010113,0.095763,0.094674,2.86549611e-05,4.24810609e-07,3.17429828e-08,2.83311970e-05,4.22260988e-07,3.15720234e-08,6.62706387e-04,2.86040316e-10,1.231e-14,6.801e-15
6.7800,58.32913,-38.88609,0.026846,18.563197,0.000754,18.563216,0.0041907,0.0000086,0.0010136,0.096209,0.095121,2.87839676e-05,4.21952653e-07,3.16451545e-08,2.84604797e-05,4.19422718e-07,3.14752836e-08,6.29209101e-04,2.86145703e-10,1.689e-14,1.109e-14
6.8000,58.40329,-38.93553,0.026892,18.591426,0.000768,18.591445,0.0042180,0.0000086,0.0010158,0.096720,0.095634,2.89327643e-05,4.19836064e-07,3.15221434e-08,2.86099223e-05,4.17320430e-07,3.13534643e-08,5.96721258e-04,2.86285799e-10,1.407e-14,1.129e-14
6.8200,58.47544,-38.98363,0.026938,18.618892,0.000782,18.618911,0.0042446,0.0000086,0.0010180,0.097280,0.096198,2.90971745e-05,4.18752126e-07,3.13828234e-08,2.87753696e-05,4.16247281e-07,3.12153545e-08,5.65242888e-04,2.86456895e-10,5.098e-15,5.310e-15
6.8400,58.54560,-39.03040,0.026982,18.645601,0.000796,18.645620,0.0042706,0.0000087,0.0010201,0.097876,0.096798,2.92725720e-05,4.18274648e-07,3.12433516e-08,2.89522122e-05,4.15781314e-07,3.10770831e-08,5.34772897e-04,2.86651883e-10,3.859e-15,5.982e-15
6.8600,58.61377,-39.07585,0.027025,18.671557,0.000810,18.671576,0.0042958,0.0000087,0.0010222,0.098492,0.097421,2.94539575e-05,4.17517088e-07,3.10767300e-08,2.91354618e-05,4.15040051e-07,3.09117571e-08,5.05309097e-04,2.86860816e-10,3.154e-15,7.104e-15
6.8800,58.67998,-39.11999,0.027067,18.696766,0.000823,18.696785,0.0043204,0.0000087,0.0010242,0.099115,0.098051,2.96360453e-05,4.15660066e-07,3.09002610e-08,2.93198380e-05,4.13205585e-07,3.07365735e-08,4.76848211e-04,2.87071965e-10,1.733e-14,3.135e-14
6.9000,58.74424,-39.16283,0.027107,18.721233,0.000835,18.721253,0.0043443,0.0000087,0.0010262,0.099726,0.098672,2.98133522e-05,4.12434435e-07,3.07212636e-08,2.94998570e-05,4.10006815e-07,3.05588704e-08,4.49385868e-04,2.87273023e-10,5.975e-15,8.238e-15
6.9200,58.80657,-39.20438,0.027146,18.744966,0.000847,18.744985,0.0043675,0.0000087,0.0010281,0.100305,0.099261,2.99802870e-05,4.08276395e-07,3.05147347e-08,2.96699211e-05,4.05875739e-07,3.03537314e-08,4.22916591e-04,2.87452238e-10,7.478e-15,7.913e-15
6.9400,58.86698,-39.24465,0.027185,18.767970,0.000859,18.767989,0.0043901,0.0000087,0.0010300,0.100830,0.099798,3.01312373e-05,4.04064963e-07,3.03025079e-08,2.98244057e-05,4.01687444e-07,3.01428809e-08,3.97433794e-04,2.87599709e-10,7.509e-15,6.769e-15
6.9600,58.92548,-39.28365,0.027221,18.790250,0.000871,18.790270,0.0044119,0.0000087,0.0010318,0.101280,0.100261,3.02606522e-05,4.00600144e-07,3.00823294e-08,2.99577426e-05,3.98240614e-07,2.99241208e-08,3.72929786e-04,2.87708983e-10,4.934e-14,3.906e-14
