point_id,anchor,geometry_class,mu,m_t_kg,omega_t_dps,omega_hat,lambda_scale,alpha,w_plus_dps,H_c_Nms,dT_J,eps_P,eps_H,lever_m,target_Ibar,w_plus_analytic_dps,H_analytic_Nms,delta_analytic
8502,,G3_compact,8.873841649389e+00,2.129721995853e+02,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,0.000000000000e+00,5.502353305582e+00,6.481084065809e-01,6.042940769633e-03,0.000000000000e+00,4.282551396310e-17,5.320921395821e-02,6.029712467582e+00,4.402221205383e+00,6.481084065809e-01,1.999384697967e-01
8503,,G3_compact,8.873841649389e+00,2.129721995853e+02,6.158482110660e+00,3.079241055330e+00,2.000000000000e-01,1.000000000000e+00,5.518255795035e+00,6.649636015498e-01,5.558869042460e-03,0.000000000000e+00,8.576061466753e-17,5.320921395821e-02,6.029712467582e+00,4.402221205383e+00,6.481084065809e-01,2.022440842007e-01
8504,,G3_compact,8.873841649389e+00,2.129721995853e+02,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,0.000000000000e+00,5.491094886376e+00,6.481084065809e-01,6.248108104044e-03,0.000000000000e+00,4.282551396310e-17,1.330230348955e-01,6.029712467582e+00,4.172319322254e+00,6.481084065809e-01,2.401662312182e-01
8505,,G3_compact,8.873841649389e+00,2.129721995853e+02,6.158482110660e+00,3.079241055330e+00,5.000000000000e-01,1.000000000000e+00,5.528738541615e+00,6.993409521732e-01,5.142949013601e-03,0.000000000000e+00,7.855181524320e-17,1.330230348955e-01,6.029712467582e+00,4.172319322254e+00,6.481084065809e-01,2.453397296963e-01
8506,,G3_compact,8.873841649389e+00,2.129721995853e+02,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,0.000000000000e+00,5.478557612576e+00,6.481084065809e-01,6.519530847160e-03,0.000000000000e+00,1.713020558524e-16,2.660460697910e-01,6.029712467582e+00,3.797814137655e+00,6.481084065809e-01,3.067857625633e-01
8507,,G3_compact,8.873841649389e+00,2.129721995853e+02,6.158482110660e+00,3.079241055330e+00,1.000000000000e+00,1.000000000000e+00,5.548239823221e+00,7.859490976555e-01,4.605238780460e-03,0.000000000000e+00,0.000000000000e+00,2.660460697910e-01,6.029712467582e+00,3.797814137655e+00,6.481084065809e-01,3.154920734032e-01
8508,,G3_compact,8.873841649389e+00,2.129721995853e+02,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,0.000000000000e+00,7.011511179804e+00,8.258683305299e-01,9.077343453162e-03,0.000000000000e+00,1.680387453398e-17,5.320921395821e-02,6.029712467582e+00,5.609640363551e+00,8.258683305299e-01,1.999384697967e-01
8509,,G3_compact,8.873841649389e+00,2.129721995853e+02,7.847599703515e+00,3.923799851757e+00,2.000000000000e-01,1.000000000000e+00,7.031775324324e+00,8.473464838580e-01,8.291319042480e-03,0.000000000000e+00,1.875371155931e-16,5.320921395821e-02,6.029712467582e+00,5.609640363551e+00,8.258683305299e-01,2.022440842007e-01
8510,,G3_compact,8.873841649389e+00,2.129721995853e+02,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,0.000000000000e+00,6.997164857831e+00,8.258683305299e-01,9.410489398422e-03,0.000000000000e+00,0.000000000000e+00,1.330230348955e-01,6.029712467582e+00,5.316682144714e+00,8.258683305299e-01,2.401662312182e-01
8511,,G3_compact,8.873841649389e+00,2.129721995853e+02,7.847599703515e+00,3.923799851757e+00,5.000000000000e-01,1.000000000000e+00,7.045133226073e+00,8.911526818322e-01,7.615957774256e-03,0.000000000000e+00,0.000000000000e+00,1.330230348955e-01,6.029712467582e+00,5.316682144714e+00,8.258683305299e-01,2.453397296963e-01
8512,,G3_compact,8.873841649389e+00,2.129721995853e+02,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,0.000000000000e+00,6.981188923440e+00,8.258683305299e-01,9.851219335180e-03,0.000000000000e+00,1.680387453398e-17,2.660460697910e-01,6.029712467582e+00,4.839459555963e+00,8.258683305299e-01,3.067857625633e-01
8513,,G3_compact,8.873841649389e+00,2.129721995853e+02,7.847599703515e+00,3.923799851757e+00,1.000000000000e+00,1.000000000000e+00,7.069983221413e+00,1.001515275178e+00,6.742836405258e-03,0.000000000000e+00,2.698326638369e-17,2.660460697910e-01,6.029712467582e+00,4.839459555963e+00,8.258683305299e-01,3.154920734032e-01
8514,,G3_compact,8.873841649389e+00,2.129721995853e+02,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,0.000000000000e+00,8.934593308401e+00,1.052383355079e+00,1.400453594801e-02,0.000000000000e+00,1.179481859565e-16,5.320921395821e-02,6.029712467582e+00,7.148224394064e+00,1.052383355079e+00,1.999384697967e-01
8515,,G3_compact,8.873841649389e+00,2.129721995853e+02,1.000000000000e+01,5.000000000000e+00,2.000000000000e-01,1.000000000000e+00,8.960415400871e+00,1.079752428604e+00,1.272820779351e-02,0.000000000000e+00,2.561929085433e-17,5.320921395821e-02,6.029712467582e+00,7.148224394064e+00,1.052383355079e+00,2.022440842007e-01
8516,,G3_compact,8.873841649389e+00,2.129721995853e+02,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,0.000000000000e+00,8.916312149176e+00,1.052383355079e+00,1.454549058468e-02,0.000000000000e+00,1.054960646486e-16,1.330230348955e-01,6.029712467582e+00,6.774915063943e+00,1.052383355079e+00,2.401662312182e-01
8517,,G3_compact,8.873841649389e+00,2.129721995853e+02,1.000000000000e+01,5.000000000000e+00,5.000000000000e-01,1.000000000000e+00,8.977437040930e+00,1.135573570901e+00,1.163157187562e-02,0.000000000000e+00,2.176919770208e-16,1.330230348955e-01,6.029712467582e+00,6.774915063943e+00,1.052383355079e+00,2.453397296963e-01
8518,,G3_compact,8.873841649389e+00,2.129721995853e+02,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,0.000000000000e+00,8.895954415607e+00,1.052383355079e+00,1.526113760425e-02,0.000000000000e+00,5.274803232431e-17,2.660460697910e-01,6.029712467582e+00,6.166802256486e+00,1.052383355079e+00,3.067857625633e-01
8519,,G3_compact,8.873841649389e+00,2.129721995853e+02,1.000000000000e+01,5.000000000000e+00,1.000000000000e+00,1.000000000000e+00,9.009102768387e+00,1.276205862959e+00,1.021381770615e-02,0.000000000000e+00,8.470154930899e-17,2.660460697910e-01,6.029712467582e+00,6.166802256486e+00,1.052383355079e+00,3.154920734032e-01
8520,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,0.000000000000e+00,9.100206908826e-02,1.620326157450e-02,1.210526003233e-03,0.000000000000e+00,5.353007072067e-17,5.800594918383e-02,9.283785025653e+00,7.886899350481e-02,1.620326157450e-02,1.333274694193e-01
8521,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e-01,5.000000000000e-02,2.000000000000e-01,1.000000000000e+00,9.130826848451e-02,1.650630110080e-02,1.210339836702e-03,0.000000000000e+00,1.172823852817e-16,5.800594918383e-02,9.283785025653e+00,7.886899350481e-02,1.620326157450e-02,1.362338283944e-01
8522,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e-01,5.000000000000e-02,5.000000000000e-01,0.000000000000e+00,9.071092612233e-02,1.620326157450e-02,1.210629689062e-03,0.000000000000e+00,5.353007072067e-17,1.450148729596e-01,9.283785025653e+00,7.549991140552e-02,1.620326157450e-02,1.676866874482e-01
8523,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e-01,5.000000000000e-02,5.000000000000e-01,1.000000000000e+00,9.143030008793e-02,1.711240792048e-02,1.210199415845e-03,0.000000000000e+00,2.519928916034e-17,1.450148729596e-01,9.283785025653e+00,7.549991140552e-02,1.620326157450e-02,1.742353319096e-01
8524,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e-01,5.000000000000e-02,1.000000000000e+00,0.000000000000e+00,9.037715772516e-02,1.620326157450e-02,1.210769859651e-03,0.000000000000e+00,2.676503536033e-17,2.900297459192e-01,9.283785025653e+00,6.981641971734e-02,1.620326157450e-02,2.274992766463e-01
8525,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.000000000000e-01,5.000000000000e-02,1.000000000000e+00,1.000000000000e+00,9.168559634894e-02,1.861720637385e-02,1.210012985802e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,6.981641971734e-02,1.620326157450e-02,2.385235795202e-01
8526,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.274274985703e-01,6.371374928516e-02,2.000000000000e-01,0.000000000000e+00,1.159616602864e-01,2.064741091119e-02,1.211543922600e-03,0.000000000000e+00,1.732044795702e-16,5.800594918383e-02,9.283785025653e+00,1.005007855708e-01,2.064741091119e-02,1.333274694193e-01
8527,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.274274985703e-01,6.371374928516e-02,2.000000000000e-01,1.000000000000e+00,1.163518425177e-01,2.103356659923e-02,1.211241629717e-03,0.000000000000e+00,1.659248037457e-16,5.800594918383e-02,9.283785025653e+00,1.005007855708e-01,2.064741091119e-02,1.362338283944e-01
8528,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.274274985703e-01,6.371374928516e-02,5.000000000000e-01,0.000000000000e+00,1.155906640876e-01,2.064741091119e-02,1.211712285237e-03,0.000000000000e+00,1.680330268467e-16,1.450148729596e-01,9.283785025653e+00,9.620764852685e-02,2.064741091119e-02,1.676866874482e-01
8529,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.274274985703e-01,6.371374928516e-02,5.000000000000e-01,1.000000000000e+00,1.165073443374e-01,2.180591335822e-02,1.211013617595e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,9.620764852685e-02,2.064741091119e-02,1.742353319096e-01
8530,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.274274985703e-01,6.371374928516e-02,1.000000000000e+00,0.000000000000e+00,1.151653513681e-01,2.064741091119e-02,1.211939890978e-03,0.000000000000e+00,4.200825671166e-17,2.900297459192e-01,9.283785025653e+00,8.896531723716e-02,2.064741091119e-02,2.274992766463e-01
8531,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.274274985703e-01,6.371374928516e-02,1.000000000000e+00,1.000000000000e+00,1.168326619767e-01,2.372344038587e-02,1.210710896827e-03,0.000000000000e+00,1.485149187557e-16,2.900297459192e-01,9.283785025653e+00,8.896531723716e-02,2.064741091119e-02,2.385235795202e-01
8532,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.623776739189e-01,8.118883695944e-02,2.000000000000e-01,0.000000000000e+00,1.477670430036e-01,2.631047924366e-02,1.213196796389e-03,0.000000000000e+00,6.593279658312e-17,5.800594918383e-02,9.283785025653e+00,1.280656370963e-01,2.631047924366e-02,1.333274694193e-01
8533,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.623776739189e-01,8.118883695944e-02,2.000000000000e-01,1.000000000000e+00,1.482642424607e-01,2.680254777752e-02,1.212705940237e-03,0.000000000000e+00,1.444562943306e-16,5.800594918383e-02,9.283785025653e+00,1.280656370963e-01,2.631047924366e-02,1.362338283944e-01
8534,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.623776739189e-01,8.118883695944e-02,5.000000000000e-01,0.000000000000e+00,1.472942918277e-01,2.631047924366e-02,1.213470179722e-03,0.000000000000e+00,6.593279658312e-17,1.450148729596e-01,9.283785025653e+00,1.225949999511e-01,2.631047924366e-02,1.676866874482e-01
8535,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.623776739189e-01,8.118883695944e-02,5.000000000000e-01,1.000000000000e+00,1.484623945398e-01,2.778672993279e-02,1.212335699457e-03,0.000000000000e+00,6.940279680980e-17,1.450148729596e-01,9.283785025653e+00,1.225949999511e-01,2.631047924366e-02,1.742353319096e-01
8536,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.623776739189e-01,8.118883695944e-02,1.000000000000e+00,0.000000000000e+00,1.467523264681e-01,2.631047924366e-02,1.213839760632e-03,0.000000000000e+00,1.318655931662e-16,2.900297459192e-01,9.283785025653e+00,1.133662783505e-01,2.631047924366e-02,2.274992766463e-01
8537,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.623776739189e-01,8.118883695944e-02,1.000000000000e+00,1.000000000000e+00,1.488769386701e-01,3.023018665853e-02,1.211844148517e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,1.133662783505e-01,2.631047924366e-02,2.385235795202e-01
8538,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.069138081115e-01,1.034569040557e-01,2.000000000000e-01,0.000000000000e+00,1.882958466108e-01,3.352678556206e-02,1.215880694400e-03,0.000000000000e+00,5.174141949176e-17,5.800594918383e-02,9.283785025653e+00,1.631908378800e-01,3.352678556206e-02,1.333274694193e-01
8539,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.069138081115e-01,1.034569040557e-01,2.000000000000e-01,1.000000000000e+00,1.889294154420e-01,3.415381618601e-02,1.215083653599e-03,0.000000000000e+00,1.433947672386e-16,5.800594918383e-02,9.283785025653e+00,1.631908378800e-01,3.352678556206e-02,1.362338283944e-01
8540,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.069138081115e-01,1.034569040557e-01,5.000000000000e-01,0.000000000000e+00,1.876934316129e-01,3.352678556206e-02,1.216324607898e-03,0.000000000000e+00,5.174141949176e-17,1.450148729596e-01,9.283785025653e+00,1.562197418099e-01,3.352678556206e-02,1.676866874482e-01
8541,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.069138081115e-01,1.034569040557e-01,5.000000000000e-01,1.000000000000e+00,1.891819156797e-01,3.540793488784e-02,1.214482465233e-03,0.000000000000e+00,1.004276436134e-16,1.450148729596e-01,9.283785025653e+00,1.562197418099e-01,3.352678556206e-02,1.742353319096e-01
8542,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.069138081115e-01,1.034569040557e-01,1.000000000000e+00,0.000000000000e+00,1.870028187121e-01,3.352678556206e-02,1.216924724782e-03,0.000000000000e+00,5.174141949176e-17,2.900297459192e-01,9.283785025653e+00,1.444598127242e-01,3.352678556206e-02,2.274992766463e-01
8543,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.069138081115e-01,1.034569040557e-01,1.000000000000e+00,1.000000000000e+00,1.897101588953e-01,3.852157067210e-02,1.213684296250e-03,0.000000000000e+00,9.920516947014e-17,2.900297459192e-01,9.283785025653e+00,1.444598127242e-01,3.352678556206e-02,2.385235795202e-01
8544,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.636650898730e-01,1.318325449365e-01,2.000000000000e-01,0.000000000000e+00,2.399406872479e-01,4.272234419277e-02,1.220238745562e-03,0.000000000000e+00,1.827206767183e-16,5.800594918383e-02,9.283785025653e+00,2.079500026064e-01,4.272234419277e-02,1.333274694193e-01
8545,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.636650898730e-01,1.318325449365e-01,2.000000000000e-01,1.000000000000e+00,2.407480281612e-01,4.352135363213e-02,1.218944529249e-03,0.000000000000e+00,7.957106075118e-17,5.800594918383e-02,9.283785025653e+00,2.079500026064e-01,4.272234419277e-02,1.362338283944e-01
8546,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.636650898730e-01,1.318325449365e-01,5.000000000000e-01,0.000000000000e+00,2.391730448851e-01,4.272234419277e-02,1.220959561974e-03,0.000000000000e+00,8.120918965259e-17,1.450148729596e-01,9.283785025653e+00,1.990669092614e-01,4.272234419277e-02,1.676866874482e-01
8547,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.636650898730e-01,1.318325449365e-01,5.000000000000e-01,1.000000000000e+00,2.410697828980e-01,4.511944572298e-02,1.217968333564e-03,3.271938952325e-18,3.822923872474e-17,1.450148729596e-01,9.283785025653e+00,1.990669092614e-01,4.272234419277e-02,1.742353319096e-01
8548,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.636650898730e-01,1.318325449365e-01,1.000000000000e+00,0.000000000000e+00,2.382930141407e-01,4.272234419277e-02,1.221934017811e-03,0.000000000000e+00,1.624183793052e-16,2.900297459192e-01,9.283785025653e+00,1.840815257939e-01,4.272234419277e-02,2.274992766463e-01
8549,,G3_compact,1.149658244567e+01,2.759179786961e+02,2.636650898730e-01,1.318325449365e-01,1.000000000000e+00,1.000000000000e+00,2.417429100141e-01,4.908707391745e-02,1.216672285335e-03,6.537146520766e-18,7.785224585210e-17,2.900297459192e-01,9.283785025653e+00,1.840815257939e-01,4.272234419277e-02,2.385235795202e-01
8550,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.359818286284e-01,1.679909143142e-01,2.000000000000e-01,0.000000000000e+00,3.057504158124e-01,5.444001453544e-02,1.227315247666e-03,0.000000000000e+00,1.274594425281e-16,5.800594918383e-02,9.283785025653e+00,2.649854865982e-01,5.444001453544e-02,1.333274694193e-01
8551,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.359818286284e-01,1.679909143142e-01,2.000000000000e-01,1.000000000000e+00,3.067791901432e-01,5.545817227737e-02,1.225213729322e-03,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,2.649854865982e-01,5.444001453544e-02,1.362338283944e-01
8552,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.359818286284e-01,1.679909143142e-01,5.000000000000e-01,0.000000000000e+00,3.047722283515e-01,5.444001453544e-02,1.228485692590e-03,0.000000000000e+00,1.433918728441e-16,1.450148729596e-01,9.283785025653e+00,2.536659829531e-01,5.444001453544e-02,1.676866874482e-01
8553,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.359818286284e-01,1.679909143142e-01,5.000000000000e-01,1.000000000000e+00,3.071891941558e-01,5.749458105359e-02,1.223628605476e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,2.536659829531e-01,5.444001453544e-02,1.742353319096e-01
8554,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.359818286284e-01,1.679909143142e-01,1.000000000000e+00,0.000000000000e+00,3.036508271874e-01,5.444001453544e-02,1.230067991311e-03,0.000000000000e+00,1.425039889335e-16,2.900297459192e-01,9.283785025653e+00,2.345704836492e-01,5.444001453544e-02,2.274992766463e-01
8555,,G3_compact,1.149658244567e+01,2.759179786961e+02,3.359818286284e-01,1.679909143142e-01,1.000000000000e+00,1.000000000000e+00,3.080469432020e-01,6.255043041437e-02,1.221524112508e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,2.345704836492e-01,5.444001453544e-02,2.385235795202e-01
8556,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.281332398719e-01,2.140666199360e-01,2.000000000000e-01,0.000000000000e+00,3.896101067381e-01,6.937154874383e-02,1.238805907178e-03,0.000000000000e+00,1.000250683393e-16,5.800594918383e-02,9.283785025653e+00,3.376643771465e-01,6.937154874383e-02,1.333274694193e-01
8557,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.281332398719e-01,2.140666199360e-01,2.000000000000e-01,1.000000000000e+00,3.909210481337e-01,7.066896168586e-02,1.235393510574e-03,0.000000000000e+00,4.900369541624e-17,5.800594918383e-02,9.283785025653e+00,3.376643771465e-01,6.937154874383e-02,1.362338283944e-01
8558,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.281332398719e-01,2.140666199360e-01,5.000000000000e-01,0.000000000000e+00,3.883636269254e-01,6.937154874383e-02,1.240706448420e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,3.232402168009e-01,6.937154874383e-02,1.676866874482e-01
8559,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.281332398719e-01,2.140666199360e-01,5.000000000000e-01,1.000000000000e+00,3.914435059911e-01,7.326390645007e-02,1.232819623344e-03,6.540203019984e-18,9.707195912156e-17,1.450148729596e-01,9.283785025653e+00,3.232402168009e-01,6.937154874383e-02,1.742353319096e-01
8560,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.281332398719e-01,2.140666199360e-01,1.000000000000e+00,0.000000000000e+00,3.869346534729e-01,6.937154874383e-02,1.243275748278e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,2.989072996985e-01,6.937154874383e-02,2.274992766463e-01
8561,,G3_compact,1.149658244567e+01,2.759179786961e+02,4.281332398719e-01,2.140666199360e-01,1.000000000000e+00,1.000000000000e+00,3.925365141446e-01,7.970644882200e-02,1.229402396615e-03,1.304505823742e-17,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,2.989072996985e-01,6.937154874383e-02,2.385235795202e-01
8562,,G3_compact,1.149658244567e+01,2.759179786961e+02,5.455594781169e-01,2.727797390584e-01,2.000000000000e-01,0.000000000000e+00,4.964704131935e-01,8.839842928374e-02,1.257464172811e-03,0.000000000000e+00,7.849566966438e-17,5.800594918383e-02,9.283785025653e+00,4.302772693608e-01,8.839842928374e-02,1.333274694193e-01
8563,,G3_compact,1.149658244567e+01,2.759179786961e+02,5.455594781169e-01,2.727797390584e-01,2.000000000000e-01,1.000000000000e+00,4.981409130216e-01,9.005169014191e-02,1.251923202581e-03,3.272292938638e-18,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,4.302772693608e-01,8.839842928374e-02,1.362338283944e-01
8564,,G3_compact,1.149658244567e+01,2.759179786961e+02,5.455594781169e-01,2.727797390584e-01,5.000000000000e-01,0.000000000000e+00,4.948820551479e-01,8.839842928374e-02,1.260550227472e-03,0.000000000000e+00,1.569913393288e-16,1.450148729596e-01,9.283785025653e+00,4.118969226426e-01,8.839842928374e-02,1.676866874482e-01
8565,,G3_compact,1.149658244567e+01,2.759179786961e+02,5.455594781169e-01,2.727797390584e-01,5.000000000000e-01,1.000000000000e+00,4.988066680004e-01,9.335836334422e-02,1.247743784368e-03,0.000000000000e+00,7.390369753216e-17,1.450148729596e-01,9.283785025653e+00,4.118969226426e-01,8.839842928374e-02,1.742353319096e-01
8566,,G3_compact,1.149658244567e+01,2.759179786961e+02,5.455594781169e-01,2.727797390584e-01,1.000000000000e+00,0.000000000000e+00,4.930611500222e-01,8.839842928374e-02,1.264722196817e-03,0.000000000000e+00,1.755216533089e-16,2.900297459192e-01,9.283785025653e+00,3.808900950498e-01,8.839842928374e-02,2.274992766463e-01
8567,,G3_compact,1.149658244567e+01,2.759179786961e+02,5.455594781169e-01,2.727797390584e-01,1.000000000000e+00,1.000000000000e+00,5.001994609496e-01,1.015679339331e-01,1.242194971093e-03,0.000000000000e+00,1.346128925973e-16,2.900297459192e-01,9.283785025653e+00,3.808900950498e-01,8.839842928374e-02,2.385235795202e-01
8568,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.951927961776e-01,3.475963980888e-01,2.000000000000e-01,0.000000000000e+00,6.326398286741e-01,1.126439072117e-01,1.287761030540e-03,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,5.482915612632e-01,1.126439072117e-01,1.333274694193e-01
8569,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.951927961776e-01,3.475963980888e-01,2.000000000000e-01,1.000000000000e+00,6.347685048188e-01,1.147506161681e-01,1.278763731968e-03,3.271812766370e-18,1.382968102435e-16,5.800594918383e-02,9.283785025653e+00,5.482915612632e-01,1.126439072117e-01,1.362338283944e-01
8570,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.951927961776e-01,3.475963980888e-01,5.000000000000e-01,0.000000000000e+00,6.306158237484e-01,1.126439072117e-01,1.292772094314e-03,0.000000000000e+00,1.540006484963e-17,1.450148729596e-01,9.283785025653e+00,5.248699452116e-01,1.126439072117e-01,1.676866874482e-01
8571,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.951927961776e-01,3.475963980888e-01,5.000000000000e-01,1.000000000000e+00,6.356168597348e-01,1.189642271157e-01,1.271977289890e-03,0.000000000000e+00,1.328870502356e-16,1.450148729596e-01,9.283785025653e+00,5.248699452116e-01,1.126439072117e-01,1.742353319096e-01
8572,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.951927961776e-01,3.475963980888e-01,1.000000000000e+00,0.000000000000e+00,6.282954898954e-01,1.126439072117e-01,1.299546441092e-03,0.000000000000e+00,1.232005187971e-16,2.900297459192e-01,9.283785025653e+00,4.853587204241e-01,1.126439072117e-01,2.274992766463e-01
8573,,G3_compact,1.149658244567e+01,2.759179786961e+02,6.951927961776e-01,3.475963980888e-01,1.000000000000e+00,1.000000000000e+00,6.373916609503e-01,1.294254775605e-01,1.262967255964e-03,0.000000000000e+00,2.362155593358e-16,2.900297459192e-01,9.283785025653e+00,4.853587204241e-01,1.126439072117e-01,2.385235795202e-01
8574,,G3_compact,1.149658244567e+01,2.759179786961e+02,8.858667904101e-01,4.429333952050e-01,2.000000000000e-01,0.000000000000e+00,8.061571086389e-01,1.435393132518e-01,1.336956363391e-03,0.000000000000e+00,0.000000000000e+00,5.800594918383e-02,9.283785025653e+00,6.986742213898e-01,1.435393132518e-01,1.333274694193e-01
8575,,G3_compact,1.149658244567e+01,2.759179786961e+02,8.858667904101e-01,4.429333952050e-01,2.000000000000e-01,1.000000000000e+00,8.088696274027e-01,1.462238397771e-01,1.322346759254e-03,0.000000000000e+00,9.473257655156e-17,5.800594918383e-02,9.283785025653e+00,6.986742213898e-01,1.435393132518e-01,1.362338283944e-01
8576,,G3_compact,1.149658244567e+01,2.759179786961e+02,8.858667904101e-01,4.429333952050e-01,5.000000000000e-01,0.000000000000e+00,8.035779697911e-01,1.435393132518e-01,1.345093212185e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,6.688286419305e-01,1.435393132518e-01,1.676866874482e-01
8577,,G3_compact,1.149658244567e+01,2.759179786961e+02,8.858667904101e-01,4.429333952050e-01,5.000000000000e-01,1.000000000000e+00,8.099506648512e-01,1.515931388071e-01,1.311327092466e-03,0.000000000000e+00,9.102691983269e-17,1.450148729596e-01,9.283785025653e+00,6.688286419305e-01,1.435393132518e-01,1.742353319096e-01
8578,,G3_compact,1.149658244567e+01,2.759179786961e+02,8.858667904101e-01,4.429333952050e-01,1.000000000000e+00,0.000000000000e+00,8.006212264038e-01,1.435393132518e-01,1.356093238907e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,6.184804765293e-01,1.435393132518e-01,2.274992766463e-01
8579,,G3_compact,1.149658244567e+01,2.759179786961e+02,8.858667904101e-01,4.429333952050e-01,1.000000000000e+00,1.000000000000e+00,8.122122496447e-01,1.649236485680e-01,1.296696808958e-03,0.000000000000e+00,0.000000000000e+00,2.900297459192e-01,9.283785025653e+00,6.184804765293e-01,1.435393132518e-01,2.385235795202e-01
8580,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.128837891685e+00,5.644189458423e-01,2.000000000000e-01,0.000000000000e+00,1.027265838085e+00,1.829085563417e-01,1.416838600550e-03,0.000000000000e+00,7.587281910359e-17,5.800594918383e-02,9.283785025653e+00,8.903030834726e-01,1.829085563417e-01,1.333274694193e-01
8581,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.128837891685e+00,5.644189458423e-01,2.000000000000e-01,1.000000000000e+00,1.030722332894e+00,1.863293813414e-01,1.393115865184e-03,6.539538786549e-18,7.434233396592e-17,5.800594918383e-02,9.283785025653e+00,8.903030834726e-01,1.829085563417e-01,1.362338283944e-01
8582,,G3_compact,1.149658244567e+01,2.759179786961e+02,1.128837891685e+00,5.644189458423e-01,5.000000000000e-01,0.000000000000e+00,1.023979305967e+00,1.829085563417e-01,1.430051026353e-03,0.000000000000e+00,0.000000000000e+00,1.450148729596e-01,9.283785025653e+00,8.522716081338e-01,1.829085563417e-01,1.676866874482e-01
