id,owner,legacy_mass_kg,readback_default_mass_kg,readback_default_minus_legacy_kg,primary_mass_kg,primary_minus_legacy_kg,primary_method,comparison_integral_mass_kg,comparison_integral_minus_default_kg,default_vs_comparison_volume_relative_difference,source_index
wing_edge_frame_1_3_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.005868663909700419,0.005868663909700419,0.0,0.005868663909700419,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.005868671219803067,7.310102647852546e-09,1.2456146159944274e-06,226
wing_hinge_pin_-1_1_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,231
wing_hinge_pin_-1_1_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,232
wing_hinge_pin_-1_2_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,231
wing_hinge_pin_-1_2_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,232
wing_hinge_pin_-1_3_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,231
wing_hinge_pin_-1_3_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,232
wing_hinge_pin_1_1_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,231
wing_hinge_pin_1_1_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,232
wing_hinge_pin_1_2_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,231
wing_hinge_pin_1_2_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,232
wing_hinge_pin_1_3_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,231
wing_hinge_pin_1_3_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.002614119247052046,0.002614119247052046,0.0,0.002614119247052046,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.002614119247052066,1.9633716874523088e-17,7.510643172328106e-15,232
wing_root_fork_-1_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.005333200841034919,0.005333200841034919,0.0,0.005333200841034919,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.0053332017500110716,9.089761516406725e-10,1.7043723343839104e-07,233
wing_root_fork_-1_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.0053332008181605035,0.0053332008181605035,0.0,0.0053332008181605035,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.005333201750007653,9.318471493315884e-10,1.7472565130885048e-07,234
wing_root_fork_1_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.005333202433295855,0.005333202433295855,0.0,0.005333202433295855,0.0,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.005333201749989233,-6.833066225226504e-10,1.281231527616651e-07,235
wing_root_fork_1_1,SOLAR_CURRENT_FRAMES_AND_HINGES,0.00533320241042115,0.005333202410421151,8.673617379884035e-19,0.005333202410421151,8.673617379884035e-19,OCCT_DEFAULT_FACE_GAUSS_QUADRATURE,0.005333201749985547,-6.604356039588311e-10,1.2383473097761978e-07,236
