id,pn,product_role,representation_role,qualification_status,parent_assembly,mount_interface,mass_source,mass_owner,mass_kg,mass_basis,source_revision,allocated_dynamics_mass_kg,allocated_dynamics_mass_source,allocated_mass_reference
e2_pin_wing_H07,WP03_E2_PIN_WING_H07,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_-1_-1,UNKNOWN,e2_pin_wing_H07,,E2_HEADLESS_PRESS_PIN_CANDIDATE; PRESS_FIT_UNKNOWN; WING_ROOT_FORK_PAD_Z-113.15_PHYSICAL_STOP_REGISTERED_SECONDARY; FLUSH_0.2MM_ABOVE_PAD,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_stub_bay_H08,WP03_E2_STUB_BAY_H08,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e2_stub_bay_H08,,E2_STUB_BAY_HEADED_CANDIDATE; D4.4_IN_EXISTING_D4.5_PAIRED_HOLE; TIP_CLEARS_M4_SCREW_0.1MM; MATERIAL/FIT/LOCKING UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_washer_bay_H08,WP03_E2_WASHER_BAY_H08,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e2_washer_bay_H08,,E2_WASHER_ENVELOPE_UNSELECTED_OD7_SHEAR_WEB_CLEARANCE; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e2_pin_wing_H08,WP03_E2_PIN_WING_H08,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ROOT_STRUCTURE,RB_longeron_1_-1,UNKNOWN,e2_pin_wing_H08,,E2_HEADLESS_PRESS_PIN_CANDIDATE; PRESS_FIT_UNKNOWN; WING_ROOT_FORK_PAD_Z-113.15_PHYSICAL_STOP_REGISTERED_SECONDARY; FLUSH_0.2MM_ABOVE_PAD,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J01_0,WP03_E3_CLAMP_BOLT_J01_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_bolt_J01_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J01_0,WP03_E3_CLAMP_WASHER_J01_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_washer_J01_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J01_1,WP03_E3_CLAMP_BOLT_J01_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_bolt_J01_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J01_1,WP03_E3_CLAMP_WASHER_J01_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_washer_J01_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J02_0,WP03_E3_CLAMP_BOLT_J02_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_bolt_J02_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J02_0,WP03_E3_CLAMP_WASHER_J02_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_washer_J02_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J02_1,WP03_E3_CLAMP_BOLT_J02_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_bolt_J02_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J02_1,WP03_E3_CLAMP_WASHER_J02_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_washer_J02_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J03_0,WP03_E3_CLAMP_BOLT_J03_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_bolt_J03_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J03_0,WP03_E3_CLAMP_WASHER_J03_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_washer_J03_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J03_1,WP03_E3_CLAMP_BOLT_J03_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_bolt_J03_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J03_1,WP03_E3_CLAMP_WASHER_J03_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_1_1,UNKNOWN,e3_clamp_washer_J03_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J04_0,WP03_E3_CLAMP_BOLT_J04_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_bolt_J04_0,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J04_0,WP03_E3_CLAMP_WASHER_J04_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_washer_J04_0,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_bolt_J04_1,WP03_E3_CLAMP_BOLT_J04_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_bolt_J04_1,,M3_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; NO_ANTI_CRUSH_SLEEVE_REGISTERED,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_clamp_washer_J04_1,WP03_E3_CLAMP_WASHER_J04_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,RB_longeron_-1_1,UNKNOWN,e3_clamp_washer_J04_1,,M3_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_bolt_C01_0,WP03_E3_FOOT_BOLT_C01_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_pivot_clevis_0,UNKNOWN,e3_foot_bolt_C01_0,,M4_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; PRE_RELEASE_RETENTION_NOT_PIVOT,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_washer_C01_0,WP03_E3_FOOT_WASHER_C01_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_crossbeam_0,UNKNOWN,e3_foot_washer_C01_0,,M4_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_bolt_C01_1,WP03_E3_FOOT_BOLT_C01_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_pivot_clevis_0,UNKNOWN,e3_foot_bolt_C01_1,,M4_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; PRE_RELEASE_RETENTION_NOT_PIVOT,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_washer_C01_1,WP03_E3_FOOT_WASHER_C01_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_crossbeam_0,UNKNOWN,e3_foot_washer_C01_1,,M4_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_bolt_C02_0,WP03_E3_FOOT_BOLT_C02_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_pivot_clevis_1,UNKNOWN,e3_foot_bolt_C02_0,,M4_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; PRE_RELEASE_RETENTION_NOT_PIVOT,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_washer_C02_0,WP03_E3_FOOT_WASHER_C02_0,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_crossbeam_1,UNKNOWN,e3_foot_washer_C02_0,,M4_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_bolt_C02_1,WP03_E3_FOOT_BOLT_C02_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_pivot_clevis_1,UNKNOWN,e3_foot_bolt_C02_1,,M4_THREADLESS_ENVELOPE_UNSELECTED; MATERIAL/GRADE/PRELOAD/LOCKING/ENGAGEMENT UNKNOWN; PRE_RELEASE_RETENTION_NOT_PIVOT,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e3_foot_washer_C02_1,WP03_E3_FOOT_WASHER_C02_1,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,ONBOARD_RETENTION,hold_crossbeam_1,UNKNOWN,e3_foot_washer_C02_1,,M4_WASHER_ENVELOPE_UNSELECTED; MATERIAL UNKNOWN,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
e4_clamp_sleeve_1_1,WP03_E4_CLAMP_SLEEVE_1_1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,REAR_END_FRAME_M4_CONNECTION_E4_CLAMP_STACK,CAD_ESTIMATE,e4_clamp_sleeve_1_1,0.0010612629851054949,E4_CLAMP_SLEEVE_CANDIDATE_BARREL_OD7.9X6_FLANGE_OD12X2; AL_DENSITY_CANDIDATE; MATERIAL/CRUSH/BEARING UNKNOWN,WP03_PARAMETRIC_DESIGN,0.0010612629851054949,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e4_clamp_sleeve_1_-1,WP03_E4_CLAMP_SLEEVE_1_-1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,REAR_END_FRAME_M4_CONNECTION_E4_CLAMP_STACK,CAD_ESTIMATE,e4_clamp_sleeve_1_-1,0.0010612629851054949,E4_CLAMP_SLEEVE_CANDIDATE_BARREL_OD7.9X6_FLANGE_OD12X2; AL_DENSITY_CANDIDATE; MATERIAL/CRUSH/BEARING UNKNOWN,WP03_PARAMETRIC_DESIGN,0.0010612629851054949,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e4_clamp_sleeve_-1_1,WP03_E4_CLAMP_SLEEVE_-1_1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,REAR_END_FRAME_M4_CONNECTION_E4_CLAMP_STACK,CAD_ESTIMATE,e4_clamp_sleeve_-1_1,0.0010612629851054949,E4_CLAMP_SLEEVE_CANDIDATE_BARREL_OD7.9X6_FLANGE_OD12X2; AL_DENSITY_CANDIDATE; MATERIAL/CRUSH/BEARING UNKNOWN,WP03_PARAMETRIC_DESIGN,0.0010612629851054949,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
e4_clamp_sleeve_-1_-1,WP03_E4_CLAMP_SLEEVE_-1_-1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,ROOT_STRUCTURE,REAR_END_FRAME_M4_CONNECTION_E4_CLAMP_STACK,CAD_ESTIMATE,e4_clamp_sleeve_-1_-1,0.0010612629851054949,E4_CLAMP_SLEEVE_CANDIDATE_BARREL_OD7.9X6_FLANGE_OD12X2; AL_DENSITY_CANDIDATE; MATERIAL/CRUSH/BEARING UNKNOWN,WP03_PARAMETRIC_DESIGN,0.0010612629851054949,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_web_-1,WP03_SHEAR_WEB_-1,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_INBOARD_SHEAR_CLIPS,CAD_ESTIMATE,shear_web_-1,0.37481192610096153,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.37481192610096153,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_clip_-1_-150_-94,WP03_SHEAR_CLIP_-1_-150_-94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-150_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_-150_-94,WP03_SHEAR_RAIL_SCREW_-1_-150_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_-94,UNKNOWN,shear_rail_screw_-1_-150_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_-150_-94,WP03_SHEAR_WEB_SCREW_-1_-150_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_-94,UNKNOWN,shear_web_screw_-1_-150_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_clip_-1_-150_94,WP03_SHEAR_CLIP_-1_-150_94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-150_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_-150_94,WP03_SHEAR_RAIL_SCREW_-1_-150_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_94,UNKNOWN,shear_rail_screw_-1_-150_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_-150_94,WP03_SHEAR_WEB_SCREW_-1_-150_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-150_94,UNKNOWN,shear_web_screw_-1_-150_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_clip_-1_-90_-94,WP03_SHEAR_CLIP_-1_-90_-94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-90_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_-90_-94,WP03_SHEAR_RAIL_SCREW_-1_-90_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_-94,UNKNOWN,shear_rail_screw_-1_-90_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_-90_-94,WP03_SHEAR_WEB_SCREW_-1_-90_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_-94,UNKNOWN,shear_web_screw_-1_-90_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_clip_-1_-90_94,WP03_SHEAR_CLIP_-1_-90_94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-90_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_-90_94,WP03_SHEAR_RAIL_SCREW_-1_-90_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_94,UNKNOWN,shear_rail_screw_-1_-90_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_-90_94,WP03_SHEAR_WEB_SCREW_-1_-90_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-90_94,UNKNOWN,shear_web_screw_-1_-90_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_clip_-1_-30_-94,WP03_SHEAR_CLIP_-1_-30_-94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-30_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_-30_-94,WP03_SHEAR_RAIL_SCREW_-1_-30_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_-94,UNKNOWN,shear_rail_screw_-1_-30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_-30_-94,WP03_SHEAR_WEB_SCREW_-1_-30_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_-94,UNKNOWN,shear_web_screw_-1_-30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_clip_-1_-30_94,WP03_SHEAR_CLIP_-1_-30_94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_-30_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_-30_94,WP03_SHEAR_RAIL_SCREW_-1_-30_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_94,UNKNOWN,shear_rail_screw_-1_-30_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_-30_94,WP03_SHEAR_WEB_SCREW_-1_-30_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_-30_94,UNKNOWN,shear_web_screw_-1_-30_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_clip_-1_30_-94,WP03_SHEAR_CLIP_-1_30_-94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_30_-94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_30_-94,WP03_SHEAR_RAIL_SCREW_-1_30_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_30_-94,UNKNOWN,shear_rail_screw_-1_30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_30_-94,WP03_SHEAR_WEB_SCREW_-1_30_-94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_30_-94,UNKNOWN,shear_web_screw_-1_30_-94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_clip_-1_30_94,WP03_SHEAR_CLIP_-1_30_94,ONBOARD_CANDIDATE,PHYSICAL_GEOMETRY,NOT_EVALUATED,PRIMARY_STRUCTURE,LONGERON_M3_TAPPED_CLIP_INTERFACE,CAD_ESTIMATE,shear_clip_-1_30_94,0.0033699505208393864,UNIFORM_GEOMETRY_CANDIDATE_DENSITY,WP03_PARAMETRIC_DESIGN,0.0033699505208393864,CAD_ESTIMATE,results/DYNAMICS_HANDOFF.json
shear_rail_screw_-1_30_94,WP03_SHEAR_RAIL_SCREW_-1_30_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_30_94,UNKNOWN,shear_rail_screw_-1_30_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
shear_web_screw_-1_30_94,WP03_SHEAR_WEB_SCREW_-1_30_94,ONBOARD_CANDIDATE,SIMPLIFIED_PROXY,NOT_EVALUATED,PRIMARY_STRUCTURE,shear_clip_-1_30_94,UNKNOWN,shear_web_screw_-1_30_94,,M3_THREADLESS_FASTENER_ENVELOPE,WP03_PARAMETRIC_DESIGN,,UNKNOWN,results/DYNAMICS_HANDOFF.json
