id,responsibility_owner,representation_role,accounting_basis,candidate_material_mass_kg,vendor_reference_mass_kg,retained_legacy_planning_budget_kg,source_bound_volume_mm3,density_kg_mm3,as_built_mass_kg,note
PV5_S1_C05_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S1_C06_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S1_C06_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S1_C07_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S1_C07_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S2_C01_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S2_C01_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S2_C02_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S2_C02_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S2_C03_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S2_C03_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S2_C04_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S2_C04_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S2_C05_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S2_C05_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S2_C06_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S2_C06_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
PV5_S2_C07_BOND,SOLAR_PANEL_BONDLINE,BONDLINE_DESIGN_SOLID,POSITIVE_MASS_UNKNOWN_SELECTED_MATERIAL_MISSING,,,,321.8022500000001,,,"External panel mounting adhesive, distinct from factory CIC internal bond. Finite positive volume; no density selected, mass remains null."
PV5_S2_C07_CIC,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,GLASS_FOOTPRINT_CIC_LAYER_PROXY,WHOLE_CIC_VENDOR_AVERAGE_WEIGHT_REFERENCE_NOT_GLASS_MASS,,0.0036,,933.226525,,,"One whole factory CIC reference assigned to this glass-footprint proxy. Covers original cell, coverglass, factory adhesive, bypass diode and factory interconnects; no second coverglass/internal-tab mass. Formed tabs geometry unknown. 3.6g is a datasheet average-weight reference, not measured unit mass or guaranteed as-built bound."
R01_D_lower_-1_-150_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850637,,,45.90884398535843,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_-150_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_-150_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_-150_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_-50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506335,,,45.908843985358395,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_-50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_-50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_-50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_140_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850637,,,45.90884398535843,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_140_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_140_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_140_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506335,,,45.908843985358395,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_-1_50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-150_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850636,,,45.90884398535842,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-150_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-150_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-150_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506335,,,45.908843985358395,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_-50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_140_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506356,,,45.908843985358416,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_140_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_140_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_140_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506335,,,45.908843985358395,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_lower_1_50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-150_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850632,,,45.908843985358374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-150_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-150_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-150_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.000360384425285063,,,45.90884398535835,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_-50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_140_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506324,,,45.90884398535838,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_140_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_140_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_140_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.000360384425285063,,,45.90884398535835,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_-1_50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479094e-05,,,10.115928344559356,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-150_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0003603844252850632,,,45.908843985358374,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-150_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-150_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-150_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-50_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506297,,,45.908843985358345,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-50_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033216,,,147.84847338895818,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-50_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_-50_washer_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.941003750479093e-05,,,10.115928344559354,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_140_nut,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.00036038442528506313,,,45.90884398535837,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_140_screw,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,0.0011606105161033218,,,147.8484733889582,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
R01_D_upper_1_140_washer_head,R01_EQUIPMENT_FASTENER_KIT,SIMPLIFIED_PROXY,SELECTED_STEEL_THREADLESS_STEP_VOLUME_MODEL,7.94100375047909e-05,,,10.11592834455935,7.85e-06,,"Replaces original proxy; original705 mass was null. Add this new bound model once, not only the geometric delta and not old+new. No supplier exact unit mass."
