target,tumble_dps,H_Nms,t_detumble_s,lever_m,torque_Nm,thruster_force_N,total_impulse_Ns,isp_class,propellant_g
target_satellite_v0,3.0,0.01495,3600.0,0.1,4e-06,2.1e-05,0.1495,cold_gas_60s,0.2541
target_satellite_v0,3.0,0.01495,3600.0,0.1,4e-06,2.1e-05,0.1495,green_mono_220s,0.0693
target_satellite_v0,3.0,0.01495,3600.0,0.17,4e-06,1.2e-05,0.0879,cold_gas_60s,0.1495
target_satellite_v0,3.0,0.01495,3600.0,0.17,4e-06,1.2e-05,0.0879,green_mono_220s,0.0408
target_satellite_v0,3.25,0.0162,60.0,0.05,0.00027,0.002699,0.3239,cold_gas_60s,0.5505
target_satellite_v0,3.25,0.0162,60.0,0.05,0.00027,0.002699,0.3239,green_mono_220s,0.1501
target_satellite_v0,3.25,0.0162,60.0,0.1,0.00027,0.00135,0.162,cold_gas_60s,0.2753
target_satellite_v0,3.25,0.0162,60.0,0.1,0.00027,0.00135,0.162,green_mono_220s,0.0751
target_satellite_v0,3.25,0.0162,60.0,0.17,0.00027,0.000794,0.0953,cold_gas_60s,0.1619
target_satellite_v0,3.25,0.0162,60.0,0.17,0.00027,0.000794,0.0953,green_mono_220s,0.0442
target_satellite_v0,3.25,0.0162,300.0,0.05,5.4e-05,0.00054,0.3239,cold_gas_60s,0.5505
target_satellite_v0,3.25,0.0162,300.0,0.05,5.4e-05,0.00054,0.3239,green_mono_220s,0.1501
target_satellite_v0,3.25,0.0162,300.0,0.1,5.4e-05,0.00027,0.162,cold_gas_60s,0.2753
target_satellite_v0,3.25,0.0162,300.0,0.1,5.4e-05,0.00027,0.162,green_mono_220s,0.0751
target_satellite_v0,3.25,0.0162,300.0,0.17,5.4e-05,0.000159,0.0953,cold_gas_60s,0.1619
target_satellite_v0,3.25,0.0162,300.0,0.17,5.4e-05,0.000159,0.0953,green_mono_220s,0.0442
target_satellite_v0,3.25,0.0162,900.0,0.05,1.8e-05,0.00018,0.3239,cold_gas_60s,0.5505
target_satellite_v0,3.25,0.0162,900.0,0.05,1.8e-05,0.00018,0.3239,green_mono_220s,0.1501
target_satellite_v0,3.25,0.0162,900.0,0.1,1.8e-05,9e-05,0.162,cold_gas_60s,0.2753
target_satellite_v0,3.25,0.0162,900.0,0.1,1.8e-05,9e-05,0.162,green_mono_220s,0.0751
target_satellite_v0,3.25,0.0162,900.0,0.17,1.8e-05,5.3e-05,0.0953,cold_gas_60s,0.1619
target_satellite_v0,3.25,0.0162,900.0,0.17,1.8e-05,5.3e-05,0.0953,green_mono_220s,0.0442
target_satellite_v0,3.25,0.0162,3600.0,0.05,4e-06,4.5e-05,0.3239,cold_gas_60s,0.5505
target_satellite_v0,3.25,0.0162,3600.0,0.05,4e-06,4.5e-05,0.3239,green_mono_220s,0.1501
target_satellite_v0,3.25,0.0162,3600.0,0.1,4e-06,2.2e-05,0.162,cold_gas_60s,0.2753
target_satellite_v0,3.25,0.0162,3600.0,0.1,4e-06,2.2e-05,0.162,green_mono_220s,0.0751
target_satellite_v0,3.25,0.0162,3600.0,0.17,4e-06,1.3e-05,0.0953,cold_gas_60s,0.1619
target_satellite_v0,3.25,0.0162,3600.0,0.17,4e-06,1.3e-05,0.0953,green_mono_220s,0.0442
target_satellite_v0,3.5,0.01744,60.0,0.05,0.000291,0.002907,0.3488,cold_gas_60s,0.5929
target_satellite_v0,3.5,0.01744,60.0,0.05,0.000291,0.002907,0.3488,green_mono_220s,0.1617
target_satellite_v0,3.5,0.01744,60.0,0.1,0.000291,0.001453,0.1744,cold_gas_60s,0.2964
target_satellite_v0,3.5,0.01744,60.0,0.1,0.000291,0.001453,0.1744,green_mono_220s,0.0808
target_satellite_v0,3.5,0.01744,60.0,0.17,0.000291,0.000855,0.1026,cold_gas_60s,0.1744
target_satellite_v0,3.5,0.01744,60.0,0.17,0.000291,0.000855,0.1026,green_mono_220s,0.0476
target_satellite_v0,3.5,0.01744,300.0,0.05,5.8e-05,0.000581,0.3488,cold_gas_60s,0.5929
target_satellite_v0,3.5,0.01744,300.0,0.05,5.8e-05,0.000581,0.3488,green_mono_220s,0.1617
target_satellite_v0,3.5,0.01744,300.0,0.1,5.8e-05,0.000291,0.1744,cold_gas_60s,0.2964
target_satellite_v0,3.5,0.01744,300.0,0.1,5.8e-05,0.000291,0.1744,green_mono_220s,0.0808
target_satellite_v0,3.5,0.01744,300.0,0.17,5.8e-05,0.000171,0.1026,cold_gas_60s,0.1744
target_satellite_v0,3.5,0.01744,300.0,0.17,5.8e-05,0.000171,0.1026,green_mono_220s,0.0476
target_satellite_v0,3.5,0.01744,900.0,0.05,1.9e-05,0.000194,0.3488,cold_gas_60s,0.5929
target_satellite_v0,3.5,0.01744,900.0,0.05,1.9e-05,0.000194,0.3488,green_mono_220s,0.1617
target_satellite_v0,3.5,0.01744,900.0,0.1,1.9e-05,9.7e-05,0.1744,cold_gas_60s,0.2964
target_satellite_v0,3.5,0.01744,900.0,0.1,1.9e-05,9.7e-05,0.1744,green_mono_220s,0.0808
target_satellite_v0,3.5,0.01744,900.0,0.17,1.9e-05,5.7e-05,0.1026,cold_gas_60s,0.1744
target_satellite_v0,3.5,0.01744,900.0,0.17,1.9e-05,5.7e-05,0.1026,green_mono_220s,0.0476
target_satellite_v0,3.5,0.01744,3600.0,0.05,5e-06,4.8e-05,0.3488,cold_gas_60s,0.5929
target_satellite_v0,3.5,0.01744,3600.0,0.05,5e-06,4.8e-05,0.3488,green_mono_220s,0.1617
target_satellite_v0,3.5,0.01744,3600.0,0.1,5e-06,2.4e-05,0.1744,cold_gas_60s,0.2964
target_satellite_v0,3.5,0.01744,3600.0,0.1,5e-06,2.4e-05,0.1744,green_mono_220s,0.0808
target_satellite_v0,3.5,0.01744,3600.0,0.17,5e-06,1.4e-05,0.1026,cold_gas_60s,0.1744
target_satellite_v0,3.5,0.01744,3600.0,0.17,5e-06,1.4e-05,0.1026,green_mono_220s,0.0476
target_satellite_v0,3.75,0.01869,60.0,0.05,0.000311,0.003115,0.3737,cold_gas_60s,0.6352
target_satellite_v0,3.75,0.01869,60.0,0.05,0.000311,0.003115,0.3737,green_mono_220s,0.1732
target_satellite_v0,3.75,0.01869,60.0,0.1,0.000311,0.001557,0.1869,cold_gas_60s,0.3176
target_satellite_v0,3.75,0.01869,60.0,0.1,0.000311,0.001557,0.1869,green_mono_220s,0.0866
target_satellite_v0,3.75,0.01869,60.0,0.17,0.000311,0.000916,0.1099,cold_gas_60s,0.1868
target_satellite_v0,3.75,0.01869,60.0,0.17,0.000311,0.000916,0.1099,green_mono_220s,0.051
target_satellite_v0,3.75,0.01869,300.0,0.05,6.2e-05,0.000623,0.3737,cold_gas_60s,0.6352
target_satellite_v0,3.75,0.01869,300.0,0.05,6.2e-05,0.000623,0.3737,green_mono_220s,0.1732
target_satellite_v0,3.75,0.01869,300.0,0.1,6.2e-05,0.000311,0.1869,cold_gas_60s,0.3176
target_satellite_v0,3.75,0.01869,300.0,0.1,6.2e-05,0.000311,0.1869,green_mono_220s,0.0866
target_satellite_v0,3.75,0.01869,300.0,0.17,6.2e-05,0.000183,0.1099,cold_gas_60s,0.1868
target_satellite_v0,3.75,0.01869,300.0,0.17,6.2e-05,0.000183,0.1099,green_mono_220s,0.051
target_satellite_v0,3.75,0.01869,900.0,0.05,2.1e-05,0.000208,0.3737,cold_gas_60s,0.6352
target_satellite_v0,3.75,0.01869,900.0,0.05,2.1e-05,0.000208,0.3737,green_mono_220s,0.1732
target_satellite_v0,3.75,0.01869,900.0,0.1,2.1e-05,0.000104,0.1869,cold_gas_60s,0.3176
target_satellite_v0,3.75,0.01869,900.0,0.1,2.1e-05,0.000104,0.1869,green_mono_220s,0.0866
target_satellite_v0,3.75,0.01869,900.0,0.17,2.1e-05,6.1e-05,0.1099,cold_gas_60s,0.1868
target_satellite_v0,3.75,0.01869,900.0,0.17,2.1e-05,6.1e-05,0.1099,green_mono_220s,0.051
target_satellite_v0,3.75,0.01869,3600.0,0.05,5e-06,5.2e-05,0.3737,cold_gas_60s,0.6352
target_satellite_v0,3.75,0.01869,3600.0,0.05,5e-06,5.2e-05,0.3737,green_mono_220s,0.1732
target_satellite_v0,3.75,0.01869,3600.0,0.1,5e-06,2.6e-05,0.1869,cold_gas_60s,0.3176
target_satellite_v0,3.75,0.01869,3600.0,0.1,5e-06,2.6e-05,0.1869,green_mono_220s,0.0866
target_satellite_v0,3.75,0.01869,3600.0,0.17,5e-06,1.5e-05,0.1099,cold_gas_60s,0.1868
target_satellite_v0,3.75,0.01869,3600.0,0.17,5e-06,1.5e-05,0.1099,green_mono_220s,0.051
target_satellite_v0,4.0,0.01993,60.0,0.05,0.000332,0.003322,0.3987,cold_gas_60s,0.6775
target_satellite_v0,4.0,0.01993,60.0,0.05,0.000332,0.003322,0.3987,green_mono_220s,0.1848
target_satellite_v0,4.0,0.01993,60.0,0.1,0.000332,0.001661,0.1993,cold_gas_60s,0.3388
target_satellite_v0,4.0,0.01993,60.0,0.1,0.000332,0.001661,0.1993,green_mono_220s,0.0924
target_satellite_v0,4.0,0.01993,60.0,0.17,0.000332,0.000977,0.1173,cold_gas_60s,0.1993
target_satellite_v0,4.0,0.01993,60.0,0.17,0.000332,0.000977,0.1173,green_mono_220s,0.0543
target_satellite_v0,4.0,0.01993,300.0,0.05,6.6e-05,0.000664,0.3987,cold_gas_60s,0.6775
target_satellite_v0,4.0,0.01993,300.0,0.05,6.6e-05,0.000664,0.3987,green_mono_220s,0.1848
target_satellite_v0,4.0,0.01993,300.0,0.1,6.6e-05,0.000332,0.1993,cold_gas_60s,0.3388
target_satellite_v0,4.0,0.01993,300.0,0.1,6.6e-05,0.000332,0.1993,green_mono_220s,0.0924
target_satellite_v0,4.0,0.01993,300.0,0.17,6.6e-05,0.000195,0.1173,cold_gas_60s,0.1993
target_satellite_v0,4.0,0.01993,300.0,0.17,6.6e-05,0.000195,0.1173,green_mono_220s,0.0543
target_satellite_v0,4.0,0.01993,900.0,0.05,2.2e-05,0.000221,0.3987,cold_gas_60s,0.6775
target_satellite_v0,4.0,0.01993,900.0,0.05,2.2e-05,0.000221,0.3987,green_mono_220s,0.1848
target_satellite_v0,4.0,0.01993,900.0,0.1,2.2e-05,0.000111,0.1993,cold_gas_60s,0.3388
target_satellite_v0,4.0,0.01993,900.0,0.1,2.2e-05,0.000111,0.1993,green_mono_220s,0.0924
target_satellite_v0,4.0,0.01993,900.0,0.17,2.2e-05,6.5e-05,0.1173,cold_gas_60s,0.1993
target_satellite_v0,4.0,0.01993,900.0,0.17,2.2e-05,6.5e-05,0.1173,green_mono_220s,0.0543
target_satellite_v0,4.0,0.01993,3600.0,0.05,6e-06,5.5e-05,0.3987,cold_gas_60s,0.6775
target_satellite_v0,4.0,0.01993,3600.0,0.05,6e-06,5.5e-05,0.3987,green_mono_220s,0.1848
target_satellite_v0,4.0,0.01993,3600.0,0.1,6e-06,2.8e-05,0.1993,cold_gas_60s,0.3388
target_satellite_v0,4.0,0.01993,3600.0,0.1,6e-06,2.8e-05,0.1993,green_mono_220s,0.0924
target_satellite_v0,4.0,0.01993,3600.0,0.17,6e-06,1.6e-05,0.1173,cold_gas_60s,0.1993
target_satellite_v0,4.0,0.01993,3600.0,0.17,6e-06,1.6e-05,0.1173,green_mono_220s,0.0543
target_satellite_v0,4.25,0.02118,60.0,0.05,0.000353,0.00353,0.4236,cold_gas_60s,0.7199
target_satellite_v0,4.25,0.02118,60.0,0.05,0.000353,0.00353,0.4236,green_mono_220s,0.1963
target_satellite_v0,4.25,0.02118,60.0,0.1,0.000353,0.001765,0.2118,cold_gas_60s,0.3599
target_satellite_v0,4.25,0.02118,60.0,0.1,0.000353,0.001765,0.2118,green_mono_220s,0.0982
target_satellite_v0,4.25,0.02118,60.0,0.17,0.000353,0.001038,0.1246,cold_gas_60s,0.2117
target_satellite_v0,4.25,0.02118,60.0,0.17,0.000353,0.001038,0.1246,green_mono_220s,0.0577
target_satellite_v0,4.25,0.02118,300.0,0.05,7.1e-05,0.000706,0.4236,cold_gas_60s,0.7199
target_satellite_v0,4.25,0.02118,300.0,0.05,7.1e-05,0.000706,0.4236,green_mono_220s,0.1963
target_satellite_v0,4.25,0.02118,300.0,0.1,7.1e-05,0.000353,0.2118,cold_gas_60s,0.3599
target_satellite_v0,4.25,0.02118,300.0,0.1,7.1e-05,0.000353,0.2118,green_mono_220s,0.0982
target_satellite_v0,4.25,0.02118,300.0,0.17,7.1e-05,0.000208,0.1246,cold_gas_60s,0.2117
target_satellite_v0,4.25,0.02118,300.0,0.17,7.1e-05,0.000208,0.1246,green_mono_220s,0.0577
target_satellite_v0,4.25,0.02118,900.0,0.05,2.4e-05,0.000235,0.4236,cold_gas_60s,0.7199
target_satellite_v0,4.25,0.02118,900.0,0.05,2.4e-05,0.000235,0.4236,green_mono_220s,0.1963
target_satellite_v0,4.25,0.02118,900.0,0.1,2.4e-05,0.000118,0.2118,cold_gas_60s,0.3599
target_satellite_v0,4.25,0.02118,900.0,0.1,2.4e-05,0.000118,0.2118,green_mono_220s,0.0982
target_satellite_v0,4.25,0.02118,900.0,0.17,2.4e-05,6.9e-05,0.1246,cold_gas_60s,0.2117
target_satellite_v0,4.25,0.02118,900.0,0.17,2.4e-05,6.9e-05,0.1246,green_mono_220s,0.0577
target_satellite_v0,4.25,0.02118,3600.0,0.05,6e-06,5.9e-05,0.4236,cold_gas_60s,0.7199
target_satellite_v0,4.25,0.02118,3600.0,0.05,6e-06,5.9e-05,0.4236,green_mono_220s,0.1963
target_satellite_v0,4.25,0.02118,3600.0,0.1,6e-06,2.9e-05,0.2118,cold_gas_60s,0.3599
target_satellite_v0,4.25,0.02118,3600.0,0.1,6e-06,2.9e-05,0.2118,green_mono_220s,0.0982
target_satellite_v0,4.25,0.02118,3600.0,0.17,6e-06,1.7e-05,0.1246,cold_gas_60s,0.2117
target_satellite_v0,4.25,0.02118,3600.0,0.17,6e-06,1.7e-05,0.1246,green_mono_220s,0.0577
target_satellite_v0,4.5,0.02242,60.0,0.05,0.000374,0.003737,0.4485,cold_gas_60s,0.7622
target_satellite_v0,4.5,0.02242,60.0,0.05,0.000374,0.003737,0.4485,green_mono_220s,0.2079
target_satellite_v0,4.5,0.02242,60.0,0.1,0.000374,0.001869,0.2242,cold_gas_60s,0.3811
target_satellite_v0,4.5,0.02242,60.0,0.1,0.000374,0.001869,0.2242,green_mono_220s,0.1039
target_satellite_v0,4.5,0.02242,60.0,0.17,0.000374,0.001099,0.1319,cold_gas_60s,0.2242
target_satellite_v0,4.5,0.02242,60.0,0.17,0.000374,0.001099,0.1319,green_mono_220s,0.0611
target_satellite_v0,4.5,0.02242,300.0,0.05,7.5e-05,0.000747,0.4485,cold_gas_60s,0.7622
target_satellite_v0,4.5,0.02242,300.0,0.05,7.5e-05,0.000747,0.4485,green_mono_220s,0.2079
target_satellite_v0,4.5,0.02242,300.0,0.1,7.5e-05,0.000374,0.2242,cold_gas_60s,0.3811
target_satellite_v0,4.5,0.02242,300.0,0.1,7.5e-05,0.000374,0.2242,green_mono_220s,0.1039
target_satellite_v0,4.5,0.02242,300.0,0.17,7.5e-05,0.00022,0.1319,cold_gas_60s,0.2242
target_satellite_v0,4.5,0.02242,300.0,0.17,7.5e-05,0.00022,0.1319,green_mono_220s,0.0611
target_satellite_v0,4.5,0.02242,900.0,0.05,2.5e-05,0.000249,0.4485,cold_gas_60s,0.7622
target_satellite_v0,4.5,0.02242,900.0,0.05,2.5e-05,0.000249,0.4485,green_mono_220s,0.2079
target_satellite_v0,4.5,0.02242,900.0,0.1,2.5e-05,0.000125,0.2242,cold_gas_60s,0.3811
target_satellite_v0,4.5,0.02242,900.0,0.1,2.5e-05,0.000125,0.2242,green_mono_220s,0.1039
target_satellite_v0,4.5,0.02242,900.0,0.17,2.5e-05,7.3e-05,0.1319,cold_gas_60s,0.2242
target_satellite_v0,4.5,0.02242,900.0,0.17,2.5e-05,7.3e-05,0.1319,green_mono_220s,0.0611
target_satellite_v0,4.5,0.02242,3600.0,0.05,6e-06,6.2e-05,0.4485,cold_gas_60s,0.7622
target_satellite_v0,4.5,0.02242,3600.0,0.05,6e-06,6.2e-05,0.4485,green_mono_220s,0.2079
target_satellite_v0,4.5,0.02242,3600.0,0.1,6e-06,3.1e-05,0.2242,cold_gas_60s,0.3811
target_satellite_v0,4.5,0.02242,3600.0,0.1,6e-06,3.1e-05,0.2242,green_mono_220s,0.1039
target_satellite_v0,4.5,0.02242,3600.0,0.17,6e-06,1.8e-05,0.1319,cold_gas_60s,0.2242
target_satellite_v0,4.5,0.02242,3600.0,0.17,6e-06,1.8e-05,0.1319,green_mono_220s,0.0611
target_satellite_v0,4.75,0.02367,60.0,0.05,0.000394,0.003945,0.4734,cold_gas_60s,0.8045
target_satellite_v0,4.75,0.02367,60.0,0.05,0.000394,0.003945,0.4734,green_mono_220s,0.2194
target_satellite_v0,4.75,0.02367,60.0,0.1,0.000394,0.001972,0.2367,cold_gas_60s,0.4023
target_satellite_v0,4.75,0.02367,60.0,0.1,0.000394,0.001972,0.2367,green_mono_220s,0.1097
target_satellite_v0,4.75,0.02367,60.0,0.17,0.000394,0.00116,0.1392,cold_gas_60s,0.2366
target_satellite_v0,4.75,0.02367,60.0,0.17,0.000394,0.00116,0.1392,green_mono_220s,0.0645
target_satellite_v0,4.75,0.02367,300.0,0.05,7.9e-05,0.000789,0.4734,cold_gas_60s,0.8045
target_satellite_v0,4.75,0.02367,300.0,0.05,7.9e-05,0.000789,0.4734,green_mono_220s,0.2194
target_satellite_v0,4.75,0.02367,300.0,0.1,7.9e-05,0.000394,0.2367,cold_gas_60s,0.4023
target_satellite_v0,4.75,0.02367,300.0,0.1,7.9e-05,0.000394,0.2367,green_mono_220s,0.1097
target_satellite_v0,4.75,0.02367,300.0,0.17,7.9e-05,0.000232,0.1392,cold_gas_60s,0.2366
target_satellite_v0,4.75,0.02367,300.0,0.17,7.9e-05,0.000232,0.1392,green_mono_220s,0.0645
target_satellite_v0,4.75,0.02367,900.0,0.05,2.6e-05,0.000263,0.4734,cold_gas_60s,0.8045
target_satellite_v0,4.75,0.02367,900.0,0.05,2.6e-05,0.000263,0.4734,green_mono_220s,0.2194
target_satellite_v0,4.75,0.02367,900.0,0.1,2.6e-05,0.000131,0.2367,cold_gas_60s,0.4023
target_satellite_v0,4.75,0.02367,900.0,0.1,2.6e-05,0.000131,0.2367,green_mono_220s,0.1097
target_satellite_v0,4.75,0.02367,900.0,0.17,2.6e-05,7.7e-05,0.1392,cold_gas_60s,0.2366
target_satellite_v0,4.75,0.02367,900.0,0.17,2.6e-05,7.7e-05,0.1392,green_mono_220s,0.0645
target_satellite_v0,4.75,0.02367,3600.0,0.05,7e-06,6.6e-05,0.4734,cold_gas_60s,0.8045
target_satellite_v0,4.75,0.02367,3600.0,0.05,7e-06,6.6e-05,0.4734,green_mono_220s,0.2194
target_satellite_v0,4.75,0.02367,3600.0,0.1,7e-06,3.3e-05,0.2367,cold_gas_60s,0.4023
target_satellite_v0,4.75,0.02367,3600.0,0.1,7e-06,3.3e-05,0.2367,green_mono_220s,0.1097
target_satellite_v0,4.75,0.02367,3600.0,0.17,7e-06,1.9e-05,0.1392,cold_gas_60s,0.2366
target_satellite_v0,4.75,0.02367,3600.0,0.17,7e-06,1.9e-05,0.1392,green_mono_220s,0.0645
target_satellite_v0,5.0,0.02491,60.0,0.05,0.000415,0.004152,0.4983,cold_gas_60s,0.8469
target_satellite_v0,5.0,0.02491,60.0,0.05,0.000415,0.004152,0.4983,green_mono_220s,0.231
target_satellite_v0,5.0,0.02491,60.0,0.1,0.000415,0.002076,0.2491,cold_gas_60s,0.4234
target_satellite_v0,5.0,0.02491,60.0,0.1,0.000415,0.002076,0.2491,green_mono_220s,0.1155
target_satellite_v0,5.0,0.02491,60.0,0.17,0.000415,0.001221,0.1466,cold_gas_60s,0.2491
target_satellite_v0,5.0,0.02491,60.0,0.17,0.000415,0.001221,0.1466,green_mono_220s,0.0679
target_satellite_v0,5.0,0.02491,300.0,0.05,8.3e-05,0.00083,0.4983,cold_gas_60s,0.8469
target_satellite_v0,5.0,0.02491,300.0,0.05,8.3e-05,0.00083,0.4983,green_mono_220s,0.231
target_satellite_v0,5.0,0.02491,300.0,0.1,8.3e-05,0.000415,0.2491,cold_gas_60s,0.4234
target_satellite_v0,5.0,0.02491,300.0,0.1,8.3e-05,0.000415,0.2491,green_mono_220s,0.1155
target_satellite_v0,5.0,0.02491,300.0,0.17,8.3e-05,0.000244,0.1466,cold_gas_60s,0.2491
target_satellite_v0,5.0,0.02491,300.0,0.17,8.3e-05,0.000244,0.1466,green_mono_220s,0.0679
target_satellite_v0,5.0,0.02491,900.0,0.05,2.8e-05,0.000277,0.4983,cold_gas_60s,0.8469
target_satellite_v0,5.0,0.02491,900.0,0.05,2.8e-05,0.000277,0.4983,green_mono_220s,0.231
target_satellite_v0,5.0,0.02491,900.0,0.1,2.8e-05,0.000138,0.2491,cold_gas_60s,0.4234
target_satellite_v0,5.0,0.02491,900.0,0.1,2.8e-05,0.000138,0.2491,green_mono_220s,0.1155
target_satellite_v0,5.0,0.02491,900.0,0.17,2.8e-05,8.1e-05,0.1466,cold_gas_60s,0.2491
target_satellite_v0,5.0,0.02491,900.0,0.17,2.8e-05,8.1e-05,0.1466,green_mono_220s,0.0679
target_satellite_v0,5.0,0.02491,3600.0,0.05,7e-06,6.9e-05,0.4983,cold_gas_60s,0.8469
target_satellite_v0,5.0,0.02491,3600.0,0.05,7e-06,6.9e-05,0.4983,green_mono_220s,0.231
target_satellite_v0,5.0,0.02491,3600.0,0.1,7e-06,3.5e-05,0.2491,cold_gas_60s,0.4234
target_satellite_v0,5.0,0.02491,3600.0,0.1,7e-06,3.5e-05,0.2491,green_mono_220s,0.1155
target_satellite_v0,5.0,0.02491,3600.0,0.17,7e-06,2e-05,0.1466,cold_gas_60s,0.2491
target_satellite_v0,5.0,0.02491,3600.0,0.17,7e-06,2e-05,0.1466,green_mono_220s,0.0679
