path,file_type,sha256,modified_time,source_root,contains_B601,contains_M3,contains_M6,contains_M8,contains_PCD90,contains_BCD130,contains_140x140,evidence_type,authority_level,notes
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/performance_testing/images/v1.0.png,png,B01A8E129D78A1830D6EAF1D236289CE2306A401A1F7C23E026C52400B4391B7,2026-06-09T03:18:37.369693+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/3-in-1 IEC Inlet Socket.png,png,049C35144281E1C16DBC2F7FA5038B2817E4C5D7DBE7AB075CDD5C11947FAF95,2026-06-09T03:18:37.292231+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/3-in-1 Quick-Connect IEC 320-C14 Inlet.png,png,B5F4B4B5D13EA49F6814C39090D7D3F455AA23D0AF5FA4EF2A1731C7DFDC23EB,2026-06-09T03:18:37.298230+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/CCC Certified China GB Plug to IEC C13 Power Cord.png,png,F17C3F7E50190574E4DF9C2DAD7757037BD1363CC84212A8427131219E3B46F7,2026-06-09T03:18:37.306242+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/LRS-350-24.png,png,0BF757E4C2CBA7AF76B0B02FCC7D8FE5A5F3FFD50563E0C2B863CD7938FC9F10,2026-06-09T03:18:37.314241+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/RV Grounding Wire Coil with Y-Terminal Lugs.png,png,B5F6EBB7B831CDD9FBA199322C0453B4524D170A4C9C20F34DEBCCFA09A213D1,2026-06-09T03:18:37.321412+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/US Standard AC Cable.png,png,ACC919ACE335D16E8E506E2D7B8C4B3FB640A90F4EDBF8CBADE1A0CB59B94837,2026-06-09T03:18:37.325077+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/XT30_2+2.png,png,AB70DC8C43A2075FD0E85D89250A2DB624FBF46ACF15B767BDCFFCAB8CD82FAC,2026-06-09T03:18:37.330279+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/XT30U_female_to_XT60_male.png,png,1E33CAA21B758D61BB9E775FA8C60401D4A01F9476996E90E0512CFAB0A934E5,2026-06-09T03:18:37.329193+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/hardware/reBot_B601_DM/Purchased_Parts/XT60E Female to Copper Lug Pigtail.png,png,45290A374F37CCB1F4068C36E240B771771A6A9B7600924C295FA38B381CFC61,2026-06-09T03:18:37.343355+00:00,PROJECT_ROOT,true,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/media/certification-mark-CN000024-stacked.png,png,9A4740C967A886B0265471A61FE1EA4AFFEB935FDCA3E5D5D1099F7750CEF1B0,2026-06-09T03:18:37.586491+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/media/certification-mark-CN000024-wide.png,png,8EBCE31235E99EEED6567FEC89F6A9603B3033FF76D908BE482473E24A457BB5,2026-06-09T03:18:37.589098+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/media/v1.0.png,png,B01A8E129D78A1830D6EAF1D236289CE2306A401A1F7C23E026C52400B4391B7,2026-06-09T03:18:37.608111+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/media/v1.1.png,png,E939939A5E3DE0815333FD02580D81B427570C8C137F31FC99B30469F7EBDD55,2026-06-09T03:18:37.634419+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/reBot-DevArm/media/v1.1_2.png,png,9EE2091CBD8066E019D4E98CC3FBF9641068B9371381F1EF143BB7C507604E28,2026-06-09T03:18:37.656427+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,VENDOR_VISUAL_REFERENCE,C2,visual corroboration only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/__init__.py,py,A9F558D7F173EB53537C16E92A5E7E833DEDAB65FDADFD874EA550B8856EC725,2026-07-20T16:47:09.495016+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/enums.py,py,E9A00160A52181BA569A3B2D92CE8CE0A15A9D074B3D75D86833A3C596116C9E,2026-07-20T16:47:09.495016+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/interface/__init__.py,py,D6FAA8CCA6CF8E9CCA8B5999AC67807B628E89E0B964EB387F8162683E537C93,2026-07-20T16:47:09.497015+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/interface/base.py,py,842ED44DC8D6D9A74F9B04689C999F2DCCD68E58A83EB4F5ED161994507D07FD,2026-07-20T16:47:09.497015+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/interface/gui.py,py,CD29E4F258409FAFC4D6203E80091157A1F5444F6CD711C372FE2709C2757DEE,2026-07-20T16:47:09.498017+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/interface/ros.py,py,F030CCF0B5BE7E13E0105733E9DDE273F03C441A228841BB11353EA74554371F,2026-07-20T16:47:09.499011+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/__init__.py,py,E7C4060B1B359A3487884BB5DA0C53E39223B1A6251EAE186ECF6CD61EB0925F,2026-07-20T16:47:09.500010+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/core/__init__.py,py,926E23266BB420BC2AAAA8A603149B09B43689171FBF3EAEE9A75760D5BBFC3D,2026-07-20T16:47:09.501515+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/core/env.py,py,3C6FBC06D278C02183E13F342747C840BDA63D4F2A2470DA30BC70B2EF6E2E51,2026-07-20T16:47:09.502520+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/core/generator.py,py,10E87DB31D600868B9655AF88F502CB8A3D24D6CD761919609A03C99D0FC0421,2026-07-20T16:47:09.503521+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/core/hardware.py,py,54E84ED94E9C17A799B955F1B28E21182375786BFF9DD1E65A3A01DB6D335C68,2026-07-20T16:47:09.504520+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/env/__init__.py,py,62122987820075FB5C6017A6697D9A0E0BABED560ABD6B1E2FCC54BED694C9B5,2026-07-20T16:47:09.505521+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/__init__.py,py,27CBCF6957FEB6A68F3F25D95524FD0EE43A9173575270A69E0FD8184960923C,2026-07-20T16:47:09.506522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/_dummy.py,py,5B96ABCB883A492EB1436702159A7F1A4A08444C52881C6A9C1A045BA59806EF,2026-07-20T16:47:09.508522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/_template.py,py,D3672B2D7A38CA2C4744C9ECC653E2D7EA21828FE26B029E11744FFD2EDBA247,2026-07-20T16:47:09.508522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/moveit_gripper.py,py,948D08E87D84E2882FB7AD440F3BA830F274B4A574A7F6C174DD67421ACF236F,2026-07-20T16:47:09.509521+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/moveit_servo.py,py,CE6AC405A6896F4E7E052D65CD6D3CAF56240A5651949544E45212144E0B4807,2026-07-20T16:47:09.510524+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/ros_cmd_vel.py,py,5797BE7DC825D7A21198AD0FD535D8FEA074091C7D68A9C77C4CBD087A345717,2026-07-20T16:47:09.511523+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/ros_image.py,py,51B81A835C77C4957C166090ECE6FD1C7EB155E7731188CACB70B5AAC5D6B34A,2026-07-20T16:47:09.512524+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/ros_imu.py,py,F5AB77C5F549242F0BA6FA822E4E6A56DE989BB614097C683397909BC1C26983,2026-07-20T16:47:09.513522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/ros_mw.py,py,A1BA76D8C5F208507961BDD49B118412C9C6AAA873A3C414E7D3C0C1753ED74C,2026-07-20T16:47:09.513522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/hardware/ros_tf.py,py,B7ED54B84CCD4AEECBBAFBFE60ADC518A013DC637DF81F113B8BCA5F170C9897,2026-07-20T16:47:09.514522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/utils/__init__.py,py,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2026-07-20T16:47:09.515522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/utils/eval/__init__.py,py,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2026-07-20T16:47:09.516523+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/utils/eval/waypoint_navigation.py,py,F69B5C7F4B06DEAA8FA27052296CD852CBE806A04B6292A4834910C6600F1690,2026-07-20T16:47:09.518525+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/utils/ros_tf_traj.py,py,7A7CDA00A02C2E06A4637B213AF3F7DCA4BF80E6A8C10D0096A69578E0385AF0,2026-07-20T16:47:09.519522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/utils/visual/__init__.py,py,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2026-07-20T16:47:09.519522+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/sim_to_real/utils/visual/ros_tf_traj_display.py,py,01C7F4C13A4EFBCB0B034A8ACBC4DC110852A48B6A9463EBB907B97351E2D772,2026-07-20T16:47:09.520968+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/teleop/__init__.py,py,9DC181B48AE8C8803D6E66D158BB4F4A82F82A066327B2F12798C9AF119AFBA7,2026-07-20T16:47:09.522965+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/teleop/combined.py,py,6400464CB7F56D59EA1C2A5CB7F54C1FC77A917617E024194F1158161A1A4BC8,2026-07-20T16:47:09.523968+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/teleop/haptic.py,py,F92971EF001C71D136658F6F662232CC3FC81F18380E778AF17DF07A0AEF9F54,2026-07-20T16:47:09.524973+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/teleop/keyboard_omni.py,py,9E41653B7E268B2B32119F6B325DC652C1785B925E327FDB2078F773F0BD5641,2026-07-20T16:47:09.524973+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/teleop/ros.py,py,4485A517037F21A5C7F7A5F4FF2148E3058C94B065D7DC544BB645271BE34856,2026-07-20T16:47:09.525974+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/80_third_party/vendor/space_robotics_bench/srb/interfaces/teleop/spacemouse.py,py,2F232C1B149CF016FD7A1FDE8D596C75A17E4FB9C3B44C42CC981ACED338656C,2026-07-20T16:47:09.526971+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/China Graduate Future Flight Vehicle Innovation Competition/structure/INTERFACE_ARM_BUS.yaml,yaml,6CB7C4A3FF4F898F702A87B5E0C5142E02A2791A9DD254513FDBEEE60EC6BDA8,2026-08-07T15:07:33.227997+00:00,PROJECT_ROOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/ADACS/ReactionWheels/build/MountingBeam.STEP,step,A41A198D6860ACFC7535FD479444E4CBEFF239BD49629DCE91EC0D8F8F69B079,2026-06-16T10:18:02.466011+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/ADACS/ReactionWheels/build/OreSat_MountingBeam.pdf,pdf,F156EF91AEE64914036F48A5D6662E4A5E4581BFDB7906531926745D6168F0F4,2026-06-16T10:18:02.487298+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/ADACS/ReactionWheels/OreSat_MountingBeam.SLDPRT,sldprt,AB2DDC4F19902645FC6B2DFAD3818AB90C09F5ECC309924FBA287CC6A94669CB,2026-06-16T10:18:02.397171+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/ADACS/ReactionWheels/OreSat_ReactionWheelBoardMounting.SLDASM,sldasm,B3831B7BD38CC503ABAB9C900B242C576118295F0167370DDA15C42603C086CC,2026-06-16T10:18:02.403678+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/AssemblyJig/build/horizontal jig plate drawing.PDF,pdf,5C9ECFD62AE0995C4D48FA5A66C23424F7E15F5DDCD1AD0B4F66F639F72F9CBB,2026-06-16T10:18:02.628160+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/HASP/build/OreSat1B_MountingBracket.pdf,pdf,8BAF446CA8B78FBFD64AA416452EC9FE0F465D750AB732434D3005833D06F756,2026-06-16T10:18:07.945991+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/HASP/build/OreSat1B_MountingPlate.DXF,dxf,A61742DC42A4E1141DB5FDFE19B42F0FE51327ABD26EDFF5EF5C89B5CC3CF261,2026-06-16T10:18:07.947005+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/HASP/build/OreSat1B_MountingPlate.pdf,pdf,DE24377BC8A071FB67EFE419A80359A4C32D642DA6B15A5DF98036548E0A3549,2026-06-16T10:18:07.950936+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/HASP/OreSat1B_MountingBracket.SLDPRT,sldprt,85B2E62519EE78EFABC33E534BCB7A2E5F5D6C90771E641E0A11B45448E51BC6,2026-06-16T10:18:07.860921+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/oresat/oresat-structure/HASP/OreSat1B_MountingPlate.SLDPRT,sldprt,D345AC050D5C5F8C73883F6313F4792B7747C535312816C89B1DACA56AE8C580,2026-06-16T10:18:07.863921+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Hardware/Datasheets/FTDI-TTL-232R-specifications.pdf,pdf,702927CD8529DE8B96F205A79E1B82F96F48B2E0005ABCC33DAC2E74D7526A28,2026-06-16T10:20:46.384962+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/external/spacecraft_layout_refs/spot/SPOT/Hardware/Datasheets/MOSFET-specifications.pdf,pdf,6C8E9FAB29D99AE51E82BDF18A5060A1C839FD3670063084A84AB40D3665D972,2026-06-16T10:20:46.390675+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/urdf/reBot-DevArm_fixend.urdf,urdf,065BC4F82390FD373E99BB2CB1C4F55A5DE0921CEAE5112E0BC74FE791AD8066,2026-06-09T06:22:24.109405+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_Binh_Pham.png,png,88B694B4C3D194C0190808198C2702BD8D21B7670EB57F60D92779DDE8A9AE9B,2026-06-09T03:18:36.064476+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_Diddi.png,png,126B8806F7BA5AE0AB4CB194319DD8906DFA6643C562A5B7B7EC670F04385949,2026-06-09T03:18:36.066476+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_fangtianchonghui.png,png,B9975E08E01BEA0B56BA4196E1EFD27360076DA4E83247289560C7DD0AB99EC7,2026-06-09T03:18:36.099526+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_Henderson.jpg,jpg,922B492ACEF6B57D4C745ABF830D74CE32FAB3D9EDFCD4A0DAC74CCA6AE4FF1F,2026-06-09T03:18:36.068477+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_Henderson_2.png,png,F89DD568F543F858CB60BF7D3C3BAD4658916A6D67F11D134D2E9E46ABEE64C2,2026-06-09T03:18:36.079537+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_Linyan.png,png,27DCCE8B9C00A32AD116A7CACA15F4CDEA461FA64C8E28A18278F6816CDF0361,2026-06-09T03:18:36.087658+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_Sameer.png,png,CC93A672E9BFFEB6CF8F2A0A633EF5DCA2FC7DB646DCF9E4BE9E358125974DB0,2026-06-09T03:18:36.097158+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/from_xensedyl.png,png,72105209288B890D61469609EE3D830A2B70438913A6ADF313AB0632A45CA47B,2026-06-09T03:18:36.104768+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/community/GEM-4.png,png,55F6D54859C166B3510901D411C5B993BCA9C8C753DB4680B330DC11EA806E02,2026-06-09T03:18:36.057956+00:00,ROBOTIC_ARM_DONOR,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/01_Joint5_Cable Restraint_A.png,png,8AFC3C590033F5E6871E3AB1B57F9C09CFD15569785923971E8B3797C9D5FE9B,2026-06-09T03:18:36.164066+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/Robotic arm/High_performance_robotics_arm/vendor/reBot-DevArm/hardware/reBot_B601_DM/3D_Printed_Parts/images/01_Joint6_7_Cable Restraint_A.png,png,B4365C2B6C2E0171936D4A1D9EC53634A5BC6A8F42E811D5F77C4C091072EEE3,2026-06-09T03:18:36.165485+00:00,ROBOTIC_ARM_DONOR,true,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
