case_id,scenario_hash,grasp_point_id,capture_phase_s,closure_speed_mps,task_mode,alpha,capture_mode,line_A_geometry_group_key,line_A_roll_angle_deg,line_A_realized_roll_angle_deg,geometry_status,ik_feasible,collision_feasible,condition_feasible,joint_limit_feasible,terminal_tracking_feasible,manipulability,condition_number,joint_limit_margin_rad,collision_margin_m,geometry_source_hash,case_terminal_status,dynamics_status,xi_G_I_json,xi_closure_I_json,xi_EE_des_I_json,terminal_qdot_json,terminal_base_velocity_B_json,terminal_joint_speed_max_radps,terminal_base_rate_dps,joint_velocity_limit_radps,joint_velocity_limit_status,joint_torque_limit_status,terminal_generalized_condition,terminal_twist_residual_inf,terminal_momentum_residual_inf,base_attitude_change_deg,base_rate_peak_approach_dps,base_momentum_residual_inf,capture_impulse_linear_I_json,capture_impulse_angular_I_json,capture_impulse_linear_norm_Ns,capture_impulse_angular_norm_Nms,capture_impulse_6d_norm,lock_impulse_linear_norm_Ns,lock_impulse_angular_norm_Nms,net_target_wrench_6d_norm,relative_twist_pre_norm,post_capture_omega_I_json,post_capture_omega_dps,wheel_momentum_required_Nms,thruster_impulse_required_Ns,propellant_required_g,base_capture_dv_norm_mps,base_capture_dw_norm_radps,contact_position_error_m,contact_twist_residual_inf,contact_P_residual_inf,contact_H_residual_inf,two_stage_P_residual_inf,two_stage_H_residual_inf,wrench_closure_inf,energy_closure_J,dT_contact_J,dT_lock_J,contact_delassus_condition,post_capture_rate_margin,wheel_momentum_margin,thruster_impulse_margin,core_margin,post_capture_rate_pass,wheel_momentum_pass,thruster_impulse_pass,actuator_limit_status,flex_status,flex_value,evidence_status,classification,binding_constraint,safe_claim_permitted,pareto_layer,normalized_initial_impulse_objective,core_margin_tie_group,overall_rank,top20_included
P2_tc00_v10mm_pose_6d_a0p0,a765e8f65ee0d3ba,P2,0.0,0.01,pose_6d,0.0,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v10mm_pose_6d_a0p8,4be494ea25d6d726,P2,0.0,0.01,pose_6d,0.8,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v10mm_pose_6d_a1p0,54f835a4526126db,P2,0.0,0.01,pose_6d,1.0,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v10mm_approach_5d_a0p0,bb470b260d66d9dc,P2,0.0,0.01,approach_5d,0.0,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v10mm_approach_5d_a0p8,bbbfba70578571f7,P2,0.0,0.01,approach_5d,0.8,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v10mm_approach_5d_a1p0,29f855a7fe066887,P2,0.0,0.01,approach_5d,1.0,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v20mm_pose_6d_a0p0,9fe6ca557f44da4c,P2,0.0,0.02,pose_6d,0.0,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v20mm_pose_6d_a0p8,50bc6c1e58c7f04b,P2,0.0,0.02,pose_6d,0.8,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v20mm_pose_6d_a1p0,63390d784908227a,P2,0.0,0.02,pose_6d,1.0,rigid_6dof,P2|tc=0|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,8e0c6e4842169786,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v20mm_approach_5d_a0p0,a831efd558a2e89f,P2,0.0,0.02,approach_5d,0.0,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v20mm_approach_5d_a0p8,ed7ced38ddb4a30f,P2,0.0,0.02,approach_5d,0.8,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc00_v20mm_approach_5d_a1p0,dd95b2ed9683cb5a,P2,0.0,0.02,approach_5d,1.0,rigid_6dof,P2|tc=0|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,bc2c94c802b42abe,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v05mm_pose_6d_a0p0,50ce4dee82ff3358,P2,30.0,0.005,pose_6d,0.0,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v05mm_pose_6d_a0p8,fec9ac585414cdb0,P2,30.0,0.005,pose_6d,0.8,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v05mm_pose_6d_a1p0,1f32e85a5a76e1b5,P2,30.0,0.005,pose_6d,1.0,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v05mm_approach_5d_a0p0,036bf2a041f29b8f,P2,30.0,0.005,approach_5d,0.0,rigid_6dof,P2|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,15cc99972cfa61af,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v05mm_approach_5d_a0p8,fdae27dacbfef6b7,P2,30.0,0.005,approach_5d,0.8,rigid_6dof,P2|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,15cc99972cfa61af,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v05mm_approach_5d_a1p0,68fee769c12622df,P2,30.0,0.005,approach_5d,1.0,rigid_6dof,P2|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,15cc99972cfa61af,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v10mm_pose_6d_a0p0,67861c5b20e15e03,P2,30.0,0.01,pose_6d,0.0,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v10mm_pose_6d_a0p8,0b43a33015df8a83,P2,30.0,0.01,pose_6d,0.8,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v10mm_pose_6d_a1p0,0dd2a9d771c1ed10,P2,30.0,0.01,pose_6d,1.0,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v10mm_approach_5d_a0p0,757c09f591875771,P2,30.0,0.01,approach_5d,0.0,rigid_6dof,P2|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,15cc99972cfa61af,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v10mm_approach_5d_a0p8,88abecde35af9d45,P2,30.0,0.01,approach_5d,0.8,rigid_6dof,P2|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,15cc99972cfa61af,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v10mm_approach_5d_a1p0,b7f1de02d8308d66,P2,30.0,0.01,approach_5d,1.0,rigid_6dof,P2|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,15cc99972cfa61af,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v20mm_pose_6d_a0p0,8c42b6e875f5aebb,P2,30.0,0.02,pose_6d,0.0,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P2_tc30_v20mm_pose_6d_a0p8,db7d98514946cc5f,P2,30.0,0.02,pose_6d,0.8,rigid_6dof,P2|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,93a655ae8ac8094a,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
