object_id,logical_role,source_candidate_id,source_geometry_path,source_geometry_sha256,geometry_representation,frame_id,frame_transform,unit,scale,operational_geometry_authority,allowed_stage_set,collision_group,adjacency_class,missing_reason,generation_method,owning_link,asset_path,asset_sha256,hausdorff_derate_mm,element_count,bounds_lo,bounds_hi
R::RC-CLP-BUS-HN03,R::clamp,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_BUS_HN03_S_V1.step,12CA5AF1ACC12889495517D4FEAB49A1A0E94672D7D2FA4381CCB9102D1D0A83,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-BUS-HN03_OP_V1.brep,7AA9E9471EBD19111D9C79E40DDE3666E75568CE364B246CD1CC8D2D83B2D5E0,0.0,1,"[200.78524625454, -155.0898591664, -76.2418149526]","[224.48400354167, -123.6519290195, -45.20500060962]"
R::RC-CLP-BUS-RISER,R::clamp,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_BUS_RISER_S_V1.step,0D74CFEE15EA3CB1F65958400754014286BFEB9C1B7D1DA25176F1DD74872D2A,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-BUS-RISER_OP_V1.brep,163AABEA89ACEB8F755AABB7E5D58F563E315457D848AC2ACEF1998E923D06B9,0.0,1,"[279.98134373184996, -162.9952256568, -82.98796520132]","[298.69345925218005, -134.8603064045, -54.85384118301]"
R::RC-CLP-J1-MOV,R::clamp,ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_MOV_LINK1_V1.step,862A3FC6E7146C13E30EFF50EC4289DE8546332B38AB7705EF4FA60F2B880E24,CANDIDATE_BREP_SOLID,link1,ARM_FK_LINK1,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J1-MOV_OP_V1.brep,7D9344210C5E6D2F0190B3DB02839FCA40C5C4882742B8BBC5403E4823E243E1,0.0,1,"[-65.48066241171, 27.385553247243, 45.151708016983996]","[-40.73515808152, 50.986198670915, 65.548291983017]"
R::RC-CLP-J1-RELIEF-A1,R::clamp,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_RELIEF_A1_S_V1.step,F891F35DD610A5BDA64D5F37ADA43826A56F4DABD9745CFD528E71B4672A4962,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J1-RELIEF-A1_OP_V1.brep,26C620221DD7ECC9B19E307149F0875009843CBFC3C48D62531F36B233562B44,0.0,1,"[324.31216427518996, -47.95831115438, 42.916045245769]","[344.5930476234, -27.82480476974, 65.36426579136]"
R::RC-CLP-J1-RELIEF-A2,R::clamp,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_RELIEF_A2_S_V1.step,EF8EDA15B392D2FB598A27220528BE06E1F3B7876D6D6D3C39F067808ECA1CC5,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J1-RELIEF-A2_OP_V1.brep,1C572FE2113EC97E573BBEEC611C1DAFF3464236064BB114C5A128F13795E6CA,0.0,1,"[336.31216427518996, -47.95831115438, 42.916045245769]","[356.5930476234, -27.82480476974, 65.36426579136]"
R::RC-CLP-J1-RELIEF-B1,R::clamp,ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_RELIEF_B1_S_V1.step,43F85F71976BD6910F0886847BB6972D606B6202AD02C8597AB7EE95E5B65E21,CANDIDATE_BREP_SOLID,S,STATIC_S,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_S_FRAME,S_STATIC,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J1-RELIEF-B1_OP_V1.brep,51219C7106DD3BBA2824DDCD19821B751A5B337D7BD731CDDEA9A2009C8E9405,0.0,1,"[327.31216427518996, 42.804415447744, 27.865434662598]","[347.5930476234, 65.25263599333499, 47.998941047229]"
R::RC-CLP-J2-FIX,R::clamp,ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J2_FIX_LINK1_V1.step,5E891EF8EF079FD83F543DC2A49C3F9F026172377E281F4BCBAAB30EF9C4BBA3,CANDIDATE_BREP_SOLID,link1,ARM_FK_LINK1,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J2-FIX_OP_V1.brep,BAED27FAE9EAF03DDAA134F198090DB731840E1B4813C2848D0ED8D8B9881D7C,0.0,1,"[9.896487981682, 71.6249999, 45.032677656193]","[24.688171024692, 91.6250001, 65.578631815493]"
R::RC-CLP-J2-MOV,R::clamp,ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J2_MOV_LINK2_V1.step,33EC9AFF9BFC79E70F703D5B42E6F28B6468CF203CF2A6045F69134A2F03C3A3,CANDIDATE_BREP_SOLID,link2,ARM_FK_LINK2,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link2,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J2-MOV_OP_V1.brep,C263A029153BDD346E031F12250BED98BFF85B2A38BC6EE54FBAB4E89FB08C93,0.0,1,"[-101.1020967196, -6.76735185496, 39.999975042669]","[-77.95292726459, 17.637483999855, 60.000064886231]"
R::RC-CLP-J3-HOST-BOUNDARY,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J3_HOST_BOUNDARY_tris.npy,163624958274E24B96AD86FB22935099AFF11FF6A523372EDE121B0C56F34E52,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J3-HOST-BOUNDARY_OP_V1.npz,4894642B05B2E9E2A81F09F0EA581157348938D63B6C1C327E46D9934B8FCBA4,0.0,640,"[-180.0537328163396, 71.625, 37.2331398254494]","[-156.13314444350004, 91.625, 61.37888217645599]"
R::RC-CLP-J3-MOV,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J3_MOV_tris.npy,903189E6511EF4E7F745BBACF0BF1C802D5000B7FCC462EF610F1D8B0A414EEB,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link2,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J3-MOV_OP_V1.npz,3E2BF19A50B40AF41236EED912B173AE1B2E0DC0C4EFCA2F2F8B2360F5644ECB,0.0,582,"[-147.1890707285726, 71.625, 135.9751154912146]","[-132.91665995133852, 91.625, 156.16484771291383]"
R::RC-CLP-J4-ANN-ENTRY,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_ANN_ENTRY_tris.npy,E2BA3CE206D4004A0A89DEFED86F825E676CC0794E832DAC9063D78BD5D9D571,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J4-ANN-ENTRY_OP_V1.npz,BFE0EB606D299002516CB0BC68CE89EADAF9F076984663FB864235FA557EFE55,0.0,632,"[-8.400159999999998, 199.99979797371932, 129.199344793181]","[5.599840000000004, 219.99979797371932, 149.199344793181]"
R::RC-CLP-J4-B,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_B_tris.npy,F1B274741FA3B626B285A15587B55CA475A3D15BF0D1555DB8E5EC514E2BCE13,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J4-B_OP_V1.npz,84BAD5FFC64BA115A147F759013D5F1CD45AF070EBA1DB435AF3DAB434F4EB55,0.0,632,"[-107.0, 199.99979797371932, 129.199344793181]","[-93.0, 219.99979797371932, 149.199344793181]"
R::RC-CLP-J4-FIX,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_FIX_tris.npy,CC63628ED372CCF85CA8AEFD08C64FE76899F79E748657D6FB3715CD0431D92C,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J4-FIX_OP_V1.npz,7F1E26BE68D3F5896FE17DB2C34829B995AF9899634D8AE5E797B405C5672B24,0.0,596,"[-107.0, 245.99979797371932, 229.199344793181]","[-93.0, 265.9997979737193, 249.199344793181]"
R::RC-CLP-J4-FOLLOWER,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J4_FOLLOWER_tris.npy,5D4BD557120CB0CF94848DBE7BB772B306E3BAEF50799A397D0E64E88BFC9B02,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link4,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J4-FOLLOWER_OP_V1.npz,1AFE743C52E0B152106C809A042E8E652E30F8E52360ED67E545A87311E15B3A,0.0,568,"[38.509336806815384, 200.00004477713694, 202.97678752506783]","[62.08645828083814, 220.0000931145807, 222.96179264059626]"
R::RC-CLP-J5-FIX,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J5_FIX_tris.npy,60F25DE3B5D353BEFE0BF0460ADF371CDB6EC50E64F02E943EFC1A06E0BDC229,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link4,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J5-FIX_OP_V1.npz,33B1264FBE2E4875F1621E450E426C1E6FC1B1CE27AE3844BBD47D67841749CA,0.0,568,"[123.47770700636943, -208.43949044585983, 250.0]","[146.0764331210191, -184.04458598726112, 270.0]"
R::RC-CLP-J5-MOV,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J5_MOV_tris.npy,0C34FFAD9B53A92430F1547DFA372F15754311CD21FE7F933A47A7E3BAA9AF07,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J5-MOV_OP_V1.npz,3C6D0E3A1B4B2E40E537969C027821076E14A499AD11B6028BD0DD08F89EE8C3,0.0,600,"[68.51260508182412, -113.44864150567507, 250.0]","[90.22039464771844, -89.2287265772373, 270.0]"
R::RC-CLP-J6-FIX,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J6_FIX_tris.npy,3CE99A16DD0FE36C14C3B2C89D1E0E9106E4A887276F8819CA4672F85BAB881D,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link5,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J6-FIX_OP_V1.npz,A07C27EC8CB7C7928137D57856549502131A925B740267EE8AA652CE2644D910,0.0,568,"[94.6122604459261, -65.0, 184.1339153110874]","[115.3877395540739, -45.0, 199.26608468891263]"
R::RC-CLP-J6-MOV,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_J6_MOV_tris.npy,D25D04FCBFB73D3CC1FD9A65AAB55D001B78B016A3BE680B850C55AA4CD4D069,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link6,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-J6-MOV_OP_V1.npz,C0EE7B3231D605EB77D0A72AF201F859B3027D033ED6B753B0E167B04F515BC9,0.0,564,"[129.61226044592607, -7.566084688912589, 236.7]","[150.38773955407387, 7.56608468891265, 256.7]"
R::RC-CLP-L1-01,R::clamp,ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_L1_01_LINK1_V1.step,9251F58B9FCF606FD010F0CA10CCBAA339022A7C0C3843DA3757213FE1C5660F,CANDIDATE_BREP_SOLID,link1,ARM_FK_LINK1,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-L1-01_OP_V1.brep,8A6445B12EDB6B65DA942F98FBC72D526CA61122D3B629ABC1265EE11E4BF186,0.0,1,"[-47.38222992286, 51.133572700434996, 46.047920431448]","[-22.843626430209998, 75.22216691083999, 66.354166032306]"
R::RC-CLP-L2-01,R::clamp,ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_L2_01_LINK2_V1.step,F8DD11D310F0776CA2D0DEEE3AD2B2CC4697B6B9BA9126ADFA21118109E51EA1,CANDIDATE_BREP_SOLID,link2,ARM_FK_LINK2,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link2,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-L2-01_OP_V1.brep,D7FE8892000D2E3451AE44F3E933F5BBEB52D4A179B9C8EAA659B03BBA6C667C,0.0,1,"[-112.2557373928, -13.39005040285, 39.999950716139]","[-91.89984238541001, 10.349402073515, 60.000038115611]"
R::RC-CLP-L2-02,R::clamp,ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_L2_02_LINK2_V1.step,4484B6781D636A3BEBDDF9B0A73B5667E0614066956E6EA7FEF09AA9A4C36673,CANDIDATE_BREP_SOLID,link2,ARM_FK_LINK2,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,FROZEN_CANDIDATE_STEP_LINK_FRAME,link2,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-L2-02_OP_V1.brep,85C939D49FA14CF5943B259F3AFC778AB2F23B4C34169175D3ABE23E7B507656,0.0,1,"[-234.9998401, -16.80022049219, 39.999938189884]","[-220.9998399, 3.199853171774, 60.000011853852]"
R::RC-CLP-L3-01,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_L3_01_tris.npy,277BFC852AF378B425C473638A0104ABD543A4A294B99D3DF499D5E8BEEBE7BD,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-L3-01_OP_V1.npz,7CB2EC6D4E47AB6ED90CE07325CDD84AF1A136EFFCD9F2753573D319C9A2EB53,0.0,614,"[-161.35647794632754, 71.625, 54.963461217110705]","[-137.435889573488, 91.625, 79.10920356811731]"
R::RC-CLP-L3-02,R::clamp,ROUTE_C_SWEEP_MESH_PACK_V9F,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CLP_L3_02_tris.npy,8ACC77ABEE1165761C8F17477490FF6F9E9A070688AC8A10BA9E1884874D8166,DESIGN_SURFACE_TRIANGLE_MESH_NPZ,A0_Q0_REFERENCE,HOST_FOLLOW_OR_REGISTERED_MOTION,mm,1.0,OPERATIONAL_L2_TAKEOVER_NAMED_RUN,ALL_THREE_STAGES__ROUTE_C_CANDIDATE_SELECTED,R,ADJACENT_JOINT_IF_IN_REGISTRY_EXCEPTION_SET,,V9F_SWEEP_MESH_PASSTHROUGH_HASH_BOUND,link3,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/claude_takeover_closure_v1/03_m01/assets/R__RC-CLP-L3-02_OP_V1.npz,2A140D598A9B779B9288D9BD8122E38E902891B0E9F7D582DF679830B6D45806,0.0,614,"[-142.7316930564318, 71.625, 72.62506043283538]","[-118.81110468359226, 91.625, 96.77080278384199]"
