git_status,path,size_bytes,sha256,category,recommended_action,reason
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_ACCEPTANCE_TOLERANCE_MACHINE_RATIFICATION.yaml,6683,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_DATUM_MACHINE_RATIFICATION.yaml,2732,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_EVIDENCE_PATH_POLICY.yaml,489,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_EVIDENCE_PATH_RESOLUTION_FINAL_RECEIPT.json,40178,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_EVIDENCE_PATH_RESOLUTION_RECEIPT.json,40054,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_EXPANDED_NATIVE_FEATURE_REGISTER_V2.csv,2981,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_FEATURE_ALIAS_REGISTER.csv,8017,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_FEATURE_NAMING_MACHINE_RATIFICATION.yaml,3708,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_FEATURE_OWNERSHIP_UNIQUENESS_RECEIPT.json,776,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_G1B_CLOSURE_INDEX.json,8871,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_G1B_CLOSURE_INDEX.json.sha256,65,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_MACHINE_RATIFICATION_RECEIPT.json,2726,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_MULTIAGENT_QUORUM_RECEIPT.json,2443,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1A_QUORUM_VERDICT_INPUT.json,1677,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_G1B_STANDING_SESSION_ADMISSION.json,2040,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_OWNER_STANDING_DELEGATION_DIRECTIVE.txt,207,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2A_INPUT_LOCK_V2_REFROZEN.json,20887,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2A_INPUT_LOCK_V2_REFROZEN.json.sha256,65,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2A_INPUT_LOCK_V3_FINAL.json,20470,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2A_INPUT_LOCK_V3_FINAL.json.sha256,65,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2A_INPUT_LOCK_V3_S01_SUPPLEMENT.json,7039,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2A_INPUT_LOCK_V3_S01_SUPPLEMENT_R2.json,4348,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2A_INPUT_LOCK_V3_S02_SR01_RECOVERY_SUPPLEMENT.json,5432,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_PHASE2_CURRENT_GATE_COMPOSITION.json,4005,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/B51R1_STAGE_A_LOCKFILE_QUARANTINE_RECEIPT.json,3001,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_CLOSURE_20260801/README.md,856,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_G1B_CLOSURE_20260802.zip,52535,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_G1A_G1B_CLOSURE_20260802.zip.sha256,65,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_PROJECT_MEMORY_RECORD_20260802.md,3285,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_S01_PASS_S02_HOLD_STATUS_20260802.md,4031,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_S02_SR01_ROOT_CAUSE_AND_REPAIR_HOLD_20260802.md,2810,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_AUTONOMOUS_S02_SR01_ROOT_CAUSE_SCOPE_CORRECTION_20260802.md,1030,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE1_CURRENT_ARTIFACT_INDEX.csv,23887,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE1_CURRENT_MECHANICAL_VISUAL_GALLERY_20260730.md,6729,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE1_INTERMEDIATE_PROGRESS_REPORT_20260729.md,17286,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801.zip,24023,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2A_AUTHORIZATION.yaml,3772,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2A_EXPECTED_ARTIFACT_MANIFEST.csv,4620,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2A_GATE_CHECKLIST.md,5082,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2A_INPUT_LOCK.json,5940,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2A_LAUNCH_AND_SESSION_SCOPE.yaml,5818,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2A_RECOVERY_POLICY.md,4240,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2_ACCEPTANCE_TOLERANCE_AUTHORITY.yaml,2541,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2_DATUM_RECONCILIATION.yaml,3550,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/B51R1_PHASE2_FEATURE_NAMING_FREEZE.yaml,3427,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/CODEX_B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_EXECUTION_PROMPT.md,6285,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2A_NATIVE_SKELETON_CARRIER_START_PACKAGE_20260801/README.md,3481,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_MECHANICAL_ENGINEERING_EXECUTION_MAP_20260801.md,50877,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801.zip,52234,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801.zip.sha256,114,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_CLAIM_MATRIX.csv,3507,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_ENGINEERING_CONTENT_FRAMEWORK.md,16722,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_FINDING_DISPOSITION_REGISTER.csv,3959,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1B_S01_ADMISSION_PENDING.yaml,2208,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_ACCEPTANCE_TOLERANCE_AUTHORITY_PENDING.yaml,5543,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_ADVERSARIAL_FINDINGS.csv,14620,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_DATUM_ADJUDICATION_PENDING.yaml,2645,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_EXPANDED_NATIVE_FEATURE_REGISTER.csv,2629,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_FEATURE_NAMING_FREEZE_PENDING.yaml,3163,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_HUMAN_ADJUDICATION_RECEIPT.json,6657,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_MULTIAGENT_REVIEW.md,7830,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_G1_REFREEZE_PLAN.json,6224,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_S00_EXPECTED_ARTIFACT_MANIFEST_V2.csv,9088,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_S00_PROJECT_MEMORY_RECORD.md,3707,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_S00_WORKSET_INDEX.csv,6087,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_PHASE2_URDF_DEPENDENCY_AND_PARSER_GATE.yaml,3006,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/B51R1_STAGE_A_LOCKFILE_DISPOSITION_RECEIPT.json,1420,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/LOOP00_AUTHORITY_LOCK.json,9743,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_PHASE2_S00_G1_REVIEW_WORKSET_20260801/README.md,1992,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_S01_AUTOMATIC_STOP_PACKAGE_20260802.zip,23297,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_S01_AUTOMATIC_STOP_PACKAGE_20260802.zip.sha256,65,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/09_DELIVERY/B51R1_S01_CR01_CORRECTIVE_EXECUTION_PREPARED_20260802.md,1609,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/README.md,716,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST.csv,34789,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv,327313,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CAD_BRIEF.md,1850,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json,208630,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
