state,instance_id,T_S_step_m,transform_equation,source_frame,target_frame,translation_unit,source_translation_unit,rotation_valid,same_geometry_as_873,same_transform_as_873,native_whole_plan_current,source_hash_verified
released,hold_open_cap_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,-0.9848077530122088,0.1736481776669304,-0.461363134],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_open_cap_0,S,m,mm,True,True,True,False,True
released,hold_upper_pad_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,-0.9848077530122088,0.1736481776669304,-0.461363134],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_upper_pad_0,S,m,mm,True,True,True,False,True
released,hold_cap_pin_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,-0.9848077530122088,0.1736481776669304,-0.461363134],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_cap_pin_0,S,m,mm,True,True,True,False,True
released,hold_cap_tie_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,-0.9848077530122088,0.1736481776669304,-0.461363134],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_cap_tie_0,S,m,mm,True,True,True,False,True
released,hold_latch_clevis_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_latch_clevis_0,S,m,mm,True,True,True,False,True
released,hold_latch_pin_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_latch_pin_0,S,m,mm,True,True,True,False,True
released,hold_latch_puller_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_latch_puller_0,S,m,mm,True,True,True,False,True
released,hold_shoe_spring_release_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_shoe_spring_release_0,S,m,mm,True,True,True,False,True
released,hold_electric_release_0,"[[1.0,0.0,0.0,-0.115],[0.0,1.0,0.0,-0.122],[0.0,0.0,1.0,0.14915],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_electric_release_0,S,m,mm,True,True,True,False,True
released,hold_torsion_spring_0,"[[1.0,0.0,0.0,-0.137],[0.0,1.0,0.0,-0.099],[0.0,0.0,1.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_torsion_spring_0,S,m,mm,True,True,True,False,True
released,hold_position_sensor_0,"[[1.0,0.0,0.0,-0.092],[0.0,1.0,0.0,-0.099],[0.0,0.0,1.0,0.13115000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_position_sensor_0,S,m,mm,True,True,True,False,True
released,hold_confirm_latch_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_confirm_latch_0,S,m,mm,True,True,True,False,True
released,hold_confirm_cap_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_confirm_cap_0,S,m,mm,True,True,True,False,True
released,hold_confirm_shoe_0,"[[1.0000000000000004,0.0,0.0,-0.115],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_confirm_shoe_0,S,m,mm,True,True,True,False,True
released,hold_crossbeam_1,"[[1.0,0.0,0.0,-0.04],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.10115],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_crossbeam_1,S,m,mm,True,True,True,False,True
released,hold_roof_lug_1_-94.15,"[[1.0,0.0,0.0,-0.04],[0.0,1.0,0.0,-0.09415000000000001],[0.0,0.0,1.0,0.11215000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_roof_lug_1_-94.15,S,m,mm,True,True,True,False,True
released,hold_roof_lug_1_94.15,"[[1.0,0.0,0.0,-0.04],[0.0,1.0,0.0,0.09415000000000001],[0.0,0.0,1.0,0.11215000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_roof_lug_1_94.15,S,m,mm,True,True,True,False,True
released,hold_pivot_clevis_1,"[[1.0,0.0,0.0,-0.04],[0.0,1.0,0.0,-0.099],[0.0,0.0,1.0,0.13315000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_pivot_clevis_1,S,m,mm,True,True,True,False,True
released,hold_pivot_pin_1,"[[1.0,0.0,0.0,-0.04],[0.0,1.0,0.0,-0.099],[0.0,0.0,1.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_pivot_pin_1,S,m,mm,True,True,True,False,True
released,hold_saddle_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_saddle_1,S,m,mm,True,True,True,False,True
released,hold_contact_pad_1_0,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_contact_pad_1_0,S,m,mm,True,True,True,False,True
released,hold_contact_pad_1_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_contact_pad_1_1,S,m,mm,True,True,True,False,True
released,hold_open_cap_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,-0.9848077530122088,0.1736481776669304,-0.504664321],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_open_cap_1,S,m,mm,True,True,True,False,True
released,hold_upper_pad_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,-0.9848077530122088,0.1736481776669304,-0.504664321],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_upper_pad_1,S,m,mm,True,True,True,False,True
released,hold_cap_pin_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,-0.9848077530122088,0.1736481776669304,-0.504664321],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_cap_pin_1,S,m,mm,True,True,True,False,True
released,hold_cap_tie_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,-0.9848077530122088,0.1736481776669304,-0.504664321],[0.0,-0.17364817766693041,-0.9848077530122088,0.13515000000000005],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_cap_tie_1,S,m,mm,True,True,True,False,True
released,hold_latch_clevis_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_latch_clevis_1,S,m,mm,True,True,True,False,True
released,hold_latch_pin_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_latch_pin_1,S,m,mm,True,True,True,False,True
released,hold_latch_puller_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_latch_puller_1,S,m,mm,True,True,True,False,True
released,hold_shoe_spring_release_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_shoe_spring_release_1,S,m,mm,True,True,True,False,True
released,hold_electric_release_1,"[[1.0,0.0,0.0,-0.04],[0.0,1.0,0.0,-0.122],[0.0,0.0,1.0,0.14915],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_electric_release_1,S,m,mm,True,True,True,False,True
released,hold_torsion_spring_1,"[[1.0,0.0,0.0,-0.062],[0.0,1.0,0.0,-0.099],[0.0,0.0,1.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_torsion_spring_1,S,m,mm,True,True,True,False,True
released,hold_position_sensor_1,"[[1.0,0.0,0.0,-0.017],[0.0,1.0,0.0,-0.099],[0.0,0.0,1.0,0.13115000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_position_sensor_1,S,m,mm,True,True,True,False,True
released,hold_confirm_latch_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_confirm_latch_1,S,m,mm,True,True,True,False,True
released,hold_confirm_cap_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_confirm_cap_1,S,m,mm,True,True,True,False,True
released,hold_confirm_shoe_1,"[[1.0000000000000004,0.0,0.0,-0.04],[0.0,0.0,-1.0000000000000004,-0.099],[0.0,1.0000000000000004,0.0,0.13515000000000002],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:hold_confirm_shoe_1,S,m,mm,True,True,True,False,True
released,wing_-1_leaf_1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,-0.12115000000000001],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_-1_leaf_1,S,m,mm,True,True,True,False,True
released,wing_root_fork_-1_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_root_fork_-1_-1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_-1_1_-1,"[[1.0,0.0,0.0,-0.162],[0.0,1.0,0.0,-0.12115000000000001],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_-1_1_-1,S,m,mm,True,True,True,False,True
released,wing_root_fork_-1_1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_root_fork_-1_1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_-1_1_1,"[[1.0,0.0,0.0,0.162],[0.0,1.0,0.0,-0.12115000000000001],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_-1_1_1,S,m,mm,True,True,True,False,True
released,wing_-1_leaf_2,"[[1.0,0.0,0.0,0.0],[0.0,-1.2246467991473532e-16,1.0,-0.12565],[0.0,-1.0,-1.2246467991473532e-16,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_-1_leaf_2,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_-1_2_-1,"[[1.0,0.0,0.0,-0.162],[0.0,1.0,0.0,-0.12565],[0.0,0.0,1.0,0.09185],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_-1_2_-1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_-1_2_1,"[[1.0,0.0,0.0,0.162],[0.0,1.0,0.0,-0.12565],[0.0,0.0,1.0,0.09185],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_-1_2_1,S,m,mm,True,True,True,False,True
released,wing_-1_leaf_3,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,-0.13015000000000004],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_-1_leaf_3,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_-1_3_-1,"[[1.0,0.0,0.0,-0.188],[0.0,1.0,0.0,-0.13015000000000004],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_-1_3_-1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_-1_3_1,"[[1.0,0.0,0.0,0.188],[0.0,1.0,0.0,-0.13015000000000004],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_-1_3_1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_-1_1_-1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,-0.12115000000000001],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_-1_1_-1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_-1_1_1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,-0.12115000000000001],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_-1_1_1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_-1_2_-1,"[[1.0,0.0,0.0,0.0],[0.0,-1.2246467991473532e-16,1.0,-0.12565],[0.0,-1.0,-1.2246467991473532e-16,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_-1_2_-1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_-1_2_1,"[[1.0,0.0,0.0,0.0],[0.0,-1.2246467991473532e-16,1.0,-0.12565],[0.0,-1.0,-1.2246467991473532e-16,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_-1_2_1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_-1_3_-1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,-0.13015000000000004],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_-1_3_-1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_-1_3_1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,-0.13015000000000004],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_-1_3_1,S,m,mm,True,True,True,False,True
released,wing_release_budget_-1,"[[1.0,0.0,0.0,-0.176],[0.0,1.0,0.0,-0.128],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_release_budget_-1,S,m,mm,True,True,True,False,True
released,wing_harness_budget_-1,"[[1.0,0.0,0.0,0.132],[0.0,1.0,0.0,-0.12115000000000001],[0.0,0.0,1.0,-0.1],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_harness_budget_-1,S,m,mm,True,True,True,False,True
released,wing_1_leaf_1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,0.12115000000000001],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_1_leaf_1,S,m,mm,True,True,True,False,True
released,wing_root_fork_1_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_root_fork_1_-1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_1_1_-1,"[[1.0,0.0,0.0,-0.162],[0.0,1.0,0.0,0.12115000000000001],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_1_1_-1,S,m,mm,True,True,True,False,True
released,wing_root_fork_1_1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_root_fork_1_1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_1_1_1,"[[1.0,0.0,0.0,0.162],[0.0,1.0,0.0,0.12115000000000001],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_1_1_1,S,m,mm,True,True,True,False,True
released,wing_1_leaf_2,"[[1.0,0.0,0.0,0.0],[0.0,1.2246467991473532e-16,1.0,0.12565],[0.0,-1.0,1.2246467991473532e-16,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_1_leaf_2,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_1_2_-1,"[[1.0,0.0,0.0,-0.162],[0.0,1.0,0.0,0.12565],[0.0,0.0,1.0,0.09185],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_1_2_-1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_1_2_1,"[[1.0,0.0,0.0,0.162],[0.0,1.0,0.0,0.12565],[0.0,0.0,1.0,0.09185],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_1_2_1,S,m,mm,True,True,True,False,True
released,wing_1_leaf_3,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,0.13015000000000004],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_1_leaf_3,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_1_3_-1,"[[1.0,0.0,0.0,-0.188],[0.0,1.0,0.0,0.13015000000000004],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_1_3_-1,S,m,mm,True,True,True,False,True
released,wing_hinge_pin_1_3_1,"[[1.0,0.0,0.0,0.188],[0.0,1.0,0.0,0.13015000000000004],[0.0,0.0,1.0,-0.10815000000000001],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_hinge_pin_1_3_1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_1_1_-1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,0.12115000000000001],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_1_1_-1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_1_1_1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,0.12115000000000001],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_1_1_1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_1_2_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.2246467991473532e-16,1.0,0.12565],[0.0,-1.0,1.2246467991473532e-16,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_1_2_-1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_1_2_1,"[[1.0,0.0,0.0,0.0],[0.0,1.2246467991473532e-16,1.0,0.12565],[0.0,-1.0,1.2246467991473532e-16,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_1_2_1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_1_3_-1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,0.13015000000000004],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_1_3_-1,S,m,mm,True,True,True,False,True
released,wing_edge_frame_1_3_1,"[[1.0,0.0,0.0,0.0],[0.0,0.0,-1.0,0.13015000000000004],[0.0,1.0,0.0,-0.008150000000000006],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_edge_frame_1_3_1,S,m,mm,True,True,True,False,True
released,wing_release_budget_1,"[[1.0,0.0,0.0,-0.176],[0.0,1.0,0.0,0.128],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_release_budget_1,S,m,mm,True,True,True,False,True
released,wing_harness_budget_1,"[[1.0,0.0,0.0,0.132],[0.0,1.0,0.0,0.12115000000000001],[0.0,0.0,1.0,-0.1],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:wing_harness_budget_1,S,m,mm,True,True,True,False,True
released,R07_upper_cap_20_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_upper_cap_20_-1,S,m,mm,True,True,True,False,True
released,R07_upper_cap_20_1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_upper_cap_20_1,S,m,mm,True,True,True,False,True
released,R07_upper_cap_160_-1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_upper_cap_160_-1,S,m,mm,True,True,True,False,True
released,R07_upper_cap_160_1,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_upper_cap_160_1,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_15_screw,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_15_screw,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_15_washer_head,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_15_washer_head,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_15_washer_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_15_washer_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_15_nut,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_15_nut,S,m,mm,True,True,True,False,True
released,R07_RAIL_-1_-1_15_sleeve,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",p_S_m = R_S_step * p_step_m + t_S_m,STEP_LOCAL:R07_RAIL_-1_-1_15_sleeve,S,m,mm,True,True,True,False,True
